A.H3K4me1.intersect.value	CLL.A34019.CEMT_4.H3K4me1.hg38.A34019_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34035.CEMT_5.H3K4me1.hg38.A34035_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34074.CEMT_6.H3K4me1.hg38.A34074_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34938.CEMT_26.H3K4me1.hg38.A34938_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34945.CEMT_27.H3K4me1.hg38.A34945_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34952.CEMT_28.H3K4me1.hg38.A34952_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34959.CEMT_29.H3K4me1.hg38.A34959_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A35236.CEMT_25.H3K4me1.hg38.A35236_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A35243.CEMT_30.H3K4me1.hg38.A35243_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A60643.CEMT_94.H3K4me1.hg38.bwa-sb.IX4413.C958UANXX_6_ATCACG.FindER2.bed.remDups.bed.intersect.value	CLL.A60650.CEMT_95.H3K4me1.hg38.bwa-sb.IX4414.C958UANXX_7_CTAGCT.FindER2.bed.remDups.bed.intersect.value	CLL.A60657.CEMT_96.H3K4me1.hg38.bwa-sb.IX4414.C958UANXX_7_AACTTG.FindER2.bed.remDups.bed.intersect.value	CLL.A60670.CEMT_97.H3K4me1.hg38.bwa-sb.IX4412.C958UANXX_5_ACGATA.FindER2.bed.remDups.bed.intersect.value	EGAN00001091897_EGAX00001135686_EGAR00001139768_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001095818_EGAX00001133242_EGAR00001137328_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001107643_EGAX00001215953_EGAR00001228604_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001107668_EGAX00001215622_EGAR00001228081_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001173679_EGAX00001133247_EGAR00001137334_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001202786_EGAX00001272679_merged2runs_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001202787_EGAX00001231900_EGAR00001245926_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001202788_EGAX00001215636_EGAR00001228045_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001202789_EGAX00001272596_EGAR00001300137_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001235813_EGAX00001234407_EGAR00001248465_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001258588_EGAX00001291824_EGAR00001320548_csMBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265738_EGAX00001272600_EGAR00001300131_PBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265740_EGAX00001272621_EGAR00001300048_GCBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265741_EGAX00001272624_EGAR00001300051_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265742_EGAX00001272707_EGAR00001300114_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265743_EGAX00001272668_merged3runs_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265744_EGAX00001364257_EGAR00001401411_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265747_EGAX00001272656_EGAR00001300003_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265748_EGAX00001272661_EGAR00001300008_PBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265749_EGAX00001272650_EGAR00001299997_GCBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001274157_EGAX00001419429_EGAR00001456616_MBC_H3K4me1_PAIRED.FindER2.bed.intersect.value	EGAN00001276795_EGAX00001304981_EGAR00001334464_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001276796_EGAX00001304983_EGAR00001334466_PBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001276797_EGAX00001305005_EGAR00001334422_GCBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001277490_EGAX00001326452_EGAR00001355725_csMBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001277491_EGAX00001305085_EGAR00001334364_csMBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001277492_EGAX00001305061_EGAR00001334388_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001295796_EGAX00001326574_EGAR00001355824_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001295815_EGAX00001326490_EGAR00001355777_usMBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001358538_EGAX00001371128_EGAR00001408501_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001358558_EGAX00001371127_EGAR00001408500_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	GCBC.A68886.CEMT_129.H3K4me1.hg38.bwa-sb.IX5126.CAVYBANXX_4_AGCGCT.FindER2.bed.remDups.bed.intersect.value	GCBC.A70848.CEMT_134.H3K4me1.hg38.IX5208.CAVPBANXX_1_ATCACG.FindER2.bed.remDups.bed.intersect.value	GCBC.A70855.CEMT_135.H3K4me1.hg38.IX5209.CAVPBANXX_2_GATCAG.FindER2.bed.remDups.bed.intersect.value	GCBC.A70862.CEMT_136.H3K4me1.hg38.IX5210.CAVPBANXX_3_ACCCAG.FindER2.bed.remDups.bed.intersect.value	GCBC.A70869.CEMT_137.H3K4me1.hg38.IX5211.CAVPBANXX_4_AGCGCT.FindER2.bed.remDups.bed.intersect.value	GCBC.A70876.CEMT_138.H3K4me1.hg38.IX5213.CAVPBANXX_6_CAAAAG.FindER2.bed.remDups.bed.intersect.value
chr6_33010750_33011050	50	300	300	300	300	300	25	300	300	300	125	300	300	300	300	300	125	125	300	0	0	275	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	200	300	300	300	300	300	300	300
chr6_34745850_34746350	0	0	500	500	50	500	200	500	450	500	0	425	500	0	275	0	500	0	500	0	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	350	0	0	0	0	0	0	0	0	0	0	0	0
chr6_35262700_35263250	0	550	550	550	200	0	0	550	0	550	550	550	550	550	0	550	0	550	550	0	0	500	500	550	125	550	425	550	550	550	350	550	550	550	550	0	550	550	550	550	550	550	0	550	550	550	550	550	550	550
chr6_35763950_35764250	0	300	300	300	300	300	50	300	125	300	300	300	300	300	300	300	300	125	300	0	0	125	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	200	300	300	300	300	300	300	300
chr6_36866950_36867300	300	0	350	350	50	350	275	350	0	125	275	275	125	0	0	300	125	0	350	0	0	75	350	0	0	0	0	350	350	150	0	0	0	350	0	300	350	350	0	275	350	0	0	225	0	0	0	0	0	0
chr6_38318450_38318750	0	300	300	250	175	300	300	300	100	300	300	300	300	0	300	300	0	0	300	0	0	300	275	100	125	0	300	300	25	125	175	275	0	300	175	50	0	300	100	300	300	0	200	300	25	0	0	0	0	0
chr6_41189550_41189950	0	400	375	400	400	0	0	400	0	400	400	400	400	0	100	375	25	150	400	0	0	400	400	0	0	0	400	375	400	300	400	0	0	400	400	0	0	0	0	400	400	0	0	400	0	0	0	0	75	0
chr6_41307250_41307600	0	350	200	350	0	0	0	0	0	0	0	350	300	150	350	350	350	350	350	0	0	225	350	350	0	350	350	350	350	350	350	0	350	0	350	0	350	50	0	350	350	0	0	0	350	350	350	350	350	350
chr6_41997150_41997450	300	300	300	300	300	300	300	300	0	300	300	300	300	0	300	300	300	0	300	0	0	300	300	300	0	225	150	150	300	300	225	0	0	0	300	0	300	225	0	300	300	0	0	0	300	300	0	75	150	0
chr6_42387300_42387750	0	450	450	450	0	0	0	0	0	450	0	450	450	450	0	450	450	0	450	0	0	450	0	450	225	450	450	450	300	450	450	450	450	450	450	225	450	450	450	300	450	450	450	450	450	450	450	450	450	450
chr6_43095950_43097200	0	975	1225	1250	0	1250	0	1250	1000	1250	0	975	1250	300	0	700	625	525	1250	0	0	825	525	450	1250	1250	1050	1250	1150	0	375	1250	1250	0	1250	1250	1250	1150	600	975	450	0	0	1250	1250	1250	1250	1250	1250	1250
chr6_43310400_43310700	150	0	300	225	75	0	75	0	75	300	0	300	300	300	300	300	300	300	300	0	0	300	150	300	300	300	300	300	300	300	300	0	300	300	300	300	300	300	0	300	300	300	0	300	300	300	300	300	300	300
chr6_43348050_43348350	0	0	300	150	0	0	0	0	0	300	0	300	225	150	300	300	0	75	300	0	0	0	300	0	300	0	300	225	300	300	300	225	0	300	300	300	0	0	0	300	300	0	0	0	225	300	0	0	300	0
chr6_43355000_43355400	0	375	100	0	0	400	150	150	400	400	0	400	400	0	325	250	0	0	300	0	0	400	250	0	400	0	100	150	400	175	400	325	0	0	400	400	175	0	0	0	400	0	75	0	0	0	0	0	0	0
chr6_46119300_46119600	0	150	300	300	0	300	0	300	0	300	300	300	300	0	75	75	0	0	300	0	0	0	75	300	0	0	75	0	0	0	0	0	75	300	0	0	150	300	300	0	300	0	300	0	75	150	0	0	75	0
chr6_46325300_46325600	0	300	300	300	0	275	200	300	300	300	300	300	275	200	0	0	200	25	300	0	0	300	300	300	125	300	125	50	0	300	50	125	300	300	0	275	300	300	300	0	300	300	300	200	300	300	300	300	300	300
chr6_46326250_46326600	0	350	350	350	125	275	0	350	350	350	350	350	200	200	0	350	350	0	350	0	0	350	350	350	125	350	0	0	50	125	0	275	350	350	50	350	350	350	350	0	350	350	350	0	350	350	350	350	350	350
chr6_46373550_46373850	75	225	300	300	225	150	150	300	225	300	300	300	300	300	0	300	225	300	300	0	0	300	300	75	0	300	300	300	300	300	300	0	300	300	300	0	300	0	0	300	300	75	150	300	300	300	300	300	300	300
chr6_46627050_46627600	0	475	550	550	0	475	250	550	400	0	0	550	550	0	0	0	0	0	550	0	0	0	525	550	550	550	0	0	0	0	0	375	550	550	0	550	550	550	550	0	550	550	525	0	550	550	550	550	550	550
chr6_47358000_47358300	0	300	300	300	0	0	0	0	0	300	300	300	300	300	300	300	300	300	300	0	0	0	300	75	300	300	300	300	300	300	300	300	300	150	300	300	300	0	0	300	300	300	0	300	300	300	300	300	300	300
chr6_47402250_47402650	0	375	375	400	0	0	0	0	0	400	400	400	400	400	0	325	300	400	400	0	0	0	400	0	0	0	400	400	400	300	400	0	300	0	400	0	0	0	0	400	400	0	0	400	175	25	0	0	0	0
chr6_72911750_72912100	0	0	350	0	0	0	0	0	0	25	0	350	350	0	350	350	0	350	325	0	0	325	350	0	0	0	350	0	100	350	100	0	0	100	350	0	0	175	0	350	350	0	0	0	0	0	0	0	0	0
chr6_89282400_89282700	0	300	300	300	0	150	300	150	75	300	300	300	300	0	0	75	0	0	300	0	0	300	75	75	300	300	0	0	0	150	0	300	300	75	300	300	300	300	225	0	300	150	300	300	300	300	150	300	300	300
chr6_105424050_105424350	0	300	300	300	0	0	0	0	0	300	300	300	300	0	0	300	0	0	300	0	0	300	0	150	0	0	0	300	300	0	225	0	0	0	0	0	0	300	0	0	300	0	225	300	0	0	0	0	0	0
chr6_105459000_105459400	0	400	400	400	0	375	0	400	0	400	325	400	0	0	325	0	325	0	0	0	0	325	400	400	400	400	0	400	0	0	0	400	400	75	0	400	400	400	400	0	400	400	0	0	400	400	400	400	400	400
chr6_106788650_106789250	0	175	600	600	0	600	0	600	25	600	600	600	600	600	275	600	500	0	275	350	0	0	575	200	0	0	425	0	600	600	600	0	0	600	600	0	0	575	200	600	600	600	600	400	0	0	0	0	0	0
chr6_108734350_108734700	0	150	350	350	0	300	0	350	0	350	0	50	350	50	0	0	200	0	350	0	0	0	350	0	350	350	0	0	0	0	0	350	350	0	0	350	350	0	0	0	0	200	0	0	350	350	200	350	275	350
chr6_121330800_121331100	150	0	300	300	300	150	75	150	0	300	0	300	300	75	0	300	0	225	300	0	0	0	225	225	0	150	0	0	300	0	0	0	300	300	150	300	225	300	0	0	300	300	0	0	300	0	300	300	300	300
chr6_131667500_131668200	0	0	675	700	0	150	0	0	0	700	175	700	700	0	700	600	0	0	700	0	0	700	700	100	0	0	0	0	0	0	300	0	700	0	0	450	475	525	475	0	700	0	0	700	700	700	600	700	700	700
chr6_132725700_132726000	0	0	300	300	0	0	0	0	0	300	300	300	300	300	0	0	0	0	300	0	0	300	300	300	300	300	300	300	0	300	0	300	300	300	0	300	300	300	300	225	300	300	300	0	300	300	300	300	300	300
chr6_136791450_136791750	0	0	0	0	0	300	300	225	150	300	0	225	300	0	225	300	300	0	300	0	0	0	300	75	300	300	300	225	300	300	150	300	300	0	300	300	300	300	150	300	300	300	75	300	300	300	300	300	300	300
chr6_137390850_137391150	0	75	300	0	0	0	0	75	0	300	150	300	300	225	0	300	300	300	300	0	0	300	300	75	0	0	300	300	300	300	300	0	0	300	300	0	0	150	75	300	300	75	0	150	0	0	0	0	0	0
chr6_139421700_139422000	0	0	300	300	0	0	0	0	0	300	300	300	300	0	0	150	0	0	300	0	0	300	300	300	0	300	0	0	0	0	0	0	300	300	0	0	300	300	0	0	300	0	0	300	300	300	300	300	300	300
chr6_149318850_149319250	0	0	375	400	225	0	150	0	75	400	250	400	400	400	400	400	400	400	400	0	0	400	400	175	400	400	400	400	400	400	400	400	400	400	400	400	400	400	25	400	400	400	25	400	400	400	400	400	400	400
chr6_150119950_150120300	350	350	75	350	0	350	0	350	50	350	350	350	350	350	350	350	350	350	350	0	0	0	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	0	350	350	350	350	350	350
chr6_150177450_150177750	0	0	225	150	225	300	0	300	300	150	0	300	300	0	0	0	75	0	300	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	150	0	0	0	0	0	0	0
chr6_150195650_150196150	0	500	100	400	250	500	0	250	325	475	325	475	400	500	500	500	500	500	475	0	0	400	475	500	0	500	500	500	500	500	500	0	500	500	500	25	500	500	400	500	475	325	0	250	500	500	325	475	475	400
chr6_150273600_150274250	0	650	425	650	0	650	0	650	650	650	650	650	650	650	0	50	500	0	650	575	0	650	650	0	650	650	350	575	575	350	450	650	650	650	425	650	650	575	425	650	650	650	650	425	650	650	650	650	650	650
chr6_150274500_150274800	0	300	225	300	0	300	0	300	75	300	225	300	300	0	225	0	0	0	300	0	75	0	225	0	150	300	0	0	0	0	0	150	300	300	75	300	300	150	0	0	300	150	300	0	300	300	0	300	150	300
chr6_154483100_154483450	0	325	350	350	0	350	0	350	350	325	100	350	175	0	0	100	0	0	0	0	0	325	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	250	0	0	0	0	0	0	0
chr6_154682150_154683100	0	0	950	825	0	775	0	775	0	950	0	950	775	625	0	850	625	0	775	0	0	0	950	950	850	950	0	950	100	100	0	950	950	950	550	950	950	950	950	25	925	950	0	0	950	950	950	950	950	950
chr6_155176200_155177050	0	750	850	775	0	750	450	600	525	850	775	850	675	0	0	0	0	250	850	0	0	625	850	850	850	850	0	850	0	0	0	850	850	850	0	850	850	850	850	0	850	850	0	0	850	850	850	850	850	850
chr6_155182600_155183050	275	450	450	450	450	450	125	450	450	450	450	450	450	100	450	175	25	325	450	0	0	425	450	450	450	450	450	450	450	450	0	450	450	450	125	450	450	450	450	450	450	450	0	450	450	450	450	450	450	450
chr6_155815950_155816400	0	450	450	450	0	450	0	0	0	450	450	450	450	0	0	0	0	0	450	0	0	450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	450	0	0	450	0	300	0	0	0	0	0	0	0
chr6_156017000_156017350	0	350	350	350	0	350	0	350	350	350	350	350	350	0	100	0	0	0	350	0	0	0	325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	0	0	0	0	0	0	0	0	0
chr6_156046850_156047250	0	400	250	400	0	400	0	0	400	400	400	400	400	0	0	0	100	0	400	0	0	375	400	0	0	0	0	0	0	0	375	0	0	0	0	0	0	0	0	0	400	0	0	0	0	0	0	0	0	0
chr6_156061500_156062050	0	550	550	550	300	475	0	0	400	550	550	550	550	0	0	0	300	0	550	0	0	400	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	550	0	0	0	0	0	0	0	0	0
chr6_156116250_156116850	0	375	600	600	0	0	0	0	450	600	600	600	600	0	0	0	0	375	600	0	0	600	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	375	0	600	0	0	0	0	0	0	0	0	0
chr6_156123300_156123750	0	450	450	450	0	450	300	0	0	450	450	450	450	0	0	0	0	0	450	0	0	0	450	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	450	0	0	0	0	0	0	0	0	0
chr6_156126900_156127200	0	150	300	300	150	225	0	0	75	300	300	300	300	0	0	0	0	0	300	0	0	225	75	0	0	0	300	0	0	0	0	0	0	0	150	0	0	0	0	0	300	0	0	300	0	0	0	0	0	0
chr6_156173000_156173800	0	800	800	775	700	700	0	0	400	800	800	800	800	0	0	0	100	0	800	0	0	800	800	0	0	0	450	0	0	0	0	0	0	0	0	0	0	675	450	0	800	0	0	750	0	0	0	0	0	0
chr6_156340400_156340700	0	0	300	300	50	125	0	0	0	300	300	300	300	0	0	0	0	0	300	0	0	275	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	300	0	0	0	0	0	0	0	0	0
chr6_156420450_156420750	0	0	300	300	300	300	0	0	150	300	0	300	300	75	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	75	0	0	0	0	0	0
chr6_156422200_156422500	0	0	300	300	125	0	0	0	0	300	0	300	275	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	300	0	100	0	0	0	0	0	0	0
chr6_156507850_156508250	0	200	400	200	0	400	0	350	400	400	0	400	400	0	0	0	0	0	0	0	0	400	400	0	0	0	350	0	0	0	0	200	0	0	0	0	0	400	0	0	0	0	0	50	0	0	0	0	0	0
chr6_156534800_156535150	0	350	350	325	350	350	0	350	325	350	250	250	350	325	0	350	325	0	350	0	0	325	175	0	0	0	325	0	0	0	0	175	0	0	0	350	0	350	350	0	350	0	100	100	0	0	0	0	0	0
chr6_156620400_156620700	75	300	300	300	300	300	0	300	300	300	300	300	300	225	225	300	0	0	300	0	0	300	300	300	0	0	300	225	300	0	300	0	0	300	300	0	0	300	0	300	300	0	0	0	0	0	0	0	0	0
chr6_156715850_156716150	0	125	300	125	0	0	200	200	50	300	0	175	300	175	0	0	0	0	300	0	0	300	0	300	25	300	0	300	0	0	0	0	300	0	0	0	175	0	0	0	300	0	0	0	300	300	300	300	300	300
chr6_158011350_158012250	0	450	825	750	0	900	0	900	825	150	375	150	900	0	0	0	0	0	675	0	0	225	900	900	900	900	0	900	0	750	450	900	900	900	900	900	900	900	900	525	600	900	0	900	900	900	900	900	900	900
chr6_158255800_158256100	50	300	300	300	300	50	200	300	0	300	300	300	300	300	0	300	200	200	300	0	0	300	300	300	300	0	300	300	300	200	50	0	0	300	300	0	0	300	0	300	300	300	0	300	300	300	0	100	300	0
chr6_158476500_158476800	0	300	300	300	0	300	0	300	150	300	300	300	0	0	0	0	0	0	0	0	0	300	300	300	300	300	0	300	0	75	0	300	300	300	0	300	300	300	300	0	0	300	0	0	300	300	300	300	300	300
chr6_158916600_158916950	50	200	350	350	0	350	275	350	200	350	350	350	350	0	0	350	0	350	350	0	125	350	350	0	0	0	0	0	0	0	0	0	0	350	125	0	0	0	50	125	350	0	0	200	0	0	0	0	0	0
chr6_159221450_159221750	0	125	300	275	50	275	0	275	0	125	275	275	300	0	0	0	0	0	300	0	0	0	0	300	300	300	0	50	0	125	175	300	300	300	0	300	300	300	300	0	300	300	0	0	300	300	300	300	300	300
chr6_161050350_161050750	0	0	400	0	0	0	0	0	0	400	0	400	400	0	0	0	0	0	400	0	0	400	175	0	400	400	0	0	0	0	0	375	400	0	0	0	325	375	0	0	375	0	0	0	400	400	400	400	400	400
chr7_1753500_1753800	300	300	300	300	300	300	0	300	300	300	300	300	300	300	300	300	300	300	300	0	0	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	0	300	300	300	300	300	300	300
chr7_2775250_2775550	0	300	125	200	50	300	250	275	275	300	0	300	275	300	0	200	0	0	0	0	0	25	0	0	0	0	0	275	300	0	0	0	0	300	300	0	0	300	0	250	300	0	0	0	0	0	0	0	0	0
chr7_2803750_2804250	0	225	500	200	75	500	0	500	50	500	0	500	375	0	500	500	350	500	275	0	0	125	300	125	0	0	500	500	500	300	125	0	0	500	500	0	0	500	50	500	500	0	0	0	0	0	0	0	0	0
chr7_3155050_3155350	0	300	275	300	275	300	0	300	250	275	275	300	275	50	0	125	0	275	300	125	0	200	275	50	0	0	0	300	300	0	0	0	0	275	200	0	0	125	0	0	300	0	0	0	0	125	0	0	0	0
chr7_3762000_3762850	0	0	850	750	0	300	0	0	0	0	0	850	850	750	0	0	300	375	850	0	0	225	825	850	850	850	525	825	525	675	225	850	850	850	525	850	850	850	850	600	850	850	0	0	850	850	850	850	850	850
chr7_18516350_18517000	0	625	650	625	0	650	0	650	650	650	650	650	650	650	0	650	100	625	650	0	650	650	650	650	650	650	650	650	650	650	250	650	650	650	650	650	650	650	650	100	650	650	25	0	650	650	650	650	650	650
chr7_18560550_18561100	0	525	550	525	0	0	0	0	300	550	550	550	550	550	550	550	375	0	550	0	0	325	550	550	375	550	550	550	525	375	0	550	550	525	550	550	550	550	550	550	550	550	525	0	550	550	550	550	550	550
chr7_18578100_18578650	0	550	550	550	0	525	300	550	550	550	550	550	550	550	550	550	550	550	550	0	550	550	550	450	300	550	550	550	550	550	550	550	550	550	550	550	550	550	550	550	550	550	375	0	550	550	25	550	550	550
chr7_21305200_21305750	0	0	550	0	0	0	0	0	0	550	50	550	550	500	0	550	500	0	550	0	0	550	550	550	550	275	0	425	50	200	0	0	350	550	350	550	350	550	550	0	550	425	0	0	550	500	500	350	425	200
chr7_25625100_25625400	0	300	300	300	300	300	0	300	0	300	0	300	300	300	300	300	300	300	300	300	0	300	0	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	0	300	300	300	300	300	300	300
chr7_25625550_25625850	0	225	300	300	225	300	0	0	0	225	0	300	300	300	300	300	300	300	300	0	0	300	0	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	0	300	300	300	300	300	300	300
chr7_28127200_28127650	0	450	450	450	450	425	0	450	50	450	450	450	450	125	450	450	450	450	425	0	0	450	450	450	0	0	450	450	450	450	450	0	125	450	450	0	0	450	125	450	450	450	0	275	0	275	175	0	450	0
chr7_28288650_28288950	0	0	300	300	0	0	0	0	0	300	0	300	300	300	300	300	0	0	0	0	0	300	300	300	0	300	300	300	300	300	0	0	300	300	300	0	300	300	0	0	0	225	0	150	300	300	300	300	300	300
chr7_28781700_28782350	0	0	650	300	300	0	0	650	0	425	425	650	650	650	650	650	650	650	650	0	0	650	575	650	500	650	650	650	650	650	650	425	650	650	650	425	650	650	650	650	650	650	50	650	650	650	650	650	650	650
chr7_28818600_28818950	0	0	350	225	0	350	50	0	0	350	0	350	350	350	0	350	350	0	350	0	0	0	125	350	0	350	350	350	150	0	0	350	350	50	350	350	350	350	350	350	350	350	0	0	350	350	350	350	350	350
chr7_28890050_28890550	0	0	475	500	0	500	0	300	0	475	0	0	300	25	300	0	0	0	475	0	0	0	475	500	500	500	375	475	0	0	0	500	500	500	0	500	500	500	500	0	500	500	0	0	500	500	500	500	500	500
chr7_29289200_29289600	0	0	400	400	0	400	0	0	0	400	0	300	400	400	0	400	400	300	300	0	0	0	100	400	400	400	400	400	400	25	400	400	400	400	400	400	400	400	400	400	400	400	0	100	400	400	400	400	400	400
chr7_29968700_29969100	0	375	225	150	75	300	375	300	375	375	0	400	400	0	0	300	375	0	400	0	0	400	375	0	0	0	0	25	0	375	0	0	0	375	0	0	0	400	75	0	225	0	325	0	0	0	0	0	0	25
chr7_30249300_30250150	525	750	850	850	0	675	300	750	675	850	0	850	550	450	0	775	0	0	775	0	100	775	850	300	0	850	600	0	0	225	0	0	850	750	25	0	850	525	0	0	850	0	0	0	850	850	400	850	850	850
chr7_30277700_30278100	0	400	400	400	0	300	0	300	0	300	150	300	225	0	0	0	225	0	400	0	0	25	300	0	0	0	0	0	0	0	0	0	0	150	0	0	375	325	150	0	400	0	0	0	400	400	0	0	0	75
chr7_30281250_30281700	0	450	450	450	0	0	0	225	0	450	450	450	450	450	0	0	0	450	450	0	0	450	0	375	450	450	0	450	375	375	450	450	450	0	450	450	450	450	450	450	450	450	0	0	450	450	450	450	450	450
chr7_34991900_34992700	0	800	800	700	0	800	0	800	0	800	0	800	675	0	0	0	325	0	0	0	0	0	0	450	0	800	0	475	0	0	0	400	550	0	0	375	800	800	525	0	800	0	0	0	800	800	800	800	800	800
chr7_42017300_42017950	0	400	650	650	475	650	650	650	0	550	325	625	625	650	650	650	650	475	600	0	0	525	550	650	650	650	650	650	650	650	650	650	650	650	650	650	650	650	650	650	650	650	375	550	650	650	650	650	650	650
chr7_47153700_47154000	0	300	300	300	0	0	0	300	0	300	300	300	300	300	300	300	300	300	0	0	0	0	300	300	300	300	300	0	300	300	300	225	300	0	300	300	300	300	0	300	300	0	300	300	300	300	300	300	300	300
chr7_47541150_47541500	200	350	350	350	0	350	0	350	0	350	350	350	350	0	0	350	150	0	0	0	0	0	350	225	0	0	0	350	150	0	0	75	350	350	0	0	0	225	0	0	0	350	0	0	0	0	0	0	0	0
chr7_47665950_47666250	75	300	300	300	0	300	0	300	150	300	0	300	300	300	225	300	300	75	300	0	0	0	0	0	0	300	75	225	225	0	75	0	300	300	300	0	300	300	0	300	300	300	0	0	300	300	300	300	300	300
chr7_47734150_47734750	125	600	600	600	600	600	175	600	50	600	600	600	600	0	250	600	600	0	600	0	0	0	575	550	0	175	100	0	0	0	325	0	250	600	300	400	400	475	600	0	600	0	300	600	0	175	0	0	0	0
chr7_47774050_47774500	0	350	450	450	0	450	0	450	450	450	0	450	125	0	0	200	250	325	0	0	0	0	0	0	0	450	0	0	0	0	0	0	0	450	0	0	0	0	0	0	450	275	0	0	400	25	0	25	100	100
chr7_64867550_64867900	0	350	350	350	0	0	0	350	350	350	350	350	350	0	0	350	0	0	325	0	0	325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	325	0	100	100	0	0	0	0	0	0
chr7_65235900_65236200	0	300	300	300	300	300	225	300	0	300	300	300	300	0	300	0	0	0	300	0	0	0	300	300	0	0	225	0	0	0	0	0	0	300	0	0	0	0	150	0	300	75	0	0	0	0	0	0	0	0
chr7_67127150_67127600	0	450	450	0	0	450	375	450	375	425	50	450	450	450	0	450	450	450	425	0	0	0	125	0	0	450	450	450	450	0	0	0	0	425	450	0	0	450	275	450	0	450	0	125	450	450	250	450	450	175
chr7_69804700_69805000	0	0	300	300	50	0	0	0	0	300	300	300	300	300	0	0	175	300	300	0	0	300	275	300	300	300	300	300	300	250	175	300	300	300	300	300	300	300	300	300	300	300	0	0	300	300	300	300	300	300
