A.H3K9me3.intersect.value	CLL.A34021.CEMT_4.H3K9me3.hg38.bwa-sb.IX2823.C3YJAACXX_5_CTTGTA.FindER2.bed.remDups.bed.intersect.value	CLL.A34037.CEMT_5.H3K9me3.hg38.bwa-sb.IX2844.C4C9JACXX_2_AACCCC.FindER2.bed.remDups.bed.intersect.value	CLL.A34076.CEMT_6.H3K9me3.hg38.bwa-sb.IX2844.C4C9JACXX_2_TAATCG.FindER2.bed.remDups.bed.intersect.value	CLL.A34940.CEMT_26.H3K9me3.hg38.bwa-sb.IX2651.C3TC1ACXX_1_CTTGTA.FindER2.bed.remDups.bed.intersect.value	CLL.A34947.CEMT_27.H3K9me3.hg38.bwa-sb.IX2823.C3YJAACXX_5_AACCCC.FindER2.bed.remDups.bed.intersect.value	CLL.A34954.CEMT_28.H3K9me3.hg38.bwa-sb.IX2823.C3YJAACXX_5_TAATCG.FindER2.bed.remDups.bed.intersect.value	CLL.A34961.CEMT_29.H3K9me3.hg38.bwa-sb.IX2823.C3YJAACXX_5_AGGCCG.FindER2.bed.remDups.bed.intersect.value	CLL.A35238.CEMT_25.H3K9me3.hg38.bwa-sb.IX2651.C3TC1ACXX_1_CCCATG.FindER2.bed.remDups.bed.intersect.value	CLL.A35245.CEMT_30.H3K9me3.hg38.bwa-sb.IX2823.C3YJAACXX_5_ATGTCA.FindER2.bed.remDups.bed.intersect.value	CLL.A60645.CEMT_94.H3K9me3.hg38.bwa-sb.IX4415.C958UANXX_8_AACCCC.FindER2.bed.remDups.bed.intersect.value	CLL.A60652.CEMT_95.H3K9me3.hg38.bwa-sb.IX4415.C958UANXX_8_TAATCG.FindER2.bed.remDups.bed.intersect.value	CLL.A60659.CEMT_96.H3K9me3.hg38.bwa-sb.IX4415.C958UANXX_8_AGGCCG.FindER2.bed.remDups.bed.intersect.value	CLL.A60668.CEMT_97.H3K9me3.hg38.bwa-sb.IX4419.C9587ANXX_4_GGCTAC.FindER2.bed.remDups.bed.intersect.value	EGAN00001091897_EGAX00001135687_EGAR00001139769_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001095818_EGAX00001133243_EGAR00001137329_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001107579_EGAX00001215595_EGAR00001228091_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001107643_EGAX00001215955_EGAR00001228606_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001107668_EGAX00001171949_EGAR00001185105_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001173679_EGAX00001135683_EGAR00001139773_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202786_EGAX00001272637_EGAR00001300126_CLL_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202787_EGAX00001272619_EGAR00001300046_CLL_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202788_EGAX00001272595_EGAR00001300136_CLL_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202789_EGAX00001291852_EGAR00001320579_CLL_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001235813_EGAX00001323209_EGAR00001352515_CLL_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001258588_EGAX00001326443_EGAR00001355794_csMBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265738_EGAX00001272620_EGAR00001300047_PBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265740_EGAX00001272618_EGAR00001300045_GCBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265741_EGAX00001272625_EGAR00001300052_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265742_EGAX00001272703_EGAR00001300107_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265743_EGAX00001272706_EGAR00001300111_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265744_EGAX00001272689_EGAR00001300082_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265747_EGAX00001272659_EGAR00001300006_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265748_EGAX00001272664_EGAR00001300011_PBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265749_EGAX00001272653_merged2runs_GCBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265750_EGAX00001272585_EGAR00001300065_CLL_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001276797_EGAX00001304998_EGAR00001334471_GCBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001276798_EGAX00001304995_EGAR00001334420_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277490_EGAX00001326454_EGAR00001355727_csMBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277491_EGAX00001326440_EGAR00001355791_csMBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277492_EGAX00001305062_EGAR00001334389_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295796_EGAX00001326619_EGAR00001355765_CLL_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295801_EGAX00001326520_EGAR00001355882_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295802_EGAX00001326536_EGAR00001355851_PBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295815_EGAX00001326492_EGAR00001355779_usMBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	GCBC.A70850.CEMT_134.H3K9me3.hg38.A70850_3_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	GCBC.A70857.CEMT_135.H3K9me3.hg38.IX5209.CAVPBANXX_2_GGCTAC.FindER2.bed.remDups.bed.intersect.value	GCBC.A70864.CEMT_136.H3K9me3.hg38.IX5210.CAVPBANXX_3_ACGATA.FindER2.bed.remDups.bed.intersect.value	GCBC.A70871.CEMT_137.H3K9me3.hg38.IX5212.CAVPBANXX_5_ATAATT.FindER2.bed.remDups.bed.intersect.value	GCBC.A70878.CEMT_138.H3K9me3.hg38.IX5213.CAVPBANXX_6_CACCGG.FindER2.bed.remDups.bed.intersect.value
chr7_55032100_55032550	250	250	450	450	125	450	0	450	0	450	325	450	0	250	125	450	100	0	400	250	325	0	450	450	0	0	0	0	0	275	450	450	0	0	450	0	0	0	450	450	450	450	0	0	0	0	0	0	0
chr7_55059750_55060050	0	300	300	300	225	300	0	300	300	300	0	300	0	300	300	0	0	0	300	300	300	0	300	300	300	0	0	300	150	0	300	300	0	0	225	0	0	300	225	300	300	0	0	300	0	75	0	0	75
chr7_55158600_55158900	0	300	300	0	0	300	0	300	225	300	0	225	0	300	300	0	300	225	225	300	300	0	300	300	300	0	0	225	0	0	0	300	0	0	300	0	0	225	225	300	300	225	0	300	0	0	0	0	0
chr7_55183700_55184000	0	300	300	0	0	0	50	300	300	300	0	300	0	0	0	0	0	0	0	275	0	0	300	275	0	0	275	25	125	275	0	300	0	0	300	0	300	275	200	300	300	0	0	175	0	0	0	0	0
chr7_69527350_69527650	0	300	300	300	125	300	275	300	125	300	0	300	0	0	300	0	0	0	0	300	100	0	300	300	0	0	0	0	0	300	0	250	0	0	300	0	0	300	275	0	0	0	0	0	0	0	175	0	0
chr7_70832850_70833150	300	300	300	300	300	150	0	300	0	0	0	0	0	300	0	300	0	0	0	300	0	0	300	300	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	300	0	300	300	0	0	0	0	0
chr7_72509650_72509950	25	300	300	300	0	300	300	300	300	300	0	300	0	0	0	0	0	0	0	125	0	0	300	275	300	0	0	125	0	0	0	125	0	0	300	0	0	0	25	0	100	0	0	0	0	0	0	0	0
chr7_73823550_73824000	0	450	450	375	0	225	300	450	0	0	150	0	0	150	375	75	0	0	0	450	0	0	450	450	0	0	0	0	0	0	0	150	0	0	0	0	0	225	0	75	450	0	0	450	0	0	0	0	0
chr7_73894000_73894350	0	225	350	350	0	225	0	350	0	350	150	0	0	0	350	0	0	0	0	350	0	0	350	350	0	0	0	0	0	0	0	200	0	0	75	0	0	200	0	275	350	0	0	350	0	0	0	0	0
chr7_75767700_75768000	150	300	150	300	0	300	300	300	75	0	0	150	0	300	0	0	0	0	0	300	0	0	300	300	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	300	0	0	0	0	225
chr7_78198200_78198550	325	350	350	350	0	350	0	350	175	0	0	350	0	0	25	350	0	325	0	350	350	0	350	100	350	0	0	25	100	0	25	0	0	0	325	0	350	175	0	0	350	0	0	175	0	0	0	0	25
chr7_78242700_78243100	400	400	400	375	400	400	0	400	75	0	75	400	0	0	75	400	400	0	375	300	75	0	400	400	400	0	0	75	75	75	300	400	0	0	75	0	0	400	400	400	225	0	0	0	0	150	150	0	175
chr7_78466800_78467100	0	225	300	300	0	225	0	225	225	300	0	150	0	0	300	300	0	300	300	300	0	0	300	300	150	0	0	0	300	0	300	300	0	0	150	0	225	225	300	300	300	0	150	300	0	0	0	0	0
chr7_79104200_79104550	350	350	350	350	350	350	350	350	350	350	0	325	0	100	350	250	175	0	350	350	0	0	175	350	250	350	350	0	350	0	350	0	350	350	0	350	175	350	350	175	350	250	350	350	350	350	350	350	350
chr7_80865350_80865750	0	400	400	375	225	400	0	400	400	300	0	325	0	0	400	300	0	400	400	375	0	0	400	400	25	400	0	325	300	300	400	400	400	400	400	400	175	400	400	400	400	0	400	400	400	400	0	400	400
chr7_82865750_82866100	100	25	325	350	0	250	0	350	325	250	0	0	0	0	100	350	350	350	325	350	0	0	350	350	350	350	350	325	25	0	350	0	350	350	325	350	350	350	350	350	350	0	350	350	350	350	350	100	175
chr7_83445000_83445400	0	225	400	150	150	150	100	400	0	0	75	400	0	25	0	75	300	400	75	400	0	0	400	400	175	400	400	400	400	0	0	400	400	400	325	400	0	400	400	400	400	0	400	0	400	400	400	400	375
chr7_83447250_83447650	0	400	400	300	400	375	0	400	0	400	0	400	0	250	0	0	400	0	225	0	0	0	400	400	175	400	400	0	0	0	250	0	400	400	0	400	250	400	400	400	400	0	400	175	400	400	400	400	400
chr7_84510750_84511050	0	0	300	300	0	300	0	300	75	300	0	300	0	300	300	300	225	300	0	300	300	225	300	150	300	300	300	300	0	300	300	300	300	300	300	300	300	300	300	300	300	0	300	300	300	300	300	300	225
chr7_84838700_84839200	475	500	325	500	400	500	250	500	300	450	0	325	0	500	500	500	400	300	325	325	0	0	500	500	400	500	500	0	0	100	500	450	500	500	500	500	500	100	500	325	500	400	500	475	175	500	475	500	500
chr7_85070600_85071250	0	550	650	600	0	550	0	650	450	650	0	650	0	550	250	0	325	525	0	0	0	0	650	650	450	0	100	0	0	0	0	0	0	0	0	250	0	650	100	325	625	375	0	625	175	0	650	650	0
chr7_85320200_85320700	0	475	500	0	0	475	0	500	0	475	0	500	0	475	0	500	0	500	250	0	0	0	500	500	0	0	0	0	0	0	250	475	0	0	250	500	0	500	500	0	500	0	500	325	0	0	175	500	250
chr7_85423200_85423800	0	525	600	0	0	450	0	600	225	600	0	525	0	600	600	525	600	600	0	600	300	0	600	600	525	450	375	225	375	600	0	450	450	600	600	600	600	600	600	450	600	525	600	525	600	375	0	300	600
chr7_85566250_85566550	200	300	125	275	125	300	0	300	300	300	0	300	0	0	0	300	0	300	300	300	0	0	300	300	50	0	0	0	0	0	0	0	300	0	250	300	0	0	300	0	300	0	25	300	300	250	0	300	300
chr7_85881600_85882100	0	425	500	500	0	500	0	500	300	0	0	375	0	200	150	500	0	0	0	500	0	0	500	0	275	0	0	0	225	0	300	450	0	0	500	0	0	500	0	500	500	450	0	350	500	225	300	0	450
chr7_86045900_86046300	0	0	400	0	0	0	0	0	0	400	25	400	0	400	400	400	400	400	400	375	0	0	400	400	0	400	400	400	400	100	400	300	400	400	400	400	0	400	400	400	400	400	400	325	400	400	400	400	400
chr7_88450400_88450750	0	325	350	350	0	325	0	350	350	350	0	350	0	350	350	175	350	0	0	325	0	0	350	350	0	0	0	0	350	0	0	250	0	0	0	0	0	0	0	350	350	0	0	0	0	0	0	0	350
chr7_88473200_88473600	0	400	400	0	325	400	0	400	0	300	0	0	0	400	400	400	325	25	325	400	0	0	400	300	400	325	0	400	400	300	400	375	0	0	375	0	400	400	0	325	400	400	0	400	0	0	0	0	400
chr7_88558700_88559100	0	400	225	400	0	400	375	375	300	400	225	375	0	0	0	0	400	400	0	400	0	0	375	225	0	400	400	0	0	400	325	400	0	400	0	400	0	400	400	400	400	0	400	400	400	0	0	0	0
chr7_88683800_88684500	0	700	600	700	0	0	0	700	0	700	0	0	0	400	25	0	625	675	325	700	250	0	700	700	250	325	700	550	475	250	550	700	325	700	550	700	700	700	625	625	700	250	700	700	300	0	450	0	0
chr7_89092250_89092550	300	300	300	300	0	275	0	300	200	300	50	300	0	300	300	175	275	300	0	300	300	0	300	300	300	300	300	300	300	300	300	300	300	300	300	300	50	300	300	300	300	0	300	300	300	0	300	300	25
chr7_89926750_89927100	0	300	350	350	200	350	0	350	200	350	0	350	0	350	125	350	0	350	0	350	350	0	350	350	350	350	350	0	350	350	350	0	350	350	350	350	125	0	350	350	350	350	350	350	350	350	125	350	0
chr7_90735150_90735600	0	0	450	375	0	450	0	450	0	450	150	450	0	450	450	450	450	450	450	375	150	0	450	375	450	450	375	450	450	450	450	450	150	450	150	450	450	450	450	450	450	450	0	450	300	300	225	450	0
chr7_90837150_90837450	0	225	300	150	0	300	150	300	225	150	0	300	0	300	150	300	300	300	300	225	150	0	300	150	300	0	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	225	300	300	300	300	300	300
chr7_93004100_93004500	0	0	400	375	375	150	0	400	0	375	150	400	0	400	0	0	400	0	25	400	0	0	400	400	400	0	400	0	0	0	0	0	100	0	400	0	75	0	400	0	400	0	375	400	0	0	0	0	250
chr7_93546450_93547000	450	550	550	550	375	525	0	550	375	0	0	0	0	550	375	525	550	550	0	450	0	0	525	375	0	0	400	175	250	0	550	550	0	0	550	0	375	0	550	550	325	525	0	0	0	0	0	0	0
chr7_95045800_95046100	125	300	300	300	125	300	0	300	300	0	0	300	0	0	0	125	300	0	300	300	300	0	300	275	0	0	0	0	125	0	0	0	0	0	275	0	0	0	0	0	300	50	25	0	0	0	0	0	275
chr7_95869550_95869900	0	350	350	350	0	350	0	350	0	0	0	175	0	350	0	0	0	350	350	0	0	0	0	350	0	0	0	0	0	0	0	0	0	0	350	0	350	25	350	0	325	0	0	0	0	0	0	0	0
chr7_95884400_95884750	350	350	350	350	350	350	250	350	0	0	0	350	0	350	325	350	175	350	0	350	0	100	350	350	350	0	0	0	100	0	350	0	0	0	325	0	350	100	0	350	100	100	0	250	0	0	0	0	25
chr7_96518200_96518500	0	0	300	0	0	0	0	0	0	300	50	300	0	300	125	0	300	200	50	300	0	0	300	275	0	0	0	100	275	0	0	300	0	0	300	0	300	50	300	125	300	175	0	0	0	0	0	0	200
chr7_96867050_96867450	0	400	0	375	0	325	0	400	0	375	0	400	0	400	150	175	0	325	225	400	0	0	400	400	400	0	0	0	300	375	375	400	0	0	325	0	0	0	0	375	150	75	0	400	0	0	0	0	250
chr7_97417050_97417350	0	300	300	300	225	300	300	300	300	150	0	300	0	0	75	300	300	300	0	300	0	0	300	300	0	0	0	300	0	300	300	0	225	0	300	0	300	300	300	0	300	0	0	300	0	0	0	0	0
chr7_97988400_97989000	225	600	600	600	0	600	75	600	0	600	0	450	0	0	75	0	0	600	0	0	0	225	600	0	0	525	0	0	0	0	0	0	0	0	600	0	0	600	0	0	450	0	0	75	0	0	0	0	0
chr7_98323600_98324200	275	600	600	600	0	600	50	600	175	425	200	425	0	125	0	600	0	600	0	350	350	0	600	600	0	0	0	400	0	0	0	0	0	0	600	0	200	175	0	0	500	275	0	600	0	0	0	0	0
chr7_98411550_98411900	50	200	350	350	0	350	0	350	50	0	0	350	0	0	225	0	0	0	350	350	0	0	0	350	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0
chr7_98418950_98419650	0	700	700	675	300	700	525	700	0	175	400	625	0	0	700	0	0	0	0	700	0	0	700	400	550	0	0	0	0	175	0	600	0	0	75	0	225	0	700	0	375	0	0	700	0	0	0	0	0
chr7_98620550_98621150	50	600	600	400	0	600	0	600	600	600	0	575	0	600	325	275	600	600	0	600	250	0	600	600	300	0	0	0	125	250	0	600	0	0	500	0	0	600	125	575	600	0	375	100	0	200	0	0	0
chr7_98729300_98729650	0	350	350	350	250	350	350	325	350	350	0	325	0	350	350	250	350	0	0	0	350	0	350	350	100	0	0	350	0	0	0	350	0	0	350	0	0	175	350	350	325	0	0	350	0	0	0	0	0
chr7_99226700_99227000	0	300	300	300	0	300	0	300	0	0	0	0	0	0	275	300	0	0	50	300	0	25	300	300	0	0	0	25	0	0	0	0	0	0	275	0	0	0	250	0	300	0	0	200	0	0	0	0	0
chr7_99245050_99245350	0	300	275	175	25	0	0	300	0	275	0	0	0	50	300	0	125	125	0	275	0	0	275	300	200	0	0	0	0	0	0	0	0	0	250	0	100	200	0	300	275	0	0	300	0	0	0	0	0
chr7_99848250_99848550	75	300	300	300	75	0	0	300	75	300	0	0	0	300	300	0	0	300	0	300	0	0	300	300	0	0	0	0	0	0	0	300	0	0	0	0	300	0	0	0	300	300	0	0	0	0	0	0	0
chr7_101046400_101046750	0	350	350	350	50	350	75	350	225	0	0	350	0	350	0	50	125	0	75	0	200	0	350	275	350	0	50	350	0	200	275	350	0	0	200	0	275	350	350	350	350	350	0	200	0	0	0	0	0
chr7_101414750_101415200	0	450	425	425	0	450	350	450	50	175	0	0	0	100	0	0	0	0	0	0	0	0	450	450	0	0	0	0	0	0	0	375	0	0	0	0	0	0	0	0	450	0	0	0	0	0	0	0	0
chr7_103863000_103863300	0	0	300	225	0	0	0	0	0	300	0	300	0	300	300	0	300	0	300	300	0	0	300	300	300	0	0	0	0	75	300	300	0	0	300	0	300	300	75	300	300	0	0	0	0	0	0	0	0
chr7_104103750_104104050	0	300	300	300	300	300	0	300	300	225	0	300	0	0	150	150	75	300	0	300	75	300	300	300	300	0	0	0	300	0	0	300	0	0	75	0	0	300	300	0	75	300	0	300	0	0	0	0	0
chr7_104418300_104418600	75	300	300	0	300	300	0	300	300	225	0	300	0	300	300	300	75	300	75	300	0	225	300	300	225	0	0	0	300	225	75	225	0	0	300	0	300	300	300	0	300	150	0	0	0	0	0	0	0
chr7_104518500_104518800	0	300	300	300	0	300	0	300	0	0	0	0	0	75	300	0	225	150	300	0	0	0	300	300	300	0	0	300	0	0	0	0	0	0	150	0	0	150	300	225	75	150	0	0	0	0	0	0	150
chr7_104826200_104826550	0	350	250	350	100	350	250	350	0	350	350	350	0	350	350	350	0	350	175	350	350	0	350	325	25	0	0	325	175	0	0	325	0	0	350	0	325	350	350	0	250	0	325	350	0	0	0	0	0
chr7_104877800_104878150	0	350	350	250	0	0	325	350	0	350	0	0	0	250	25	350	25	350	250	0	0	0	325	325	25	0	0	175	0	0	0	0	0	325	350	0	250	0	0	0	175	0	350	0	100	350	350	25	250
chr7_105450000_105450300	75	300	300	150	0	300	0	300	225	300	0	300	0	0	0	0	0	0	0	300	0	0	0	0	300	0	300	0	0	0	75	150	0	225	300	300	0	75	300	0	300	0	0	225	300	225	225	300	0
chr7_110629450_110629800	0	200	350	350	150	350	0	125	50	350	350	0	0	350	350	350	350	350	150	350	0	0	350	350	0	300	350	350	0	350	350	350	0	200	350	350	200	350	0	200	350	50	350	350	350	0	350	0	0
chr7_111588650_111589200	250	550	325	0	550	225	0	550	0	550	0	525	0	450	75	550	150	525	0	550	0	0	150	400	150	0	0	250	450	375	550	525	0	0	550	0	550	0	0	0	525	175	0	150	0	0	0	0	0
chr7_111865950_111866250	0	300	300	300	75	0	0	300	75	0	0	300	0	0	0	0	0	0	0	300	0	0	300	300	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	300	75	0	0	0	300	300	0	0
chr7_111925550_111925950	300	225	400	400	0	375	0	400	300	0	0	400	0	0	0	0	0	0	0	400	0	0	400	400	25	0	0	300	100	0	325	0	0	0	400	0	400	0	0	0	400	0	0	175	0	0	0	0	25
chr7_114085450_114085750	0	0	275	0	0	300	0	300	0	275	0	0	0	300	300	300	300	300	0	0	0	0	300	300	0	300	300	50	300	0	300	200	300	50	300	300	300	175	300	275	300	300	0	0	300	125	0	0	0
chr7_115120800_115121100	0	300	150	300	0	300	0	300	150	0	0	0	0	300	0	0	0	75	0	300	0	0	225	300	0	225	0	0	0	0	0	0	0	0	300	0	0	150	0	0	0	300	0	150	0	75	150	0	0
chr7_115417700_115418100	0	400	0	400	0	400	0	400	0	0	0	400	0	400	400	250	400	400	400	250	0	250	400	400	0	0	0	150	0	250	0	400	400	0	400	175	0	400	400	0	300	0	0	400	0	25	0	0	0
chr7_116419350_116419650	0	0	300	0	225	0	0	0	0	300	75	300	0	0	300	225	0	150	0	300	0	0	300	300	0	0	0	0	300	0	300	0	0	0	300	0	75	300	300	0	300	0	0	300	225	300	300	75	75
chr7_116662800_116663200	0	400	400	300	0	400	0	400	0	375	75	400	0	400	400	400	175	400	0	0	0	0	400	400	325	0	0	400	0	0	0	400	0	0	0	0	225	0	0	0	0	150	0	400	0	0	0	0	0
chr7_117297650_117298150	0	500	475	250	175	500	0	500	500	500	0	450	0	100	0	25	0	500	0	500	475	0	500	500	475	400	0	0	0	0	175	0	0	0	475	0	500	0	0	475	400	500	0	250	0	175	0	0	0
chr7_117607250_117607600	0	325	350	350	0	350	0	350	350	350	0	350	0	0	350	350	325	250	0	325	0	325	350	325	175	0	0	0	100	0	350	350	0	0	325	0	175	175	350	350	350	350	0	350	0	0	0	0	0
chr7_117716500_117716850	0	300	0	350	300	0	0	350	0	350	0	350	0	350	350	350	0	0	0	350	0	0	200	350	0	0	0	0	0	300	0	350	0	0	0	0	350	0	0	0	350	0	350	350	0	0	0	0	0
chr7_117756350_117756900	0	550	550	550	150	550	0	550	550	525	0	550	0	0	0	400	550	0	75	550	550	0	550	550	100	0	0	0	0	550	325	550	0	0	550	0	550	0	0	0	550	100	0	100	0	0	0	0	0
chr7_117982400_117982800	0	375	375	400	0	0	0	400	325	325	0	400	0	0	400	400	325	0	0	100	0	0	400	400	400	0	0	0	400	300	225	225	0	0	400	0	0	150	300	400	400	0	0	400	0	400	0	0	100
chr7_118038750_118039150	0	0	375	400	150	0	0	0	75	400	0	400	0	400	325	175	400	400	400	400	0	0	375	400	400	0	0	325	175	400	400	400	0	0	400	0	400	400	0	400	375	325	0	400	0	400	0	0	25
chr7_120060750_120061050	0	300	300	300	0	300	0	300	300	300	0	300	0	300	300	0	300	300	0	300	300	0	300	300	300	300	300	300	300	300	300	300	300	300	0	300	75	300	300	300	300	300	300	300	300	150	75	300	300
chr7_120481200_120482050	0	550	750	400	250	400	0	550	550	850	0	850	0	0	625	600	550	0	450	850	400	0	850	850	850	0	525	225	700	100	850	850	550	850	850	850	850	850	850	475	850	325	675	825	525	0	0	0	850
chr7_120720300_120720750	0	450	450	450	0	450	0	450	0	450	0	300	0	450	450	0	375	450	0	450	0	375	450	450	450	0	0	375	0	0	0	375	300	0	0	0	0	450	375	375	450	450	0	450	0	0	0	0	0
chr7_120763500_120764050	0	550	75	550	0	550	0	550	550	550	300	525	0	175	0	550	0	550	0	550	0	0	550	550	0	0	375	150	550	300	0	550	0	0	375	0	550	150	550	550	525	0	225	550	0	300	0	0	0
chr7_121598550_121598950	0	400	0	400	300	400	0	400	250	0	0	0	0	0	400	400	150	0	400	400	0	0	400	400	400	0	0	0	0	400	150	325	0	0	400	0	0	0	0	75	400	400	0	0	0	0	0	0	0
chr7_122230100_122230500	400	400	400	400	0	300	225	400	0	400	225	400	0	0	400	375	150	25	400	400	0	0	400	400	400	0	0	0	0	300	175	300	0	0	175	0	175	400	0	0	400	375	0	0	0	0	0	0	0
chr7_122363000_122363400	0	300	375	150	300	375	0	150	0	375	0	400	0	0	0	400	400	0	400	400	75	0	175	400	300	0	0	400	0	375	150	300	0	0	400	0	0	400	300	400	400	400	0	400	0	100	0	0	0
chr7_123441800_123442300	450	475	500	325	375	475	0	500	0	500	175	500	0	0	500	175	500	500	250	500	0	500	500	475	500	0	0	250	500	500	500	500	400	0	175	0	100	400	500	100	475	0	100	500	0	0	25	0	0
chr7_124079900_124080300	175	400	400	400	325	400	0	400	0	0	0	300	0	400	0	0	0	0	400	375	0	0	400	25	400	250	0	400	0	400	400	375	0	0	0	0	400	0	400	300	400	0	0	225	0	75	0	0	400
chr7_124564850_124565400	0	300	550	550	0	0	0	300	0	550	0	550	0	250	75	550	0	550	525	150	0	0	325	550	550	550	550	550	325	450	550	550	550	550	550	550	550	550	550	25	550	550	550	75	550	0	550	550	450
chr7_126922650_126922950	0	300	300	300	300	300	0	300	300	300	0	300	0	0	300	0	0	0	0	300	0	300	0	300	0	0	0	300	0	300	300	0	0	0	300	0	150	0	0	300	300	300	0	0	0	150	225	0	0
chr7_126946500_126946800	0	0	300	0	0	75	0	75	150	300	0	300	0	300	300	0	300	300	300	300	0	0	300	300	0	0	0	300	300	300	300	300	0	0	300	300	225	0	225	300	300	225	0	300	0	0	0	0	0
chr7_127139750_127140150	0	400	300	400	0	400	0	400	375	0	0	400	0	225	400	100	300	400	400	375	400	0	400	400	400	0	0	400	400	400	400	400	0	0	400	0	400	325	375	400	400	400	0	400	0	0	225	0	400
chr7_127465950_127466250	225	300	300	300	0	300	150	300	225	0	0	300	0	300	300	0	225	300	300	300	150	0	300	75	150	0	0	0	0	0	300	300	0	0	75	0	75	0	0	0	75	300	0	0	0	0	0	0	300
chr7_128246550_128246850	300	300	300	300	150	300	300	300	0	300	0	0	0	300	225	300	300	75	0	0	0	0	300	300	225	0	0	0	0	0	0	300	0	0	0	0	300	225	0	0	0	0	0	0	0	0	0	0	0
chr7_130239350_130239750	0	300	0	400	0	400	0	375	0	0	0	0	0	400	400	325	400	400	0	375	0	0	400	400	25	0	0	0	0	0	0	300	300	0	400	0	400	0	0	0	400	0	0	400	0	325	0	0	400
chr7_130262550_130262850	0	300	300	300	300	0	0	0	0	0	0	300	0	300	300	300	300	300	300	0	0	0	300	300	300	300	300	300	300	300	300	300	300	300	300	75	300	300	0	300	300	300	300	300	300	0	0	0	0
chr7_130269800_130270450	525	650	650	650	0	450	0	625	450	625	0	650	0	100	400	475	0	250	0	0	0	0	650	550	475	0	0	0	0	0	0	325	25	0	550	0	625	400	400	600	550	400	250	650	0	0	0	0	0
chr7_130271150_130271450	125	300	0	300	200	300	0	300	275	300	0	300	0	0	300	50	0	300	0	275	0	0	300	0	300	0	0	300	250	250	50	300	300	300	300	300	300	300	0	300	300	125	50	275	300	100	275	125	0
chr7_130271700_130272150	75	450	0	450	75	450	0	450	225	450	0	450	0	450	450	75	450	450	0	450	0	0	450	0	450	0	0	0	0	0	450	450	450	300	450	225	450	75	450	450	450	450	450	450	0	150	225	150	0
chr7_131626950_131627300	200	350	350	350	75	350	0	350	350	350	0	0	0	0	350	0	0	350	0	350	0	0	200	350	0	300	0	0	0	0	0	50	0	0	350	0	0	0	0	75	350	0	0	0	0	0	0	0	350
chr7_131766150_131766450	300	300	300	300	150	300	0	300	300	75	0	300	0	300	0	75	300	300	300	300	300	0	300	300	0	0	0	0	0	0	225	0	0	0	300	0	300	0	75	0	300	225	0	300	0	75	0	0	0
chr7_131816950_131817400	0	450	450	450	125	450	0	450	325	125	0	100	0	450	325	0	450	0	25	450	125	0	450	450	175	0	0	50	50	250	450	50	0	0	400	0	450	450	450	0	425	275	0	450	0	0	0	0	0
