A.intersect.value	CLL.A34021.CEMT_4.H3K9me3.hg38.bwa-sb.IX2823.C3YJAACXX_5_CTTGTA.FindER2.bed.remDups.bed.intersect.value	CLL.A34037.CEMT_5.H3K9me3.hg38.bwa-sb.IX2844.C4C9JACXX_2_AACCCC.FindER2.bed.remDups.bed.intersect.value	CLL.A34076.CEMT_6.H3K9me3.hg38.bwa-sb.IX2844.C4C9JACXX_2_TAATCG.FindER2.bed.remDups.bed.intersect.value	CLL.A34940.CEMT_26.H3K9me3.hg38.bwa-sb.IX2651.C3TC1ACXX_1_CTTGTA.FindER2.bed.remDups.bed.intersect.value	CLL.A34947.CEMT_27.H3K9me3.hg38.bwa-sb.IX2823.C3YJAACXX_5_AACCCC.FindER2.bed.remDups.bed.intersect.value	CLL.A34954.CEMT_28.H3K9me3.hg38.bwa-sb.IX2823.C3YJAACXX_5_TAATCG.FindER2.bed.remDups.bed.intersect.value	CLL.A34961.CEMT_29.H3K9me3.hg38.bwa-sb.IX2823.C3YJAACXX_5_AGGCCG.FindER2.bed.remDups.bed.intersect.value	CLL.A35238.CEMT_25.H3K9me3.hg38.bwa-sb.IX2651.C3TC1ACXX_1_CCCATG.FindER2.bed.remDups.bed.intersect.value	CLL.A35245.CEMT_30.H3K9me3.hg38.bwa-sb.IX2823.C3YJAACXX_5_ATGTCA.FindER2.bed.remDups.bed.intersect.value	CLL.A60645.CEMT_94.H3K9me3.hg38.bwa-sb.IX4415.C958UANXX_8_AACCCC.FindER2.bed.remDups.bed.intersect.value	CLL.A60652.CEMT_95.H3K9me3.hg38.bwa-sb.IX4415.C958UANXX_8_TAATCG.FindER2.bed.remDups.bed.intersect.value	CLL.A60659.CEMT_96.H3K9me3.hg38.bwa-sb.IX4415.C958UANXX_8_AGGCCG.FindER2.bed.remDups.bed.intersect.value	CLL.A60668.CEMT_97.H3K9me3.hg38.bwa-sb.IX4419.C9587ANXX_4_GGCTAC.FindER2.bed.remDups.bed.intersect.value	EGAN00001091897_EGAX00001135687_EGAR00001139769_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001095818_EGAX00001133243_EGAR00001137329_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001107579_EGAX00001215595_EGAR00001228091_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001107643_EGAX00001215955_EGAR00001228606_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001107668_EGAX00001171949_EGAR00001185105_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001173679_EGAX00001135683_EGAR00001139773_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202786_EGAX00001272637_EGAR00001300126_CLL_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202787_EGAX00001272619_EGAR00001300046_CLL_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202788_EGAX00001272595_EGAR00001300136_CLL_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202789_EGAX00001291852_EGAR00001320579_CLL_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001235813_EGAX00001323209_EGAR00001352515_CLL_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001258588_EGAX00001326443_EGAR00001355794_csMBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265738_EGAX00001272620_EGAR00001300047_PBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265740_EGAX00001272618_EGAR00001300045_GCBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265741_EGAX00001272625_EGAR00001300052_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265742_EGAX00001272703_EGAR00001300107_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265743_EGAX00001272706_EGAR00001300111_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265744_EGAX00001272689_EGAR00001300082_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265747_EGAX00001272659_EGAR00001300006_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265748_EGAX00001272664_EGAR00001300011_PBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265749_EGAX00001272653_merged2runs_GCBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265750_EGAX00001272585_EGAR00001300065_CLL_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001276797_EGAX00001304998_EGAR00001334471_GCBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001276798_EGAX00001304995_EGAR00001334420_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277490_EGAX00001326454_EGAR00001355727_csMBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277491_EGAX00001326440_EGAR00001355791_csMBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277492_EGAX00001305062_EGAR00001334389_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295796_EGAX00001326619_EGAR00001355765_CLL_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295801_EGAX00001326520_EGAR00001355882_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295802_EGAX00001326536_EGAR00001355851_PBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295815_EGAX00001326492_EGAR00001355779_usMBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	GCBC.A70850.CEMT_134.H3K9me3.hg38.A70850_3_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	GCBC.A70857.CEMT_135.H3K9me3.hg38.IX5209.CAVPBANXX_2_GGCTAC.FindER2.bed.remDups.bed.intersect.value	GCBC.A70864.CEMT_136.H3K9me3.hg38.IX5210.CAVPBANXX_3_ACGATA.FindER2.bed.remDups.bed.intersect.value	GCBC.A70871.CEMT_137.H3K9me3.hg38.IX5212.CAVPBANXX_5_ATAATT.FindER2.bed.remDups.bed.intersect.value	GCBC.A70878.CEMT_138.H3K9me3.hg38.IX5213.CAVPBANXX_6_CACCGG.FindER2.bed.remDups.bed.intersect.value
chr6_62426850_62427300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	225	450	0	0	0	0	225	0	450	450	0	0	0	0	0	450	450	0	450	0	0	0	0	0	0	450	0	450	300	75	150	450
chr6_62461950_62462250	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	150	0	0	0	0	300	0	300	300	75	0	0	0	0	300	300	150	300	0	0	0	0	0	150	300	0	300	0	300	300	300
chr6_62516800_62517900	0	0	350	0	0	0	0	0	0	0	0	300	150	0	50	0	150	0	1100	0	0	0	0	1100	0	1100	1100	0	0	0	0	0	1100	1100	75	1100	0	0	0	0	900	0	1100	0	1100	1100	1100	1100	675
chr6_62523000_62523300	0	75	0	0	0	0	0	0	0	0	0	0	0	300	0	0	150	0	0	0	0	0	0	300	0	300	150	0	0	0	0	0	300	300	0	300	0	0	0	0	0	0	300	0	225	0	0	300	0
chr6_62539600_62539950	0	0	0	0	0	0	0	0	0	0	0	0	0	125	350	0	0	0	150	0	0	0	0	275	0	350	225	0	0	0	0	0	350	0	0	350	0	0	0	0	0	0	350	0	350	350	350	350	350
chr6_62544750_62544950	0	75	0	0	150	0	0	0	0	0	0	200	150	0	150	0	0	0	0	0	0	0	0	200	0	200	200	0	0	0	0	0	200	200	50	200	200	0	0	0	0	0	200	0	200	200	0	200	0
chr6_62559700_62559900	0	0	50	0	0	0	0	0	0	50	50	50	50	75	0	0	0	150	75	75	0	0	0	0	0	200	150	0	0	0	0	0	200	75	0	200	0	0	0	0	0	0	200	0	0	0	200	200	200
chr6_62565250_62565800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	50	0	500	350	125	0	0	0	0	0	550	550	0	0	0	0	0	550	550	0	550	0	0	0	0	0	0	550	0	550	350	550	550	550
chr6_62568100_62568150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	50	50	0	0	0	0	50	0	50	50	0	0	0	0	0	50	50	0	50	0	0	0	0	0	0	50	0	50	50	50	50	50
chr6_62570100_62570300	75	200	0	0	0	75	200	200	150	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	200	200	0	0	0	0	0	200	200	0	200	0	0	0	0	0	0	200	0	200	125	0	200	200
chr6_62576600_62577300	0	0	0	0	0	0	0	0	0	0	25	0	175	0	0	0	0	600	550	0	0	375	0	625	0	700	700	0	150	0	0	175	675	700	250	700	0	0	0	375	0	0	700	0	700	700	250	700	700
chr6_62584350_62584650	0	0	0	0	0	0	0	0	0	0	0	0	300	150	0	0	0	0	300	0	0	225	0	150	0	300	150	0	0	0	0	0	300	300	300	300	0	0	0	0	0	0	300	0	300	225	300	300	300
chr6_62598250_62598600	0	0	0	0	0	0	0	0	0	0	0	225	350	0	50	125	225	275	0	0	0	275	0	0	0	350	350	0	0	0	0	0	350	350	350	350	0	0	0	0	0	300	350	0	350	350	350	350	75
chr6_62619650_62620350	0	0	0	0	0	0	0	0	0	0	0	0	0	375	700	0	0	0	475	0	0	300	0	175	0	700	700	0	0	0	0	0	700	700	150	700	0	0	0	0	0	0	675	0	700	0	0	700	250
chr6_62629350_62629950	0	0	0	0	0	0	0	0	0	0	75	0	0	0	75	0	0	300	150	0	0	0	0	375	0	600	600	0	0	0	0	150	600	600	0	600	0	0	0	0	0	0	600	0	600	600	600	600	600
chr6_62664400_62665050	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	350	650	0	125	0	0	425	0	650	650	0	0	0	0	0	650	650	125	650	0	0	0	0	0	0	650	0	650	650	0	650	650
chr6_62668950_62669400	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	75	0	0	450	0	0	0	0	450	0	450	150	300	0	0	0	0	450	450	0	450	0	0	0	0	0	0	450	0	450	450	0	450	300
chr6_62672650_62672700	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	50	50	0	50	0	0	0	0	50	50	0	0	0	0	0	50	50	0	50	0	0	0	0	0	50	50	0	50	50	50	50	50
chr6_62720400_62720700	0	0	0	0	0	0	0	0	0	0	0	300	0	300	0	0	0	0	0	0	150	0	75	0	0	300	300	0	75	0	0	0	300	300	0	300	0	0	0	0	0	0	300	0	300	300	300	300	300
chr6_62759350_62759750	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	400	125	0	0	200	400	0	400	400	0	400	0	0	0	400	400	0	400	0	0	0	0	0	0	400	0	400	400	0	400	350
chr6_62760600_62760650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	50	50	0	0	0	0	50	50	50	0	50	0	0	0	0	0	0	50	0	50	0	0	50	50
chr6_62762250_62762600	0	0	0	0	0	0	0	0	0	0	0	50	200	0	275	0	0	0	0	0	0	0	0	350	0	350	75	0	0	0	0	0	350	350	50	350	0	0	0	0	0	0	350	0	350	350	50	350	350
chr6_62764200_62764500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	75	0	300	0	0	0	0	0	0	300	300	0	0	0	0	0	300	300	0	300	0	0	0	0	0	0	300	0	300	300	0	300	0
chr6_62775900_62776300	100	175	0	0	250	0	0	0	25	0	0	0	0	100	25	0	0	0	0	0	0	0	0	175	0	400	250	0	0	0	0	0	375	250	0	400	0	0	0	0	0	0	400	0	100	100	0	400	0
chr6_62809000_62809300	0	0	200	0	0	0	0	0	0	0	0	0	200	0	50	300	0	0	0	0	0	0	300	300	0	300	300	0	0	0	0	0	275	300	200	300	0	0	0	0	0	0	300	0	300	200	0	300	0
chr6_62897600_62897900	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	275	0	0	0	0	0	0	125	275	0	300	300	0	0	0	175	0	275	300	0	300	0	0	0	0	0	0	300	0	300	300	0	300	300
chr6_63010750_63010850	0	0	100	0	0	0	0	0	0	100	0	100	0	0	50	0	0	0	50	0	0	0	0	100	0	100	100	0	0	0	0	100	100	100	0	100	100	0	0	0	0	0	100	0	100	100	0	100	50
chr6_64038200_64038500	0	0	0	0	0	0	0	50	0	0	0	300	0	0	175	0	0	0	125	300	0	0	0	300	0	300	300	300	0	0	300	0	300	50	0	300	0	0	0	0	250	0	275	0	175	300	0	300	275
chr6_64206100_64206450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	75	0	50	0	0	0	75	350	275	0	350	350	0	0	0	275	0	350	350	0	350	0	0	0	0	0	350	350	0	350	0	0	350	350
chr6_64676050_64676250	0	0	0	0	50	0	0	0	0	0	0	0	0	150	200	0	0	50	200	0	50	0	50	200	0	200	200	0	0	0	0	0	200	200	0	200	0	0	0	0	0	0	200	0	200	0	0	200	150
chr6_64792050_64792200	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	150	150	75	0	0	150	0	150	150	0	150	0	0	0	150	150	0	150	0	0	0	150	0	0	150	0	150	0	150	150	150
chr6_64905850_64906250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	400	0	0	0	0	125	0	400	400	0	0	0	400	0	400	400	50	400	0	0	0	0	50	0	400	0	400	0	0	400	400
chr6_64993600_64993800	0	0	50	0	0	0	0	0	0	50	0	200	0	0	0	0	0	0	0	0	200	0	0	0	0	200	200	0	200	125	0	0	200	200	0	200	0	0	0	0	0	0	200	0	200	0	200	200	0
chr6_65083450_65083800	0	0	0	0	0	0	0	0	0	0	0	0	0	275	75	300	0	0	0	0	0	0	350	50	0	350	350	0	0	0	350	0	350	350	0	350	0	0	0	125	50	0	350	0	350	350	350	350	350
chr6_65441100_65441250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	150	0	0	0	0	0	0	150	75	0	150	0	0	0	150	150	0	150	0	0	0	0	0	0	150	0	150	150	0	150	150
chr6_65443050_65443200	0	0	0	0	0	0	0	0	0	150	150	150	150	150	0	0	0	0	75	0	0	0	0	0	0	150	150	0	0	0	150	150	150	150	0	150	0	0	0	0	0	0	150	0	150	150	150	150	150
chr6_65585050_65585150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	50	0	0	0	0	100	0	100	100	50	0	0	0	0	100	100	0	100	0	0	0	0	100	0	100	0	100	100	0	100	100
chr6_66610850_66611100	0	0	100	0	0	0	0	0	0	250	175	100	0	0	0	0	0	0	225	0	0	0	0	0	0	250	250	0	0	0	75	0	250	250	0	225	150	0	0	0	75	0	225	0	250	250	250	250	0
chr6_66711100_66711900	0	0	0	0	0	0	0	0	0	375	300	300	425	75	0	0	0	50	75	125	0	0	0	0	0	800	800	0	0	0	0	0	800	800	125	800	200	0	0	0	0	200	800	0	800	800	800	800	800
chr6_67035400_67035500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	100	0	100	100	0	0	0	0	0	100	100	0	100	0	0	0	0	0	0	100	0	100	100	0	100	100
chr6_67149700_67150200	0	0	0	0	0	0	0	0	0	0	125	0	0	225	200	0	0	75	375	0	0	0	125	500	0	500	500	0	0	0	350	0	500	500	50	500	0	0	0	0	0	50	500	0	500	350	500	500	500
chr6_67233900_67234400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	500	0	0	0	0	125	0	500	500	0	0	0	0	0	500	500	0	500	0	0	0	0	75	0	500	0	500	375	125	500	500
chr6_67247400_67247700	0	0	0	0	0	0	0	0	0	0	0	300	0	75	0	0	75	0	300	0	0	0	0	300	0	300	300	0	300	0	0	0	300	300	0	75	0	0	0	0	0	0	300	0	300	300	0	300	300
chr6_67297300_67297650	0	0	0	0	0	0	0	0	0	75	0	200	200	0	0	0	350	275	0	0	0	0	275	0	0	350	350	0	0	0	150	0	350	350	0	350	125	0	0	0	350	0	350	0	350	350	200	350	50
chr6_67316700_67317300	0	0	0	0	0	0	0	0	0	0	0	0	0	600	0	0	0	375	600	0	0	0	0	600	0	600	600	0	0	0	0	0	600	600	0	600	0	0	0	300	0	0	600	0	600	600	600	600	600
chr6_67323000_67323300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	300	0	0	0	0	0	0	300	300	0	0	0	75	0	300	300	0	75	0	0	0	0	0	0	300	0	300	0	0	0	0
chr6_67415100_67415450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275	350	75	0	350	350	0	0	350	350	0	0	350	0	0	350	350	0	350	0	0	0	0	0	0	350	0	350	350	0	350	350
chr6_67434350_67434750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	0	0	0	0	375	0	375	400	400	0	0	400	0	400	400	0	400	0	0	0	0	0	0	400	0	400	400	0	400	400
chr6_67469350_67469450	0	0	0	0	0	0	0	0	0	100	100	100	100	0	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	100	100	0	100	0	0	0	0	0	100	100	0	100	50	100	100	100
chr6_67502500_67502900	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	50	0	0	0	0	50	0	400	400	0	0	0	0	50	400	400	400	400	50	0	0	0	0	0	400	0	400	400	0	400	400
chr6_67577250_67577550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	300	0	0	75	0	0	0	300	300	75	0	0	0	0	300	300	0	300	0	0	0	0	0	0	300	0	75	300	75	300	0
chr6_67642950_67643100	0	0	0	0	0	0	0	0	0	0	0	0	150	150	0	0	0	0	150	0	0	0	150	150	0	150	150	0	0	0	0	0	150	150	75	150	0	0	0	150	0	0	150	0	150	150	150	150	150
chr6_67664250_67664550	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	75	300	0	300	300	0	0	0	0	0	300	300	0	300	0	0	0	0	0	300	300	0	300	300	300	300	150
chr6_68032800_68033250	0	0	0	0	0	0	0	0	0	0	0	0	0	450	300	0	0	0	450	0	0	0	0	75	0	450	450	0	225	0	0	0	450	450	0	450	0	0	0	0	375	0	450	0	450	150	0	450	450
chr6_68308450_68308800	0	0	0	0	0	0	0	0	0	0	0	0	150	150	0	275	0	0	350	0	200	0	0	0	0	350	350	0	150	0	0	0	350	350	0	350	125	0	0	0	0	0	350	0	350	350	0	350	350
chr6_68314600_68315100	0	0	0	0	0	0	0	0	0	0	0	0	125	500	0	0	0	0	200	0	0	0	0	425	0	200	500	0	75	0	0	0	500	500	0	500	0	0	0	0	0	0	500	0	150	75	0	500	0
chr6_68320950_68321250	0	0	0	0	0	0	0	225	0	0	0	0	150	0	75	0	0	300	75	150	0	0	0	300	0	300	300	0	0	0	0	0	300	300	0	300	0	0	0	0	0	0	300	0	300	300	75	300	300
chr6_68414750_68415050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	0	300	0	0	0	0	300	0	300	300	0	0	0	0	0	275	300	0	300	0	0	0	0	300	300	300	0	300	300	300	300	300
chr6_68585050_68585150	0	0	0	0	0	0	0	0	0	0	0	100	0	50	0	0	0	0	0	100	0	0	0	50	0	100	100	0	0	0	100	0	100	100	0	100	0	0	0	0	100	0	100	0	100	0	0	100	100
chr6_68732000_68732250	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	250	0	250	0	0	0	0	250	250	0	250	0	0	0	0	0	0	225	0	250	250	0	225	250
chr6_68743900_68744150	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	250	0	0	50	0	250	250	0	250	250	50	0	0	0	0	250	250	0	250	0	0	0	0	50	0	250	0	250	250	50	250	250
chr6_70848900_70849100	0	0	0	0	0	0	0	0	0	0	0	200	0	75	0	0	0	200	0	0	0	0	0	0	0	200	200	200	50	0	0	0	200	200	50	200	0	0	0	0	0	0	200	0	200	200	200	200	200
chr6_76196350_76196650	0	0	0	0	0	0	0	0	0	0	0	0	125	125	0	0	0	0	275	0	0	0	0	50	0	275	200	0	0	0	0	0	300	275	0	0	0	0	0	0	0	125	275	0	300	200	0	50	200
chr6_76624250_76624550	0	0	0	0	0	0	0	0	0	0	300	300	300	125	0	125	0	0	0	0	0	0	0	300	0	275	0	0	0	0	0	0	300	300	0	300	0	0	0	0	0	0	300	0	300	300	300	300	300
chr6_76767600_76767900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	300	0	0	75	0	0	0	300	300	0	0	0	0	0	300	300	0	300	0	0	0	300	0	0	300	0	300	0	300	300	300
chr6_76979300_76979600	0	0	300	0	0	0	0	0	0	0	0	300	300	125	0	0	0	0	0	0	0	0	0	0	0	275	300	275	0	0	0	0	300	300	0	300	0	0	0	0	125	0	275	0	300	0	300	300	300
chr6_77319550_77319800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	250	0	0	0	0	125	0	250	250	0	0	0	125	200	250	250	0	250	0	0	0	0	0	0	250	0	250	250	200	250	250
chr6_77348950_77349500	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	50	0	125	0	0	200	0	550	550	50	0	50	350	0	550	550	0	550	0	0	0	0	0	0	550	0	550	550	125	550	550
chr6_77562600_77562900	0	0	0	0	0	0	0	0	0	0	0	0	75	300	0	0	0	0	300	300	0	0	0	300	0	300	300	0	0	0	225	0	300	300	0	300	0	0	0	150	0	0	300	0	300	300	0	75	300
chr6_77631600_77632050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	450	0	0	75	225	75	0	450	450	0	300	0	0	0	450	450	0	450	75	0	0	0	150	0	450	0	450	0	150	450	75
chr6_77836150_77836500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	75	0	0	350	0	0	225	0	350	0	350	350	50	0	0	0	0	350	350	0	350	0	0	0	0	350	0	350	0	350	350	75	350	225
chr6_78269950_78270150	0	0	0	0	0	0	0	0	75	0	0	200	0	0	200	150	0	0	0	125	0	0	200	75	0	200	200	0	200	125	0	0	200	200	125	200	0	0	0	0	0	0	200	0	0	0	200	200	200
chr6_78349300_78349350	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	50	0	0	0	50	0	0	50	50	0	50	50	50	0	0	0	0	50	50	0	50	0	0	0	0	50	0	50	0	50	50	50	50	50
chr6_78407950_78408300	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	275	125	0	275	0	0	0	350	350	0	0	0	50	0	350	350	0	350	0	0	0	0	0	125	350	0	350	0	350	350	200
chr6_80762200_80762700	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	450	50	0	0	0	0	500	0	500	500	0	125	0	500	0	500	500	0	500	0	0	0	0	0	0	500	0	500	500	300	500	500
chr6_80811900_80812050	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	150	0	150	0	0	0	0	150	0	150	150	0	0	0	0	0	150	150	75	150	0	0	0	0	75	0	150	0	150	150	0	150	150
chr6_80955600_80956100	0	0	0	0	0	0	0	0	0	0	0	200	350	0	0	375	425	125	0	50	0	125	0	0	0	500	500	0	0	0	0	0	500	500	0	500	0	0	0	0	200	50	500	0	500	450	275	500	500
chr6_81094500_81094650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	150	150	0	150	0	150	75	0	150	150	0	0	0	0	0	150	150	150	150	0	0	0	0	0	0	150	0	150	150	0	150	150
chr6_81175150_81175950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	800	0	0	0	375	0	0	800	800	450	0	0	0	0	800	800	225	800	0	0	0	0	0	275	800	0	800	500	300	800	500
chr6_81232650_81232950	0	0	0	0	0	0	0	0	0	0	300	150	75	300	300	0	0	0	300	0	0	0	150	150	0	300	300	0	0	0	0	0	300	300	300	300	0	0	0	0	150	0	300	0	300	300	300	300	300
chr6_81239550_81239750	0	0	0	0	50	0	0	0	0	50	0	200	200	0	75	150	0	0	200	0	0	0	0	0	0	200	200	0	0	0	0	0	200	200	0	200	0	0	0	0	0	0	200	0	200	200	200	200	200
chr6_81280200_81280550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	0	0	75	50	0	0	0	0	75	0	350	350	0	0	0	125	0	350	350	0	350	0	0	0	0	0	0	350	0	350	0	0	350	350
chr6_81280750_81281550	0	0	0	0	0	0	0	0	0	0	0	0	0	800	0	0	0	0	800	0	150	0	200	0	0	800	800	0	0	0	50	0	800	800	525	800	0	0	0	0	225	150	800	0	800	150	200	800	800
chr6_81283800_81283950	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	150	150	0	0	0	0	0	150	150	0	150	0	0	0	0	0	0	150	0	150	150	150	150	150
chr6_81304050_81304350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	300	300	0	0	0	75	300	0	300	300	0	0	0	0	0	300	300	300	300	0	0	0	0	0	0	300	0	300	300	300	300	300
chr6_81375000_81375200	0	0	50	0	0	0	0	0	0	0	200	200	200	0	0	0	0	200	50	0	0	0	0	0	0	200	200	0	0	0	200	0	200	200	0	125	0	0	0	0	0	0	200	0	200	0	50	200	200
chr6_81466200_81466500	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	225	300	0	0	0	0	0	0	300	300	150	0	0	0	0	300	300	0	300	0	0	0	0	300	0	300	0	300	225	300	300	300
chr6_81468650_81469050	0	0	225	0	225	0	0	0	0	0	225	0	225	0	300	0	0	0	0	0	0	0	0	0	0	400	300	0	300	0	0	0	375	400	0	400	0	0	0	75	0	0	375	0	400	0	300	400	300
chr6_81482200_81482700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	500	500	0	0	0	375	200	0	500	500	0	0	0	0	0	500	500	0	500	0	0	0	0	50	0	500	0	500	500	500	125	0
chr6_81513150_81513450	0	0	0	0	0	0	0	0	0	0	0	0	300	300	0	0	0	300	0	0	0	0	225	300	0	300	300	150	0	75	0	0	300	300	300	300	0	0	0	0	0	0	300	0	300	0	0	300	300
chr6_81554000_81554400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	0	0	0	0	0	0	375	400	0	0	0	0	400	400	400	0	400	0	0	0	0	0	0	400	0	400	400	100	400	400
chr6_81611450_81611750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	300	0	0	275	0	300	0	300	300	0	0	0	125	0	300	300	250	300	0	0	0	0	50	0	275	0	300	0	50	0	300
chr6_91322150_91322550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	400	0	0	0	175	400	400	25	0	175	0	0	0	100	75	0	375	0	400	400	0	400	400
chr6_91689450_91689800	0	0	0	0	0	0	0	0	0	0	0	0	125	0	75	0	0	0	0	225	0	350	0	350	0	350	275	0	0	0	0	0	350	350	0	350	0	0	0	350	0	0	350	0	350	350	125	350	350
chr6_92067100_92067450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	350	0	0	0	50	350	0	350	350	50	0	0	350	0	350	350	0	350	0	0	0	0	50	0	350	0	350	75	0	350	150
chr6_92080950_92081200	0	0	0	0	0	0	0	0	0	0	250	250	250	0	75	0	0	0	150	0	0	0	0	0	0	225	0	0	0	0	0	0	250	250	0	250	0	0	0	0	0	0	250	0	250	75	250	250	250
chr6_92383600_92383800	0	0	0	0	0	0	0	0	0	0	50	0	0	200	0	0	0	0	0	125	0	0	0	200	0	200	200	0	0	0	0	0	200	200	0	200	0	0	0	0	125	0	200	0	200	200	200	200	200
chr6_92415150_92415450	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	75	0	0	0	0	0	0	0	300	0	300	300	0	0	0	300	0	300	300	0	300	0	0	0	0	300	0	300	0	300	75	0	300	300
