A.H3K36me3.intersect.value	CLL.A34023.CEMT_4.H3K36me3.hg38.bwa-sb.IX2824.C3YJAACXX_6_ACTCTC.FindER2.bed.remDups.bed.intersect.value	CLL.A34039.CEMT_5.H3K36me3.hg38.bwa-sb.IX2845.C4C9JACXX_3_AGCGCT.FindER2.bed.remDups.bed.intersect.value	CLL.A34078.CEMT_6.H3K36me3.hg38.bwa-sb.IX2845.C4C9JACXX_3_AGTTCC.FindER2.bed.remDups.bed.intersect.value	CLL.A34942.CEMT_26.H3K36me3.hg38.bwa-sb.IX2652.C3TC1ACXX_2_ACTCTC.FindER2.bed.remDups.bed.intersect.value	CLL.A34949.CEMT_27.H3K36me3.hg38.bwa-sb.IX2824.C3YJAACXX_6_AGCGCT.FindER2.bed.remDups.bed.intersect.value	CLL.A34956.CEMT_28.H3K36me3.hg38.bwa-sb.IX2824.C3YJAACXX_6_AGTTCC.FindER2.bed.remDups.bed.intersect.value	CLL.A34963.CEMT_29.H3K36me3.hg38.bwa-sb.IX2824.C3YJAACXX_6_CCACGC.FindER2.bed.remDups.bed.intersect.value	CLL.A35240.CEMT_25.H3K36me3.hg38.bwa-sb.IX2652.C3TC1ACXX_2_GCACTT.FindER2.bed.remDups.bed.intersect.value	CLL.A35247.CEMT_30.H3K36me3.hg38.bwa-sb.IX2824.C3YJAACXX_6_GGCTAC.FindER2.bed.remDups.bed.intersect.value	CLL.A60647.CEMT_94.H3K36me3.hg38.bwa-sb.IX4417.C9587ANXX_2_AGCGCT.FindER2.bed.remDups.bed.intersect.value	CLL.A60654.CEMT_95.H3K36me3.hg38.bwa-sb.IX4417.C9587ANXX_2_AGTTCC.FindER2.bed.remDups.bed.intersect.value	CLL.A60661.CEMT_96.H3K36me3.hg38.bwa-sb.IX4417.C9587ANXX_2_CCACGC.FindER2.bed.remDups.bed.intersect.value	CLL.A60666.CEMT_97.H3K36me3.hg38.bwa-sb.IX4419.C9587ANXX_4_ATGTCA.FindER2.bed.remDups.bed.intersect.value	EGAN00001091882_EGAX00001135678_EGAR00001139764_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001091897_EGAX00001135685_EGAR00001139767_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001095818_EGAX00001133241_EGAR00001137327_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001107643_EGAX00001215952_EGAR00001228603_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001107668_EGAX00001171934_EGAR00001185148_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001173679_EGAX00001133248_EGAR00001137335_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202786_EGAX00001323204_EGAR00001352516_CLL_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202787_EGAX00001291868_EGAR00001320595_CLL_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202788_EGAX00001323211_EGAR00001352511_CLL_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202789_EGAX00001291885_EGAR00001320546_CLL_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001235813_EGAX00001323208_EGAR00001352512_CLL_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001258588_EGAX00001326464_EGAR00001355737_csMBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265738_EGAX00001272587_EGAR00001300134_PBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265740_EGAX00001272615_EGAR00001300042_GCBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265741_EGAX00001272623_EGAR00001300050_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265742_EGAX00001272638_EGAR00001300127_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265743_EGAX00001272667_merged3runs_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265744_EGAX00001272688_EGAR00001300081_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265747_EGAX00001272657_EGAR00001300004_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265748_EGAX00001272663_EGAR00001300010_PBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265749_EGAX00001272652_EGAR00001299999_GCBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265750_EGAX00001272583_EGAR00001300071_CLL_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001276797_EGAX00001304986_EGAR00001334469_GCBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001276798_EGAX00001304994_EGAR00001334419_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277490_EGAX00001326453_EGAR00001355726_csMBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277491_EGAX00001305063_EGAR00001334390_csMBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277492_EGAX00001305082_EGAR00001334361_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295795_EGAX00001326624_EGAR00001355770_PBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295796_EGAX00001326575_EGAR00001355825_CLL_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295801_EGAX00001326601_EGAR00001355747_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295815_EGAX00001326483_EGAR00001355810_usMBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	GCBC.A68890.CEMT_129.H3K36me3.hg38.bwa-sb.IX5127.CAVYBANXX_5_ATCCTA.FindER2.bed.remDups.bed.intersect.value	GCBC.A70852.CEMT_134.H3K36me3.hg38.IX5208.CAVPBANXX_1_ACAGTG.FindER2.bed.remDups.bed.intersect.value	GCBC.A70859.CEMT_135.H3K36me3.hg38.A70859_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	GCBC.A70866.CEMT_136.H3K36me3.hg38.IX5211.CAVPBANXX_4_ACTGAT.FindER2.bed.remDups.bed.intersect.value	GCBC.A70873.CEMT_137.H3K36me3.hg38.IX5212.CAVPBANXX_5_ATCCTA.FindER2.bed.remDups.bed.intersect.value	GCBC.A70880.CEMT_138.H3K36me3.hg38.IX5214.CAVPBANXX_7_CACTCA.FindER2.bed.remDups.bed.intersect.value
chr6_13464150_13464550	400	0	400	400	225	400	0	400	400	400	375	400	400	300	375	0	225	150	0	0	400	0	400	400	400	300	400	0	400	400	400	400	400	400	400	400	150	400	400	400	400	400	400	400	400	400	400	400	100	400
chr6_14294250_14294850	600	525	600	600	0	450	0	600	600	600	600	600	600	150	450	0	600	150	0	600	600	0	600	525	375	0	600	0	0	600	600	600	525	600	300	600	600	600	600	600	0	600	600	600	0	0	0	225	0	0
chr6_14502200_14502550	350	325	250	0	0	350	0	350	325	350	350	350	350	0	350	350	350	0	0	175	350	0	325	100	350	0	0	350	0	350	350	350	0	250	250	250	350	350	350	350	0	350	350	350	0	0	0	0	0	0
chr6_16583400_16583850	450	450	450	450	150	450	0	450	450	450	450	450	450	225	0	0	0	0	0	450	450	450	450	450	450	450	0	0	450	0	0	300	450	0	450	0	375	450	450	0	0	450	0	450	0	0	0	450	0	0
chr6_17963250_17963550	300	225	300	300	0	300	0	300	225	300	300	300	75	0	0	0	0	0	0	0	300	0	300	300	0	0	0	0	0	0	0	0	0	0	300	0	0	300	75	150	0	300	0	300	0	0	0	0	0	0
chr6_18410550_18410850	300	300	300	300	0	300	300	300	300	300	300	300	300	0	300	75	300	300	150	300	300	0	300	300	300	0	300	300	300	300	300	300	0	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300
chr6_20702350_20702850	500	275	500	350	50	500	0	425	500	500	500	500	500	50	500	0	375	500	0	500	500	0	500	0	200	0	0	450	125	375	500	500	500	0	500	125	275	500	200	500	300	500	500	500	0	0	0	0	0	0
chr6_24491100_24491400	300	300	300	300	75	300	150	300	300	300	300	300	300	300	300	225	300	0	0	300	300	300	300	300	300	300	300	225	0	0	0	300	300	300	300	300	0	150	300	0	300	300	0	150	0	0	0	0	0	0
chr6_25115650_25115950	275	275	275	200	125	275	125	275	200	300	300	300	300	50	300	300	300	200	300	300	300	50	300	300	300	300	0	300	300	300	300	300	300	300	300	0	300	300	300	300	300	300	300	300	300	175	300	25	300	300
chr6_26008200_26008600	250	400	250	400	0	400	400	400	400	375	400	400	375	0	400	0	400	400	400	400	400	0	400	400	400	100	400	400	400	400	400	400	150	375	400	400	400	400	400	400	400	400	325	400	400	150	400	400	300	150
chr6_30008600_30009200	600	425	600	425	0	575	350	575	600	600	600	600	600	600	600	200	350	600	0	600	600	0	600	275	350	125	0	0	275	600	0	600	600	600	600	350	600	600	600	600	300	600	600	600	200	0	0	0	0	0
chr6_31589000_31589300	300	275	300	300	300	300	0	300	300	300	275	300	300	300	300	300	300	300	300	300	300	0	300	300	300	300	300	300	300	300	300	300	0	300	300	300	300	300	300	300	0	300	300	300	0	0	25	0	0	0
chr6_31659150_31659600	450	225	450	0	0	450	150	225	300	450	450	450	450	0	450	450	450	450	450	300	450	0	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	0	0	0	0	0	0
chr6_32521600_32522100	500	500	350	500	0	500	0	425	450	500	500	500	500	500	0	500	500	375	500	0	500	0	500	275	500	0	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	50	500	200	500	50
chr6_33440250_33440600	350	350	350	0	0	350	0	150	350	350	350	350	350	350	350	350	350	350	350	0	350	0	350	350	350	75	200	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	0	0	0	0	0	0
chr6_33622800_33623250	450	450	450	225	225	450	75	300	450	450	450	450	450	0	300	300	450	150	0	450	450	0	450	450	450	225	450	450	450	450	450	450	450	450	450	450	450	450	450	450	0	450	450	450	450	0	0	0	450	150
chr6_33639150_33640100	950	950	950	950	425	950	425	950	950	950	950	950	950	300	275	425	950	950	0	575	950	0	950	950	300	75	950	225	950	500	950	950	950	950	75	950	650	950	950	950	425	950	950	950	650	300	0	725	875	950
chr6_33704650_33704950	300	300	300	300	0	300	0	300	300	300	300	300	275	300	300	300	300	300	0	0	300	0	300	50	275	200	300	300	300	300	300	300	300	300	0	300	300	300	300	300	200	300	300	300	0	0	0	0	0	0
chr6_35057050_35057450	400	400	400	400	0	400	50	400	400	400	400	400	0	0	400	350	400	400	0	0	400	0	400	0	400	400	350	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	0	0	0	0	0	0
chr6_35475000_35475350	350	350	350	0	0	350	0	0	350	350	350	350	350	350	350	350	350	350	150	350	350	0	350	350	300	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	0	0	0	0	75	0
chr6_36235150_36235850	275	700	700	700	200	700	200	700	700	700	700	700	700	700	700	700	700	125	0	700	700	0	700	700	700	275	0	700	500	700	700	700	700	425	700	700	700	700	700	700	125	700	700	700	0	0	0	0	0	0
chr6_36928100_36929050	950	950	950	950	0	950	950	950	950	950	950	925	950	950	950	950	950	950	25	925	950	0	950	950	400	950	950	950	950	950	950	950	950	775	950	950	950	950	950	950	950	950	950	950	0	0	0	0	0	0
chr6_37886600_37886950	350	350	250	350	300	100	350	350	350	350	350	350	350	0	350	250	325	0	25	325	325	0	350	0	0	0	0	0	350	0	350	0	0	325	350	350	0	350	350	350	0	350	0	325	0	0	0	25	100	0
chr6_38153800_38154100	300	0	300	300	0	200	0	300	300	275	300	275	300	300	300	300	300	300	300	0	300	0	300	275	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	0	0	0	0	0	0
chr6_38168250_38169000	675	675	750	0	0	750	0	0	750	750	750	750	750	75	750	750	750	750	0	450	750	0	750	750	750	300	0	750	750	750	750	750	750	750	750	750	750	750	750	750	750	750	750	750	0	0	0	0	0	0
chr6_38179350_38179650	300	300	300	300	0	300	0	300	300	300	300	225	300	300	300	300	300	0	0	0	300	0	300	0	225	0	0	150	0	300	300	300	0	0	300	0	0	300	300	300	0	300	300	300	0	0	0	0	0	0
chr6_38180800_38181100	300	300	300	300	25	275	0	300	275	300	300	300	0	275	300	300	300	0	300	0	300	0	300	300	300	0	0	300	300	300	300	300	0	0	50	0	300	300	300	300	0	300	300	300	0	0	0	0	0	0
chr6_38181650_38182000	350	350	350	350	350	350	0	350	350	350	350	350	350	250	100	350	350	350	0	325	350	0	350	350	350	0	0	0	350	350	350	350	0	0	350	0	350	175	350	350	0	350	350	350	0	0	0	0	0	0
chr6_39107350_39107650	0	300	300	200	0	300	300	300	300	300	300	300	300	250	300	250	300	100	0	300	300	0	300	300	300	0	300	300	300	300	300	300	300	300	125	300	300	300	300	300	300	300	300	300	300	300	0	200	0	300
chr6_43223000_43223400	400	400	400	300	0	400	400	400	400	400	375	400	400	400	400	400	400	400	0	400	400	0	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	0	0	75	0	225
chr6_43304700_43305250	475	550	550	150	0	550	250	175	550	550	550	550	550	550	550	550	550	0	0	525	550	0	550	550	0	0	550	550	550	550	550	550	550	550	525	550	550	0	550	550	0	550	550	550	0	0	0	0	0	0
chr6_43668950_43669250	300	300	300	0	0	300	50	275	300	300	300	300	300	275	275	300	300	300	125	275	300	0	300	125	300	300	300	300	300	300	300	300	300	300	275	300	300	300	300	300	300	300	300	300	0	0	0	0	0	0
chr6_44135800_44136300	500	275	500	500	0	500	500	350	500	500	500	500	500	500	500	500	500	500	375	500	500	0	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	0	0	0	0	0	0
chr6_53131950_53132250	300	300	300	300	0	300	75	300	300	300	300	225	300	75	300	225	300	300	0	300	300	300	300	300	0	0	0	300	300	0	300	300	0	0	300	0	300	300	300	300	0	300	300	300	0	0	0	0	0	0
chr6_53133800_53134450	650	650	650	650	0	650	0	650	650	650	650	650	650	650	650	650	650	0	0	650	650	650	650	625	0	0	0	650	400	650	650	650	0	0	625	0	475	650	650	650	0	625	650	475	0	0	0	0	0	0
chr6_70593100_70593400	300	300	300	300	0	300	300	300	300	300	300	300	300	50	300	275	100	300	0	275	300	0	300	300	0	300	0	300	300	300	300	300	300	300	300	300	300	300	300	300	0	300	300	300	0	0	0	0	0	0
chr6_72938900_72939200	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	0	100	300	300	0	300	300	125	125	0	0	0	50	300	300	175	0	300	300	0	300	300	300	0	300	200	300	250	175	0	0	0	300
chr6_80278450_80278800	350	350	350	350	0	300	0	350	350	350	275	350	350	0	0	0	0	350	0	0	350	0	350	350	0	0	0	0	0	300	350	350	0	0	350	0	0	350	350	350	300	350	350	350	50	0	0	0	0	0
chr6_87328950_87329250	300	300	300	0	0	300	0	300	300	300	300	300	300	300	0	300	300	150	0	0	300	0	300	300	225	0	0	75	300	150	300	300	150	300	300	300	75	0	300	300	0	75	300	300	0	0	0	0	0	0
chr6_97016100_97016450	350	350	350	350	50	350	50	350	350	350	350	350	350	0	0	350	0	0	0	350	350	75	350	350	0	0	0	0	0	0	0	0	0	0	150	0	0	350	0	0	0	350	0	0	0	0	0	0	0	0
chr6_109713600_109713900	300	300	300	150	0	300	300	225	300	300	300	300	300	300	300	300	300	300	300	300	300	0	300	300	300	0	300	300	300	300	300	300	300	300	300	300	300	300	300	300	225	300	300	300	0	0	0	0	0	0
chr6_116258150_116258550	400	400	400	400	0	400	175	400	400	400	225	375	400	0	75	300	225	400	375	0	400	0	400	100	400	400	75	300	0	400	375	400	400	400	150	400	150	400	375	400	0	400	225	400	400	0	0	0	225	0
chr6_118408350_118408700	350	350	125	0	0	300	75	0	350	350	350	225	350	0	0	350	200	350	0	350	350	0	350	350	0	275	0	0	0	200	350	0	0	0	350	0	0	0	350	0	0	350	350	0	0	0	0	0	0	0
chr6_143177950_143178300	50	350	350	0	0	350	75	350	350	350	350	350	350	350	350	350	350	350	0	125	350	0	350	350	300	350	0	350	350	0	350	350	350	350	200	350	350	350	350	350	350	350	350	350	0	0	0	0	0	0
chr6_144384200_144384600	400	400	375	400	0	400	0	400	400	400	400	400	400	0	400	400	400	400	400	400	400	400	400	400	400	0	0	400	400	400	400	400	0	0	400	0	400	400	400	400	0	400	400	400	0	175	0	0	0	0
chr6_149446300_149446650	350	350	350	350	125	350	0	350	350	350	350	350	125	350	350	350	350	75	150	0	350	0	350	0	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	0	350	350	350	350	0	0	0	0	0
chr6_149465800_149466100	300	300	300	0	50	300	0	0	275	300	300	275	0	250	300	0	300	100	0	300	300	0	300	0	300	175	300	300	300	300	300	300	300	300	300	300	300	300	300	300	0	300	300	300	300	0	300	300	300	300
chr6_150747550_150747850	300	300	300	300	300	300	0	300	300	300	300	300	300	300	300	300	300	300	300	275	300	0	300	300	300	0	300	300	300	300	300	300	0	300	300	300	300	300	300	300	0	300	300	300	300	200	0	300	300	175
chr6_150816200_150816600	400	400	400	400	400	400	75	400	400	400	400	400	400	0	400	400	400	400	250	400	400	0	400	375	400	0	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	0	0	400	100	0
chr6_151015400_151015700	300	275	200	300	0	300	50	275	300	275	300	275	300	300	300	0	300	300	0	0	300	0	300	300	0	50	300	300	300	300	300	300	300	300	300	300	300	300	300	300	0	300	300	300	300	300	300	300	300	300
chr6_156253150_156253500	350	350	350	350	350	350	0	350	350	350	350	350	350	0	0	0	0	0	0	350	350	0	350	350	0	0	0	0	0	0	0	125	0	0	350	0	350	0	225	350	0	350	350	0	0	50	0	0	0	0
chr6_156983300_156983700	400	400	150	325	0	400	325	400	400	400	375	150	400	0	300	0	0	0	0	400	400	0	400	0	0	0	150	0	0	0	0	400	0	400	0	400	150	75	375	400	0	400	75	300	0	0	0	0	0	0
chr6_158856950_158857250	300	300	300	300	300	300	0	300	300	300	300	300	300	0	0	0	0	0	0	275	300	0	300	300	0	0	0	0	0	0	0	0	0	0	300	0	0	0	300	0	0	300	0	300	0	0	0	0	0	0
chr6_166333200_166333700	500	500	500	500	50	500	75	500	500	500	500	500	500	450	500	500	500	500	375	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	75	0	0	150	0	0
chr6_166418650_166419100	425	450	450	450	50	200	0	450	450	450	450	450	450	450	450	200	450	450	0	425	450	50	450	125	450	0	0	450	450	450	450	275	0	0	450	0	100	450	450	450	200	450	100	450	0	0	0	0	0	0
chr6_166419600_166420050	450	450	450	450	0	450	0	450	450	450	450	450	450	450	450	450	450	450	225	450	450	450	450	450	450	0	0	450	450	450	450	450	375	0	450	75	225	450	450	450	0	450	450	450	0	0	0	0	0	0
chr6_166422200_166422750	550	550	375	525	300	525	0	550	25	550	550	550	550	450	550	450	550	450	300	550	550	0	550	550	225	0	0	375	375	550	525	550	0	0	450	0	525	550	550	550	0	550	550	550	0	0	0	0	0	0
chr6_166445100_166445550	450	450	150	75	0	300	0	450	450	450	450	0	450	0	75	75	300	0	0	450	450	0	450	75	450	0	0	300	375	450	450	0	0	0	450	0	0	450	450	450	0	450	450	450	0	0	0	0	0	0
chr6_166478600_166479350	750	750	725	475	50	325	0	750	750	750	750	725	750	750	500	425	750	200	0	750	750	0	750	750	200	500	0	750	750	750	750	650	0	0	750	0	725	750	750	750	200	750	750	750	0	0	0	0	0	0
chr6_166490850_166491250	400	400	375	0	150	400	0	400	400	400	400	400	400	300	225	400	0	400	0	400	400	0	400	375	0	0	0	0	400	175	400	400	0	0	375	0	0	400	400	400	0	400	400	400	0	0	0	0	0	0
chr6_166495350_166495650	300	300	300	0	0	225	0	300	300	300	300	300	300	300	300	0	300	0	0	300	300	0	300	300	300	0	0	225	300	300	300	300	0	0	150	0	300	300	300	300	0	300	300	300	0	0	0	0	0	0
chr6_166496850_166497150	300	300	300	0	0	300	0	300	225	300	300	225	300	150	300	0	300	0	0	150	300	0	300	300	300	0	0	0	225	300	300	0	0	0	0	0	75	300	300	300	0	300	300	300	0	0	0	0	0	0
chr6_166507350_166507650	300	300	150	0	0	225	0	300	300	300	300	300	300	0	225	300	300	300	0	150	300	0	300	0	0	0	0	0	75	0	150	300	0	0	300	0	0	300	300	300	0	300	300	300	0	0	0	0	0	0
chr6_166603350_166603650	300	300	300	300	0	0	0	300	300	300	300	300	300	300	0	75	300	0	0	0	300	0	300	300	300	0	0	0	300	0	75	0	0	0	0	0	0	300	300	0	0	300	300	300	0	0	0	0	0	0
chr6_166617950_166618250	300	300	300	300	0	275	0	300	300	300	300	300	300	300	0	300	300	300	0	300	300	300	300	300	0	0	0	0	175	300	300	300	0	0	300	0	50	300	300	300	0	300	300	300	0	0	0	0	0	0
chr6_169502050_169502950	900	900	900	900	0	900	0	900	875	900	900	875	900	650	900	575	900	900	0	900	900	0	900	825	650	350	0	900	900	650	800	900	500	200	625	0	900	900	900	900	0	900	900	900	0	0	0	0	0	0
chr6_169560850_169561250	0	400	400	400	0	400	0	400	400	350	400	400	400	0	400	400	400	0	400	200	400	0	400	400	0	0	350	0	125	400	400	400	400	400	400	125	350	400	400	400	0	400	400	400	400	400	200	400	400	400
chr6_169565400_169565800	400	0	400	400	0	400	0	400	400	400	400	375	400	0	300	400	375	75	0	75	400	0	400	400	0	0	0	0	225	375	400	400	0	75	0	0	400	400	400	400	0	375	225	400	0	0	0	0	0	0
chr6_169640650_169641050	350	200	400	275	0	400	50	400	400	400	400	400	400	400	0	400	400	400	400	350	400	0	400	400	400	0	125	400	400	400	400	400	400	400	0	400	400	400	400	400	0	400	400	400	0	0	0	0	0	0
chr6_169689850_169690850	1000	1000	1000	650	50	1000	200	1000	1000	1000	1000	1000	1000	800	50	425	1000	1000	0	350	1000	125	1000	575	425	1000	950	800	1000	350	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	125	1000	1000	1000	1000	50	125	200	200	275
chr6_169697450_169697850	400	400	400	400	0	400	75	400	400	400	400	150	400	0	400	0	400	400	0	375	400	0	400	0	0	225	300	300	150	400	75	400	400	400	0	400	375	400	400	400	150	400	100	400	400	0	400	400	400	400
chr6_169699200_169699650	450	450	450	450	0	450	75	450	450	450	450	450	450	150	450	0	450	450	0	300	450	0	450	0	450	450	450	450	450	375	375	450	450	450	150	450	450	450	450	450	450	450	450	450	0	0	0	0	0	0
chr7_583450_584200	0	350	275	0	0	750	0	750	50	750	750	750	750	250	750	750	750	750	0	375	750	0	750	550	700	100	750	750	750	475	750	750	750	750	750	750	750	750	750	750	625	750	750	750	0	0	0	0	0	0
chr7_1006300_1006700	50	125	400	50	0	400	0	400	400	400	400	400	400	400	400	400	400	275	400	400	400	0	400	400	400	400	0	400	400	400	400	400	400	400	50	400	400	400	400	400	400	400	400	400	0	0	0	0	0	0
chr7_1020450_1020900	0	0	450	0	0	450	0	450	450	450	450	450	450	450	450	450	450	450	450	450	450	0	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	300	0	450	225	450	450
chr7_1544100_1544550	375	300	450	0	0	450	0	150	450	450	450	450	450	450	450	450	450	450	450	450	450	150	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	0	0	0	0	0	0
chr7_1967200_1967550	350	350	350	275	50	350	125	350	350	350	350	350	225	350	350	50	350	350	300	350	350	0	350	75	350	150	350	350	350	350	350	350	350	350	350	350	350	350	350	350	150	350	350	350	0	0	0	0	0	0
chr7_2012000_2012400	400	400	400	300	0	400	400	400	400	400	400	400	400	400	400	400	400	400	25	400	400	0	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	0	0	0	0	0	0
chr7_2017650_2017950	150	150	300	0	0	75	0	0	300	300	300	300	300	300	225	225	300	300	0	300	300	0	300	300	300	150	300	300	300	300	300	300	300	300	300	300	300	300	300	300	225	300	300	300	0	0	0	0	0	0
chr7_2044650_2044950	300	300	300	300	0	300	0	300	300	300	300	300	300	300	300	300	300	300	0	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	0	0	0	0	0	0
chr7_2049250_2049700	350	350	450	125	125	350	50	200	350	450	450	450	450	450	450	450	450	450	0	450	450	0	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	0	0	0	0	0	0
chr7_2052800_2053100	300	300	300	300	0	300	300	300	300	300	300	300	300	300	300	0	300	300	50	275	300	0	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	0	0	0	0	0	0
chr7_2087800_2088100	300	275	300	275	0	300	50	125	300	300	300	300	125	300	300	0	125	25	0	300	300	0	300	0	300	300	300	300	250	25	100	175	300	300	0	300	100	300	300	300	0	300	300	300	0	0	0	0	0	0
chr7_2129050_2129700	650	650	650	525	0	650	650	650	650	650	650	650	650	650	650	650	650	650	275	650	650	0	650	650	650	650	650	650	650	650	650	650	650	650	650	650	650	650	650	650	650	650	650	650	0	0	0	0	0	0
chr7_2815050_2815400	350	350	350	350	0	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	0	350	350	350	350	0	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	0	0	0	0	0	0
chr7_4747950_4748250	300	300	300	300	0	300	75	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	0	300	300	300	300	150	300	300	300	150
chr7_5037400_5038050	650	650	650	650	0	650	75	650	500	650	650	650	650	0	0	0	0	0	0	0	650	0	650	225	350	225	0	0	150	0	125	0	375	0	650	0	0	275	650	575	0	650	650	125	0	0	0	0	0	0
chr7_5830550_5830950	400	400	400	400	75	400	0	400	400	400	375	400	300	75	225	0	400	25	0	400	400	0	400	225	400	0	0	0	375	400	300	300	0	0	0	0	225	400	400	400	0	400	400	400	0	0	0	0	0	0
chr7_6026200_6026500	300	300	300	125	50	300	50	300	300	300	200	200	300	300	300	300	300	300	0	275	300	125	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	0	200	200	300	175
chr7_6617250_6617650	400	400	400	175	0	400	0	175	250	400	400	400	400	325	400	300	400	400	0	375	400	325	400	400	400	400	0	400	250	400	400	400	0	0	400	0	400	400	400	400	400	400	400	400	0	0	0	0	0	0
chr7_6621650_6622000	325	325	350	325	0	350	0	350	350	350	350	350	350	350	350	350	350	350	350	325	350	350	350	350	350	25	0	350	350	350	350	350	0	100	350	25	350	350	350	350	350	350	350	350	0	0	0	0	0	0
chr7_17847350_17847650	300	300	300	300	0	300	300	300	300	300	300	300	300	300	300	300	300	300	300	275	300	0	300	300	300	100	300	300	300	300	300	300	300	300	300	300	300	300	300	300	0	300	300	300	300	300	0	300	300	300
chr7_26413400_26413750	350	350	350	350	100	350	0	350	350	350	350	350	350	325	325	0	350	0	0	350	350	350	350	350	0	175	0	0	0	250	0	350	350	350	350	350	0	350	350	325	350	350	325	0	25	0	0	0	0	0
chr7_35004000_35004300	300	300	300	300	0	300	225	300	300	300	300	300	300	0	0	300	300	75	0	300	300	0	300	300	300	0	0	0	0	225	150	300	225	225	300	0	0	300	300	300	0	300	300	300	0	0	0	0	0	0
chr7_40028100_40028400	300	300	300	300	75	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	0	300	300	300	0	300	300	300	300	300	300	300	300	300	300	300	300	300	300	75	300	300	300	300	300	300	300	300	300
