A.intersect.value	CLL.A34019.CEMT_4.H3K4me1.hg38.A34019_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34035.CEMT_5.H3K4me1.hg38.A34035_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34074.CEMT_6.H3K4me1.hg38.A34074_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34938.CEMT_26.H3K4me1.hg38.A34938_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34945.CEMT_27.H3K4me1.hg38.A34945_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34952.CEMT_28.H3K4me1.hg38.A34952_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34959.CEMT_29.H3K4me1.hg38.A34959_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A35236.CEMT_25.H3K4me1.hg38.A35236_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A35243.CEMT_30.H3K4me1.hg38.A35243_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A60643.CEMT_94.H3K4me1.hg38.bwa-sb.IX4413.C958UANXX_6_ATCACG.FindER2.bed.remDups.bed.intersect.value	CLL.A60650.CEMT_95.H3K4me1.hg38.bwa-sb.IX4414.C958UANXX_7_CTAGCT.FindER2.bed.remDups.bed.intersect.value	CLL.A60657.CEMT_96.H3K4me1.hg38.bwa-sb.IX4414.C958UANXX_7_AACTTG.FindER2.bed.remDups.bed.intersect.value	CLL.A60670.CEMT_97.H3K4me1.hg38.bwa-sb.IX4412.C958UANXX_5_ACGATA.FindER2.bed.remDups.bed.intersect.value	EGAN00001091897_EGAX00001135686_EGAR00001139768_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001095818_EGAX00001133242_EGAR00001137328_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001107643_EGAX00001215953_EGAR00001228604_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001107668_EGAX00001215622_EGAR00001228081_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001173679_EGAX00001133247_EGAR00001137334_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001202786_EGAX00001272679_merged2runs_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001202787_EGAX00001231900_EGAR00001245926_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001202788_EGAX00001215636_EGAR00001228045_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001202789_EGAX00001272596_EGAR00001300137_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001235813_EGAX00001234407_EGAR00001248465_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001258588_EGAX00001291824_EGAR00001320548_csMBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265738_EGAX00001272600_EGAR00001300131_PBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265740_EGAX00001272621_EGAR00001300048_GCBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265741_EGAX00001272624_EGAR00001300051_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265742_EGAX00001272707_EGAR00001300114_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265743_EGAX00001272668_merged3runs_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265744_EGAX00001364257_EGAR00001401411_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265747_EGAX00001272656_EGAR00001300003_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265748_EGAX00001272661_EGAR00001300008_PBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265749_EGAX00001272650_EGAR00001299997_GCBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001274157_EGAX00001419429_EGAR00001456616_MBC_H3K4me1_PAIRED.FindER2.bed.intersect.value	EGAN00001276795_EGAX00001304981_EGAR00001334464_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001276796_EGAX00001304983_EGAR00001334466_PBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001276797_EGAX00001305005_EGAR00001334422_GCBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001277490_EGAX00001326452_EGAR00001355725_csMBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001277491_EGAX00001305085_EGAR00001334364_csMBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001277492_EGAX00001305061_EGAR00001334388_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001295796_EGAX00001326574_EGAR00001355824_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001295815_EGAX00001326490_EGAR00001355777_usMBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001358538_EGAX00001371128_EGAR00001408501_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001358558_EGAX00001371127_EGAR00001408500_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	GCBC.A68886.CEMT_129.H3K4me1.hg38.bwa-sb.IX5126.CAVYBANXX_4_AGCGCT.FindER2.bed.remDups.bed.intersect.value	GCBC.A70848.CEMT_134.H3K4me1.hg38.IX5208.CAVPBANXX_1_ATCACG.FindER2.bed.remDups.bed.intersect.value	GCBC.A70855.CEMT_135.H3K4me1.hg38.IX5209.CAVPBANXX_2_GATCAG.FindER2.bed.remDups.bed.intersect.value	GCBC.A70862.CEMT_136.H3K4me1.hg38.IX5210.CAVPBANXX_3_ACCCAG.FindER2.bed.remDups.bed.intersect.value	GCBC.A70869.CEMT_137.H3K4me1.hg38.IX5211.CAVPBANXX_4_AGCGCT.FindER2.bed.remDups.bed.intersect.value	GCBC.A70876.CEMT_138.H3K4me1.hg38.IX5213.CAVPBANXX_6_CAAAAG.FindER2.bed.remDups.bed.intersect.value
chr7_121323350_121323600	0	0	0	0	0	0	25	250	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	225	0	0	0	250	0	0	0	0	0	250	0	0	0	250	0	100	0	225	0	225	0	0	0	0	0	0
chr7_121323750_121323900	0	0	150	150	150	0	0	150	0	150	0	0	0	0	0	75	0	0	150	0	150	0	0	150	0	0	0	150	0	150	0	0	0	150	0	0	0	150	150	0	0	150	0	150	0	0	0	0	0	0
chr7_121325650_121326000	350	0	350	350	350	350	0	350	350	350	0	0	50	0	0	275	0	150	350	0	350	0	0	350	0	0	0	150	125	350	0	0	0	350	0	0	0	350	350	50	50	350	0	125	0	0	0	0	0	0
chr7_121326850_121327450	325	250	600	600	600	100	175	400	400	600	0	600	600	0	0	275	0	0	600	0	600	0	0	600	0	0	0	600	0	600	0	0	0	600	0	0	0	600	575	50	600	600	0	600	0	0	0	0	0	0
chr7_121332450_121332900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	225	0	225	450	150	450	150	0	450	0	0	0	450	450	450	0	0	0	450	0	0	0	450	450	450	75	450	0	450	0	0	0	150	0	225
chr7_121333850_121334400	0	0	0	0	0	0	0	0	0	0	0	550	0	0	0	0	0	550	250	0	550	0	0	550	0	0	0	550	175	550	0	0	0	550	0	0	0	550	525	150	0	550	0	0	0	0	550	0	0	0
chr7_121336400_121336550	0	0	50	0	0	0	0	0	0	150	0	150	125	150	0	0	0	150	150	0	150	0	0	150	0	0	0	150	150	150	0	0	0	150	0	0	0	150	125	150	125	150	0	125	0	0	0	0	0	0
chr7_122315100_122315550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	450	0	375	450	0	0	0	300	0	0	0	0	150	300	450	0	450	450	0	0	375	0	0	0	0	0	0	0	0
chr7_124649400_124649800	0	0	400	0	400	0	0	0	0	325	400	400	400	0	0	0	0	250	400	0	100	400	0	400	0	0	0	400	175	375	0	0	0	400	0	0	0	375	400	0	400	400	375	0	0	0	0	0	0	0
chr7_127744900_127744950	0	0	50	0	0	0	0	0	0	0	50	50	50	0	50	50	0	0	0	0	0	50	0	50	0	0	0	50	0	50	0	0	0	50	0	0	0	50	50	0	0	50	0	0	50	50	50	50	50	50
chr7_127931800_127931950	0	0	125	0	50	0	0	0	0	0	0	0	0	150	0	0	125	100	0	0	0	150	0	150	0	150	50	0	0	0	0	0	150	125	0	0	150	150	150	0	0	150	0	0	150	150	150	150	150	150
chr7_127954550_127954900	0	0	325	350	0	0	0	0	0	0	0	0	0	175	0	0	0	250	0	0	0	0	0	325	0	0	0	0	0	0	0	0	0	350	0	175	0	325	350	175	0	0	0	0	0	0	0	0	0	0
chr7_127974600_127974900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	300	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0
chr7_127975650_127975700	0	0	50	0	0	50	50	50	0	50	0	0	50	0	0	50	50	0	0	0	0	0	0	50	0	0	0	50	0	0	0	0	50	50	50	0	50	50	50	0	50	50	0	0	0	0	0	0	0	0
chr7_128130850_128131200	0	0	300	0	75	0	350	0	0	0	0	300	0	0	0	0	0	0	0	0	0	50	0	350	200	0	0	125	0	0	0	0	0	350	0	0	125	350	275	0	350	350	0	0	0	0	0	0	0	0
chr7_128173600_128174250	500	75	150	0	650	300	50	500	50	0	0	150	0	600	75	150	375	0	0	0	0	0	150	650	0	0	0	650	150	375	0	0	125	650	0	200	50	650	650	75	150	650	0	0	0	0	0	0	0	0
chr7_128175000_128175550	0	25	0	0	0	0	475	300	0	0	0	0	0	300	0	0	375	0	0	225	0	0	0	525	0	0	0	75	300	0	100	0	75	550	0	0	0	550	375	150	75	525	0	150	150	0	0	0	0	0
chr7_128177300_128177700	0	0	0	0	0	0	0	0	0	0	0	0	0	375	0	0	225	0	0	0	0	0	0	375	0	0	0	0	75	0	0	0	0	400	0	0	225	400	375	0	0	75	0	0	75	0	0	75	0	0
chr7_128179800_128180400	0	0	0	0	0	0	0	150	0	0	0	0	0	600	0	0	75	75	0	0	0	0	0	600	0	0	0	300	225	0	0	0	0	600	0	0	0	600	600	225	0	600	0	0	75	150	0	375	600	225
chr7_128180800_128181000	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	200	200	0	0	0	0	0	0	200	0	0	0	200	200	200	0	0	0	200	125	0	200	200	200	200	0	200	0	0	200	0	0	0	0	0
chr7_128840450_128841000	0	0	0	0	0	0	0	0	0	225	75	550	550	0	0	0	0	0	75	25	0	0	0	525	0	0	0	0	150	0	0	0	150	550	0	150	300	550	550	0	525	525	0	0	0	0	0	0	0	0
chr7_128932050_128932250	0	0	0	0	0	0	0	0	0	200	0	125	200	0	0	200	0	0	0	200	0	0	0	200	0	0	0	0	200	200	0	0	0	200	200	0	0	200	200	0	200	200	125	0	0	0	0	0	0	0
chr7_129205800_129206550	0	0	750	225	0	0	750	750	450	525	0	0	225	0	525	0	0	0	0	0	0	0	0	750	0	150	0	0	0	0	225	0	750	750	0	0	450	750	750	0	0	750	0	600	450	375	0	450	300	450
chr7_129213900_129214450	0	0	0	0	0	0	550	0	0	0	0	550	0	0	375	0	325	0	0	300	0	325	0	550	0	0	0	0	0	0	0	0	550	550	0	0	475	550	525	0	300	450	0	0	0	0	0	0	0	0
chr7_129370200_129370450	175	0	250	25	0	0	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	0	0	0	0	0	0	0	0	0	250	0	0	0	250	225	0	0	0	0	0	0	0	0	0	0	250
chr7_129377000_129377550	0	0	0	0	0	0	0	0	0	0	250	550	0	0	0	0	0	0	0	0	0	0	0	550	0	550	0	0	0	100	0	0	550	550	0	0	550	550	550	0	0	525	0	0	550	550	550	550	550	550
chr7_129766850_129767950	0	0	0	0	0	0	375	0	0	600	0	0	300	0	0	300	400	0	375	0	0	0	0	825	0	0	0	0	0	0	0	0	525	1100	0	300	0	1100	975	0	0	550	0	300	0	0	0	0	0	0
chr7_130892750_130893100	250	100	325	175	175	0	250	175	250	325	350	0	0	0	0	0	250	25	175	0	350	0	0	350	0	0	0	0	0	300	0	0	0	350	0	0	0	325	350	0	350	325	0	0	0	0	0	0	0	0
chr7_134770500_134770650	150	150	150	150	150	150	150	150	75	150	150	150	150	0	0	150	150	0	0	150	150	0	150	150	0	0	0	0	150	0	0	0	0	150	75	0	0	150	150	0	150	150	0	150	0	0	0	0	75	0
chr7_134781050_134781350	0	0	0	0	0	0	0	0	0	0	0	125	0	200	0	300	300	300	0	0	0	0	0	300	0	0	125	0	50	0	50	0	0	275	0	0	50	275	275	200	200	300	0	0	0	0	0	0	0	0
chr7_134783650_134783950	50	0	125	125	275	0	200	50	0	0	0	0	0	200	200	0	300	200	0	0	0	0	0	300	0	0	125	125	50	0	0	0	0	300	0	0	0	300	275	0	125	275	125	275	0	0	0	0	0	0
chr7_134899250_134899650	400	400	375	400	400	400	400	400	0	400	400	400	225	0	0	0	400	0	75	400	150	0	0	400	0	0	0	300	0	0	0	0	0	400	0	0	0	400	375	0	400	400	400	400	0	0	0	0	0	0
chr7_134910450_134910500	0	0	0	50	50	0	0	50	0	0	50	50	50	0	0	0	0	0	0	0	0	0	50	50	0	0	0	0	0	0	0	0	0	50	0	0	0	50	50	0	0	50	50	50	0	50	0	50	50	0
chr7_135833900_135834200	0	300	0	0	0	125	0	275	0	0	0	0	0	300	0	200	300	0	0	0	0	300	0	300	0	0	275	200	300	300	300	0	0	300	300	0	200	300	275	300	0	300	0	0	125	0	0	0	0	0
chr7_135834600_135835050	0	75	0	0	0	450	0	0	0	0	0	0	0	450	0	450	450	375	0	225	0	225	0	450	0	0	450	300	450	450	375	0	0	450	450	0	75	450	450	450	0	450	0	0	300	0	0	0	0	0
chr7_135843700_135844150	425	425	450	450	450	450	450	450	450	275	200	450	425	0	0	0	0	0	200	0	450	350	0	450	0	0	0	0	0	0	0	0	0	450	0	0	0	425	450	0	200	425	0	0	125	50	0	0	200	0
chr7_136114700_136115100	0	0	75	0	0	0	400	0	0	0	150	225	0	0	0	150	100	0	0	0	0	400	0	400	0	0	0	400	400	225	0	0	0	400	400	0	0	400	375	150	0	375	0	0	0	0	0	0	0	0
chr7_136115800_136116600	0	0	50	0	0	0	50	0	0	800	125	0	350	0	0	0	0	0	0	0	0	0	75	800	300	0	0	0	125	50	800	50	600	800	0	0	0	800	125	0	425	575	650	0	0	0	0	0	0	0
chr7_136140300_136140700	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	375	0	0	375	0	0	0	0	375	0	0	0	0	400	0	0	0	375	0	0	0	375	0	0	325	0	0	0	0	0
chr7_139651450_139652050	125	125	175	0	0	50	50	125	275	0	0	0	0	0	0	0	175	0	0	0	50	275	0	575	0	0	350	0	0	0	0	0	0	600	0	350	0	600	600	0	0	0	0	0	0	0	0	0	0	0
chr7_139653750_139654000	250	250	250	250	250	250	250	225	250	250	250	250	250	175	0	150	75	0	250	250	250	0	250	250	0	0	0	0	0	0	0	0	0	250	0	0	0	250	250	0	0	225	250	250	0	0	0	0	0	0
chr7_139659600_139659900	0	0	300	0	0	0	0	0	75	0	0	0	0	0	0	300	300	0	0	0	0	225	0	300	0	0	0	0	0	0	0	0	0	300	0	150	0	300	300	0	0	0	0	0	0	0	0	0	0	0
chr7_139660350_139661100	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	600	0	0	0	0	0	0	750	450	0	0	0	0	0	0	0	0	750	0	0	0	750	750	0	0	0	0	750	0	0	375	0	0	0
chr7_139662000_139662600	0	0	375	0	375	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	600	0	0	0	0	0	0	0	0	0	375	0	0	0	600	375	0	0	0	0	0	0	0	0	0	0	0
chr7_139676650_139676800	150	150	150	150	150	0	150	0	150	150	0	150	150	150	0	150	150	125	0	150	125	0	0	150	0	0	0	0	0	0	0	0	0	150	0	0	0	150	150	0	125	125	0	0	0	0	0	0	0	0
chr7_139684800_139685200	0	0	75	0	0	0	0	0	0	25	0	0	300	0	0	0	0	0	0	0	0	225	0	400	0	0	0	0	0	0	0	0	0	0	0	0	0	375	400	0	0	0	0	0	0	0	0	0	0	0
chr7_139705450_139706100	50	0	0	300	75	650	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	650	0	0	0	0	0	0	0	650	0	375	0	0	0	650	125	0	0	0	0	0	0	0	0	0	0	0
chr7_139706400_139706550	150	0	0	0	150	150	150	150	150	150	0	0	0	150	0	0	75	0	0	0	0	0	150	150	0	0	0	150	75	0	0	0	0	150	0	0	150	150	150	0	0	150	0	0	0	75	0	0	0	0
chr7_139712250_139713350	0	0	0	0	0	900	150	0	1025	125	0	0	200	750	0	600	800	0	0	500	50	0	0	1100	0	0	0	0	125	0	0	1025	300	1100	200	1100	350	1100	1100	0	0	375	0	375	0	0	0	0	0	0
chr7_139716000_139716300	225	75	0	0	0	75	0	0	225	300	0	0	0	75	0	0	0	0	0	0	0	0	0	75	0	75	0	0	0	0	0	0	0	300	0	0	0	300	300	0	0	0	0	0	0	0	0	0	0	0
chr7_139728900_139729100	0	0	0	0	0	0	0	200	0	0	0	50	125	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	200	0	200	0	200	0	200	200	0	0	0	0	0	0	75	0	0	0	0
chr7_139729600_139730300	0	0	0	125	500	0	125	125	275	700	0	0	200	125	0	0	425	0	0	0	0	0	0	700	0	0	0	0	0	0	0	700	0	700	0	500	0	700	700	0	0	0	275	0	0	0	0	0	575	0
chr7_139732750_139733200	50	0	175	0	425	0	0	0	425	425	0	0	0	0	0	0	450	0	0	50	0	0	350	450	0	0	0	200	0	0	0	450	50	425	0	275	0	450	450	0	0	125	0	0	0	0	450	0	0	0
chr7_139733700_139734000	0	0	0	0	0	0	0	75	0	150	0	0	225	0	300	0	0	0	0	0	0	150	0	300	0	0	0	0	0	0	0	0	0	300	0	0	0	300	300	0	0	0	0	0	0	0	0	0	0	0
chr7_139735500_139735650	0	75	150	0	0	0	75	0	150	150	0	0	0	0	0	0	150	0	0	0	0	0	0	150	0	0	0	150	0	0	0	150	0	150	0	0	0	150	150	0	0	0	150	0	0	0	0	0	0	0
chr7_139739100_139739150	50	0	50	0	50	0	0	50	0	0	0	0	0	50	0	0	50	0	0	50	0	0	0	50	0	0	0	0	0	0	0	50	0	50	0	0	0	50	50	0	0	0	0	0	0	0	0	0	0	0
chr7_139739500_139740200	275	125	125	425	50	0	50	275	200	575	0	50	125	0	125	0	275	0	0	0	0	0	0	700	350	0	0	0	0	0	0	350	0	700	0	0	0	700	700	0	0	0	0	450	0	0	0	0	0	0
chr7_139749600_139750050	450	450	375	300	375	300	375	375	375	450	0	450	450	150	450	0	0	0	0	450	300	0	0	450	0	0	0	0	225	375	0	0	0	450	0	0	0	450	450	0	0	450	0	375	0	0	0	0	0	0
chr7_139750150_139750500	0	50	350	0	225	0	0	0	0	275	0	0	0	0	0	0	0	0	0	150	0	0	0	350	0	0	0	0	0	0	0	0	0	350	0	0	0	350	350	0	0	0	150	0	0	0	0	0	0	0
chr7_139751750_139752150	0	0	400	0	0	0	0	0	225	0	0	0	0	0	0	0	250	0	0	0	100	400	0	375	0	0	150	0	0	0	0	0	0	400	0	0	0	400	400	0	0	0	0	0	0	0	0	0	0	0
chr7_139752500_139752900	400	400	325	375	0	300	150	0	400	0	0	400	0	0	150	0	0	0	0	300	400	0	0	400	0	0	0	400	0	0	0	0	0	400	0	0	0	400	400	0	0	375	0	0	0	0	0	0	0	0
chr7_139756900_139757150	125	0	0	50	125	0	50	0	200	200	0	250	125	125	0	0	0	0	125	0	0	0	0	250	250	0	0	0	0	0	0	250	0	250	0	50	0	250	250	0	0	250	0	0	125	0	50	0	50	0
chr7_139758150_139758300	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	150	0	0	150	150	0	0	150	150	0	0	0	0	150	0	150	0	150	0	150	0	150	150	0	0	0	0	150	75	75	75	0	0	0
chr7_139758700_139759450	0	0	125	0	0	50	125	0	200	125	0	650	0	0	0	0	0	0	300	0	50	125	0	725	725	0	0	350	0	50	0	750	0	750	0	750	0	750	750	0	0	650	0	200	0	0	25	0	0	0
chr7_139760700_139761000	0	0	225	0	150	0	0	0	0	75	0	300	0	0	0	0	300	75	0	0	0	0	0	300	150	0	0	0	0	0	0	300	0	300	0	0	0	300	300	0	0	0	0	0	0	0	0	0	0	0
chr7_139761750_139762350	0	0	0	75	75	0	0	0	0	75	0	375	0	0	0	0	600	0	0	0	300	0	0	600	75	0	0	150	75	0	0	150	0	600	0	225	0	600	600	0	0	0	0	0	0	0	0	0	0	0
chr7_139784750_139785400	0	175	175	0	0	0	0	175	25	0	0	0	25	0	0	0	325	0	0	325	0	0	0	625	0	0	0	300	0	0	0	0	0	625	0	0	0	650	625	0	0	0	0	0	0	0	0	0	0	0
chr7_139841200_139841900	0	0	125	0	50	0	0	0	0	0	0	50	125	0	0	0	50	50	0	700	0	0	0	700	200	0	0	275	0	0	50	275	0	650	0	200	0	700	700	0	125	275	0	125	125	0	50	0	0	0
chr7_139844000_139844200	0	100	175	0	200	0	25	0	0	175	100	0	200	0	200	175	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	200	0	0	0	200	175	0	0	175	0	0	0	0	0	0	0	0
chr7_139844450_139844800	0	0	0	0	0	0	175	0	0	0	0	0	0	100	250	0	0	0	0	25	0	0	0	325	0	0	0	0	0	0	0	175	0	350	0	0	0	325	250	0	0	25	0	0	0	0	0	0	0	0
chr7_139853700_139854000	300	150	300	0	0	75	300	0	300	0	0	0	0	150	300	225	75	0	0	300	300	300	0	300	0	0	0	0	75	0	0	300	0	300	0	0	0	300	300	0	0	300	0	0	0	0	0	0	0	0
chr7_139861800_139862250	0	0	0	75	450	0	0	75	75	0	375	0	150	450	450	450	0	450	0	0	75	225	0	450	0	0	450	450	450	300	0	0	0	450	375	0	0	450	450	450	0	450	0	450	0	0	0	0	0	0
chr7_139892750_139893300	0	0	450	0	0	175	25	0	0	0	0	150	0	0	0	0	550	0	0	0	0	0	0	525	0	0	0	0	0	0	0	375	0	550	0	450	0	550	550	0	0	0	0	0	150	0	0	0	0	0
chr7_139896250_139897000	0	100	0	0	300	0	750	0	0	0	0	0	0	0	250	200	275	0	0	0	0	400	300	750	750	0	0	0	0	0	0	750	0	750	0	750	0	725	350	0	0	0	0	0	0	0	0	0	0	0
chr7_139909050_139909450	0	0	0	0	0	0	0	0	0	0	0	0	0	400	375	400	400	400	75	0	0	0	0	400	0	0	375	400	400	400	225	0	0	400	400	0	0	400	400	375	0	375	0	0	0	0	0	0	0	0
chr7_139988700_139989050	75	0	0	0	0	0	0	0	350	350	0	75	350	350	300	0	50	0	0	0	0	0	0	350	350	0	0	0	0	0	50	125	0	350	0	350	0	350	350	125	0	350	0	0	0	0	0	0	0	0
chr7_140087250_140087550	0	0	75	0	0	0	0	0	0	300	0	300	0	0	0	0	0	300	300	0	225	150	0	300	0	300	0	75	0	225	75	0	0	300	300	0	0	300	300	150	300	300	0	75	300	150	150	225	300	150
chr7_140472800_140473100	300	300	300	300	300	300	300	300	300	300	300	300	250	0	0	0	0	0	300	0	0	0	175	300	0	0	300	0	300	0	0	0	0	300	200	0	0	300	275	300	0	300	0	0	0	0	0	0	0	0
chr7_140532300_140532850	0	0	550	550	550	225	550	325	175	550	0	550	0	525	0	0	0	0	525	0	0	0	0	550	0	0	0	0	0	0	0	0	0	550	0	0	0	550	550	0	550	525	525	550	0	0	0	0	0	0
chr7_140851650_140851900	0	25	250	0	0	25	0	0	0	100	0	250	0	0	250	250	0	250	225	0	250	0	250	225	0	0	250	250	250	250	0	0	0	250	250	0	0	250	250	250	250	250	0	0	75	250	0	250	0	75
chr7_141156500_141158950	0	450	175	0	450	375	675	0	0	675	300	450	300	1450	600	750	2200	600	300	0	0	525	450	1725	0	0	750	2450	1825	1200	750	0	0	2450	900	0	0	2450	2450	1525	300	2425	0	0	0	0	0	0	0	0
chr7_141185900_141186850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	900	0	0	0	850	0	100	0	0	0	700	0	0	0	925	925	0	0	775	0	0	0	0	0	0	0	0
chr7_141196600_141197000	0	0	0	0	0	0	0	0	0	0	350	0	0	0	0	125	125	0	0	0	0	0	0	0	0	0	0	400	0	0	0	0	0	400	0	0	0	400	400	0	0	400	0	0	0	0	0	125	0	0
chr7_142814100_142815600	0	0	0	0	0	0	0	0	0	0	0	0	0	1350	675	1500	1500	1200	0	0	0	0	0	1500	0	0	1500	1275	1350	1500	1125	0	150	1500	525	0	0	1500	1500	1500	0	1500	0	0	0	0	0	0	0	0
chr7_142857750_142858000	0	0	250	0	0	0	0	0	0	250	225	250	150	75	0	250	250	0	0	0	225	0	0	250	0	0	250	250	250	250	75	0	0	250	0	0	0	250	225	150	0	250	0	0	0	100	0	0	0	0
chr7_142928650_142929400	0	0	0	50	0	0	0	0	0	0	0	0	0	125	0	425	425	0	0	0	0	325	0	750	0	0	0	350	275	0	0	0	350	750	275	0	0	500	725	500	0	350	0	0	0	0	0	0	0	0
chr7_142957050_142957800	0	0	300	0	525	75	0	0	0	0	150	225	0	0	0	0	0	0	0	0	0	750	0	750	0	0	0	0	0	0	150	0	0	750	0	0	225	750	525	0	375	750	0	0	375	450	0	0	450	525
chr7_143311200_143311800	0	0	450	0	375	0	600	0	375	150	0	150	0	0	0	0	0	0	0	0	0	300	0	300	0	225	150	0	0	150	300	0	375	600	0	0	0	600	600	150	0	525	0	450	75	225	0	0	0	75
chr7_143329150_143329450	0	0	0	300	0	300	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	300	0	0	0	0	0	0	300	300	0	0	300	300	300	0	125	275	0	0	300	275	125	300	275	275
chr7_143337400_143337700	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	300	275	0	0	0	0	0	0	0	0	0	0	0
chr7_143373350_143373800	0	0	350	0	275	425	0	0	0	0	0	0	0	350	0	0	275	0	0	0	0	0	0	350	0	0	50	0	125	0	0	0	50	450	0	0	0	425	450	0	0	425	0	0	0	0	0	0	0	0
chr7_143378250_143378650	0	0	150	400	375	175	225	325	0	0	0	0	0	0	0	150	400	0	0	0	0	0	0	375	0	0	0	0	0	0	0	0	0	400	0	0	0	400	400	0	0	0	0	75	0	0	0	0	0	0
chr7_144714050_144714400	0	250	0	175	0	0	0	0	0	325	325	0	0	0	350	350	350	350	0	0	0	25	350	350	0	0	350	350	350	0	175	0	0	350	350	0	0	350	350	350	0	300	0	350	0	0	0	0	0	0
chr7_145884600_145885450	0	0	0	0	0	0	0	0	0	0	0	0	0	850	825	850	675	150	0	0	0	0	0	850	0	0	750	850	850	850	0	0	0	850	0	0	0	850	825	600	0	850	0	0	0	375	0	0	0	0
chr7_145893950_145894650	0	0	0	0	0	0	0	0	0	0	0	0	0	700	700	600	700	300	0	0	0	0	0	675	0	0	0	700	700	700	0	0	0	700	375	0	0	700	675	700	0	700	0	0	0	0	0	0	0	0
chr7_145911100_145912000	0	0	0	0	0	0	0	0	0	0	0	0	0	725	500	900	900	650	0	0	0	0	0	900	0	0	875	900	900	900	900	0	0	900	800	0	0	875	875	650	0	900	0	0	0	0	50	0	50	50
