A.H3K9me3.intersect.value	CLL.A34021.CEMT_4.H3K9me3.hg38.bwa-sb.IX2823.C3YJAACXX_5_CTTGTA.FindER2.bed.remDups.bed.intersect.value	CLL.A34037.CEMT_5.H3K9me3.hg38.bwa-sb.IX2844.C4C9JACXX_2_AACCCC.FindER2.bed.remDups.bed.intersect.value	CLL.A34076.CEMT_6.H3K9me3.hg38.bwa-sb.IX2844.C4C9JACXX_2_TAATCG.FindER2.bed.remDups.bed.intersect.value	CLL.A34940.CEMT_26.H3K9me3.hg38.bwa-sb.IX2651.C3TC1ACXX_1_CTTGTA.FindER2.bed.remDups.bed.intersect.value	CLL.A34947.CEMT_27.H3K9me3.hg38.bwa-sb.IX2823.C3YJAACXX_5_AACCCC.FindER2.bed.remDups.bed.intersect.value	CLL.A34954.CEMT_28.H3K9me3.hg38.bwa-sb.IX2823.C3YJAACXX_5_TAATCG.FindER2.bed.remDups.bed.intersect.value	CLL.A34961.CEMT_29.H3K9me3.hg38.bwa-sb.IX2823.C3YJAACXX_5_AGGCCG.FindER2.bed.remDups.bed.intersect.value	CLL.A35238.CEMT_25.H3K9me3.hg38.bwa-sb.IX2651.C3TC1ACXX_1_CCCATG.FindER2.bed.remDups.bed.intersect.value	CLL.A35245.CEMT_30.H3K9me3.hg38.bwa-sb.IX2823.C3YJAACXX_5_ATGTCA.FindER2.bed.remDups.bed.intersect.value	CLL.A60645.CEMT_94.H3K9me3.hg38.bwa-sb.IX4415.C958UANXX_8_AACCCC.FindER2.bed.remDups.bed.intersect.value	CLL.A60652.CEMT_95.H3K9me3.hg38.bwa-sb.IX4415.C958UANXX_8_TAATCG.FindER2.bed.remDups.bed.intersect.value	CLL.A60659.CEMT_96.H3K9me3.hg38.bwa-sb.IX4415.C958UANXX_8_AGGCCG.FindER2.bed.remDups.bed.intersect.value	CLL.A60668.CEMT_97.H3K9me3.hg38.bwa-sb.IX4419.C9587ANXX_4_GGCTAC.FindER2.bed.remDups.bed.intersect.value	EGAN00001091897_EGAX00001135687_EGAR00001139769_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001095818_EGAX00001133243_EGAR00001137329_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001107579_EGAX00001215595_EGAR00001228091_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001107643_EGAX00001215955_EGAR00001228606_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001107668_EGAX00001171949_EGAR00001185105_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001173679_EGAX00001135683_EGAR00001139773_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202786_EGAX00001272637_EGAR00001300126_CLL_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202787_EGAX00001272619_EGAR00001300046_CLL_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202788_EGAX00001272595_EGAR00001300136_CLL_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202789_EGAX00001291852_EGAR00001320579_CLL_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001235813_EGAX00001323209_EGAR00001352515_CLL_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001258588_EGAX00001326443_EGAR00001355794_csMBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265738_EGAX00001272620_EGAR00001300047_PBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265740_EGAX00001272618_EGAR00001300045_GCBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265741_EGAX00001272625_EGAR00001300052_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265742_EGAX00001272703_EGAR00001300107_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265743_EGAX00001272706_EGAR00001300111_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265744_EGAX00001272689_EGAR00001300082_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265747_EGAX00001272659_EGAR00001300006_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265748_EGAX00001272664_EGAR00001300011_PBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265749_EGAX00001272653_merged2runs_GCBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265750_EGAX00001272585_EGAR00001300065_CLL_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001276797_EGAX00001304998_EGAR00001334471_GCBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001276798_EGAX00001304995_EGAR00001334420_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277490_EGAX00001326454_EGAR00001355727_csMBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277491_EGAX00001326440_EGAR00001355791_csMBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277492_EGAX00001305062_EGAR00001334389_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295796_EGAX00001326619_EGAR00001355765_CLL_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295801_EGAX00001326520_EGAR00001355882_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295802_EGAX00001326536_EGAR00001355851_PBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295815_EGAX00001326492_EGAR00001355779_usMBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	GCBC.A70850.CEMT_134.H3K9me3.hg38.A70850_3_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	GCBC.A70857.CEMT_135.H3K9me3.hg38.IX5209.CAVPBANXX_2_GGCTAC.FindER2.bed.remDups.bed.intersect.value	GCBC.A70864.CEMT_136.H3K9me3.hg38.IX5210.CAVPBANXX_3_ACGATA.FindER2.bed.remDups.bed.intersect.value	GCBC.A70871.CEMT_137.H3K9me3.hg38.IX5212.CAVPBANXX_5_ATAATT.FindER2.bed.remDups.bed.intersect.value	GCBC.A70878.CEMT_138.H3K9me3.hg38.IX5213.CAVPBANXX_6_CACCGG.FindER2.bed.remDups.bed.intersect.value
chr9_97820000_97820350	350	350	350	250	0	325	325	350	350	350	350	350	350	350	350	350	350	350	175	350	350	25	350	350	350	350	250	350	25	100	0	350	325	100	350	325	350	350	325	350	350	350	250	350	0	350	0	0	0
chr9_98417400_98417700	225	300	300	300	0	0	0	300	225	300	300	300	0	225	300	300	0	150	0	300	300	0	300	300	300	225	0	0	300	0	0	300	0	0	300	0	300	0	225	75	300	0	0	300	0	0	0	0	0
chr9_98425800_98426250	450	450	450	450	150	450	450	450	450	450	450	450	450	450	375	450	450	75	150	450	450	0	450	450	450	0	0	0	450	450	0	450	450	0	450	0	225	300	75	375	450	375	0	225	0	0	450	0	0
chr9_98434550_98435100	550	550	550	550	325	550	0	550	550	550	550	550	550	0	550	175	250	550	0	525	550	550	550	550	325	550	0	0	0	250	225	550	325	25	550	25	550	550	550	250	550	525	0	375	0	25	175	0	150
chr9_98469450_98469900	450	450	450	450	0	450	0	450	450	450	450	450	450	450	450	300	450	450	0	450	450	450	450	450	450	150	450	375	450	450	450	450	0	450	450	450	450	450	450	450	450	450	0	450	0	0	450	300	0
chr9_98472450_98473350	600	300	900	900	0	300	0	900	900	900	900	900	825	525	900	900	900	900	0	900	525	0	900	900	900	0	0	750	900	0	300	900	0	300	900	225	900	900	300	675	900	375	375	600	0	0	0	0	900
chr9_98485100_98485600	475	500	475	500	0	500	0	500	500	475	500	475	500	250	475	175	175	250	100	0	100	0	500	500	0	0	0	0	0	0	0	100	0	0	325	0	0	175	0	250	175	0	0	475	0	0	0	0	0
chr9_98498750_98499350	500	600	600	600	200	0	125	575	600	575	600	600	600	600	400	600	275	325	0	525	600	0	600	600	0	0	0	0	0	0	600	0	200	0	400	0	0	475	600	600	325	350	0	550	0	250	325	0	0
chr9_98533800_98534200	0	400	250	0	0	225	0	400	400	400	375	150	375	400	400	0	0	400	0	400	400	0	400	400	250	0	0	0	0	400	0	400	0	0	400	0	0	400	100	0	400	300	0	400	0	0	0	0	0
chr9_98575300_98575700	50	400	400	350	0	400	275	400	400	400	400	400	400	400	400	0	0	400	0	400	400	0	400	400	0	200	0	400	0	200	50	400	0	0	400	0	125	400	0	400	50	125	0	275	0	0	0	0	0
chr9_98591250_98591700	450	450	450	450	0	450	0	450	450	450	450	450	450	0	450	150	450	0	75	450	450	450	450	450	75	0	450	0	450	0	0	75	0	0	450	0	450	225	450	450	450	0	0	450	0	0	0	0	0
chr9_98605350_98605650	300	300	300	300	300	300	0	300	300	300	300	300	300	0	300	300	0	150	0	300	300	0	300	300	300	0	75	0	0	225	300	150	0	0	300	0	300	300	225	150	300	0	0	300	0	0	0	0	0
chr9_98609400_98610450	225	1050	1050	300	225	1050	0	375	1050	1050	1050	1050	150	975	750	525	0	975	150	1050	1050	75	1050	1050	0	0	0	975	900	300	0	525	0	0	1050	0	975	900	0	675	1050	1050	375	1050	0	300	0	0	0
chr9_98611200_98611600	250	400	400	400	0	400	0	175	400	400	400	400	375	0	175	325	300	400	0	400	225	0	225	400	0	100	0	0	0	0	0	0	0	0	0	0	0	0	75	300	400	0	0	400	0	0	0	0	0
chr9_98617450_98617950	375	500	500	500	0	450	0	500	500	500	500	500	500	500	500	500	0	500	0	500	500	75	500	500	0	0	0	50	0	0	500	500	0	0	500	0	150	0	425	0	500	0	0	500	0	200	0	0	0
chr9_98625450_98626100	600	650	75	425	0	0	0	650	650	650	650	650	650	0	300	650	600	650	0	650	650	0	650	650	0	0	0	0	0	425	450	650	350	0	650	0	525	0	525	0	125	600	525	650	0	200	0	0	150
chr9_98643450_98643900	450	450	450	450	450	450	150	450	450	450	450	450	450	0	450	450	450	450	0	450	450	450	450	450	450	0	0	150	300	375	0	450	0	0	450	0	450	450	300	300	450	450	0	450	0	0	0	0	0
chr9_98646150_98646450	300	300	300	300	0	300	300	300	300	300	300	300	300	300	0	0	300	300	0	300	300	300	300	300	0	0	0	150	300	0	300	300	0	0	300	0	225	300	300	300	300	0	300	300	0	300	0	0	300
chr9_98664350_98664750	400	400	400	400	400	400	0	400	400	400	400	400	400	0	400	375	75	400	375	400	400	0	400	400	0	0	0	400	0	175	300	375	0	0	375	0	400	400	400	300	400	400	0	0	0	400	0	0	375
chr9_98666100_98666800	700	700	300	700	75	700	0	700	700	700	700	700	700	700	225	300	0	475	0	700	0	0	700	700	675	150	0	0	0	550	0	375	0	0	75	0	0	450	700	300	700	0	0	700	0	0	0	0	0
chr9_98695800_98696200	400	400	400	400	0	400	325	400	400	400	400	400	175	400	400	400	25	400	0	250	400	100	400	400	25	0	0	175	0	0	0	400	0	0	375	0	0	0	400	0	400	250	0	400	0	0	0	0	25
chr9_99159500_99159900	250	400	400	400	400	400	250	400	400	375	400	400	400	400	175	25	400	400	300	400	400	0	400	400	325	0	0	400	0	250	325	400	0	0	400	0	250	0	0	300	400	400	0	400	25	100	0	0	0
chr9_99196200_99196500	300	300	300	300	225	300	0	300	300	300	300	300	300	300	0	0	300	300	300	300	300	300	300	300	300	0	0	300	300	225	300	300	0	300	300	300	300	300	300	300	300	150	300	300	0	300	0	0	0
chr9_100613450_100613950	25	500	400	500	0	500	25	500	500	500	500	500	400	500	500	500	500	500	500	500	500	0	500	500	400	0	0	250	500	500	500	500	0	0	500	0	500	500	400	500	250	25	0	250	0	475	475	500	500
chr9_100703500_100703800	275	300	300	275	125	200	200	300	275	300	300	300	300	0	300	0	175	300	25	300	300	0	250	300	100	0	0	175	0	300	0	175	0	0	300	0	0	300	300	25	300	0	0	300	0	0	0	0	0
chr9_100836750_100837150	400	400	400	300	150	375	0	400	400	400	325	400	400	0	400	0	0	0	400	400	400	100	400	400	400	0	0	400	0	325	0	325	0	0	400	325	400	400	400	400	400	175	400	225	0	0	0	0	0
chr9_100843800_100844100	150	300	300	300	0	300	0	300	300	300	0	300	300	300	0	0	0	300	0	300	75	0	300	300	0	0	0	0	0	0	0	300	0	0	300	0	300	300	300	300	300	300	300	300	0	0	0	0	0
chr9_100962150_100962450	300	300	300	300	0	300	0	300	300	300	300	300	300	0	300	75	0	300	225	300	0	0	300	300	225	0	0	0	300	0	300	75	0	0	300	0	0	300	0	300	0	300	0	225	0	0	225	0	0
chr9_101030100_101030400	300	300	300	300	300	300	150	300	300	300	300	300	300	300	300	300	300	300	0	300	300	0	300	300	300	0	75	0	0	300	300	300	0	75	300	0	300	150	300	300	300	300	0	300	0	0	0	0	0
chr9_101241300_101241600	300	300	300	300	0	300	0	300	300	300	300	300	300	0	300	300	300	300	300	300	300	300	300	300	300	0	0	300	300	300	300	300	0	0	300	0	300	300	300	300	300	300	0	300	0	0	0	0	0
chr9_101274900_101275200	0	300	300	300	300	300	0	300	300	300	300	300	300	0	300	300	0	150	0	300	300	0	300	300	300	0	0	0	75	0	75	300	0	0	300	0	0	0	300	225	300	225	0	300	0	225	0	0	0
chr9_101640700_101641000	300	300	300	0	300	300	0	300	300	300	300	300	300	0	0	300	300	300	275	300	0	0	300	275	300	0	0	200	300	300	300	0	0	0	300	300	300	300	0	300	300	300	200	300	300	300	300	300	0
chr9_101686650_101687050	375	400	375	400	0	375	0	400	400	375	400	400	400	325	400	400	400	400	300	400	400	400	400	400	400	0	0	400	0	0	400	400	0	0	400	0	300	400	375	400	400	250	0	400	0	75	0	0	25
chr9_101705150_101705700	550	525	550	100	175	550	0	550	550	550	550	550	550	550	375	550	475	475	75	550	550	0	550	550	550	550	550	0	550	550	325	550	550	550	550	400	550	400	550	250	550	550	550	550	0	550	0	0	0
chr9_101844800_101845200	0	0	400	400	400	400	0	400	400	400	400	400	400	400	0	150	400	0	400	400	400	0	400	375	225	0	0	150	400	400	400	175	0	375	75	0	400	400	400	400	400	400	225	100	0	0	0	0	0
chr9_102028900_102029200	300	300	300	300	0	300	50	300	300	275	300	300	300	300	300	275	300	300	200	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	0	300	300	0
chr9_103183550_103184100	550	550	550	550	325	550	0	550	550	550	550	550	550	550	550	550	550	525	250	550	550	375	550	550	550	550	550	550	550	550	550	550	550	550	525	550	550	550	475	550	550	550	550	550	550	375	550	550	550
chr9_103763000_103763500	475	500	325	475	325	500	0	500	400	500	400	500	500	175	400	100	25	500	500	475	500	25	500	500	25	325	500	500	500	250	500	500	500	500	500	500	500	500	500	500	500	500	500	175	500	25	500	500	0
chr9_103828100_103828500	400	400	400	400	300	400	75	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	100
chr9_103836350_103836750	375	375	400	300	0	400	0	375	400	300	0	400	375	400	400	0	375	400	400	400	400	0	400	400	400	400	400	375	400	300	400	400	400	400	400	400	400	400	400	400	400	400	375	400	25	400	0	400	100
chr9_103941200_103941550	325	350	325	325	0	350	0	350	350	0	0	350	325	350	325	0	350	100	100	325	350	0	350	350	350	350	0	350	0	0	0	325	0	0	325	0	0	0	350	25	350	175	0	350	0	0	350	25	0
chr9_104206700_104207250	550	525	550	550	475	550	0	525	550	550	550	375	550	550	550	525	375	550	525	550	550	225	550	550	25	0	0	550	550	550	550	550	0	0	550	0	550	550	550	550	550	550	450	0	0	150	25	0	0
chr9_104356850_104357400	550	550	550	550	400	525	0	550	550	475	325	550	400	550	325	525	250	150	550	550	525	0	550	550	550	0	0	0	0	250	0	550	0	0	550	0	0	100	0	400	550	550	0	550	0	375	0	0	25
chr9_104372350_104372800	275	450	450	450	125	125	0	450	450	450	450	450	450	0	425	0	450	125	0	450	450	0	450	450	450	0	450	100	450	450	450	450	0	50	450	50	200	450	450	350	450	400	0	450	0	0	0	0	0
chr9_104520400_104520850	0	450	450	275	0	450	0	450	450	450	450	450	450	275	100	200	0	0	0	425	450	0	450	100	200	275	0	0	450	450	450	450	0	0	0	0	450	450	450	350	450	275	175	450	0	0	0	0	0
chr9_105890400_105890750	0	350	350	350	150	350	0	350	350	350	275	350	350	350	350	0	0	0	0	350	350	0	350	300	350	0	0	0	0	0	350	350	0	0	350	0	350	350	0	0	350	0	0	350	0	0	0	0	0
chr9_105916250_105916800	450	550	550	0	400	525	450	550	550	550	550	550	400	150	400	0	550	550	325	550	550	0	550	550	550	0	0	550	550	550	475	0	0	0	550	0	525	475	0	550	550	0	375	550	0	0	0	0	0
chr9_106039500_106039950	450	450	450	450	75	450	0	450	450	450	450	300	450	450	75	450	0	450	0	450	450	300	450	450	0	0	0	300	150	150	75	450	0	0	300	0	450	450	450	0	450	0	0	0	0	450	0	0	0
chr9_106232400_106232800	400	400	400	400	75	400	0	400	400	325	325	400	400	0	300	0	175	400	225	400	400	175	400	400	400	0	400	400	400	400	75	0	0	0	400	400	400	25	400	325	400	400	0	400	0	400	0	0	0
chr9_106365450_106365900	450	450	450	450	450	450	300	450	450	450	450	450	450	450	0	450	450	450	450	450	450	0	450	450	450	375	450	375	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	150	450	0	150
chr9_106467750_106468300	550	550	550	525	0	525	0	550	550	550	550	550	525	250	525	0	0	550	0	400	25	0	550	550	225	0	0	325	0	0	400	0	0	0	0	375	0	550	550	550	550	400	0	450	0	0	0	25	0
chr9_106488000_106488300	225	300	300	300	0	300	0	150	300	225	300	300	300	300	300	0	300	300	0	300	300	0	225	300	225	225	225	300	300	300	150	300	0	75	300	300	225	300	300	300	300	150	300	300	300	0	300	0	0
chr9_106504700_106505050	325	350	350	100	0	250	175	350	350	350	350	350	350	0	0	0	350	350	0	325	350	0	350	350	350	0	350	350	350	350	350	350	0	25	325	350	350	350	350	350	350	25	0	350	350	0	0	0	0
chr9_106532450_106532900	450	450	450	450	0	425	0	450	450	450	425	450	450	0	450	450	325	0	350	450	450	450	450	450	450	350	0	450	250	350	450	0	50	450	450	450	450	450	450	450	450	125	0	450	0	250	0	0	0
chr9_106645100_106645450	350	350	250	350	0	350	0	350	350	325	325	350	350	350	0	250	325	0	0	350	325	0	350	350	325	0	0	325	100	0	350	0	325	350	0	350	175	25	350	350	350	350	25	350	0	350	0	0	0
chr9_106679850_106680150	0	300	300	300	0	300	0	300	300	300	300	300	300	300	300	225	0	300	0	300	0	0	300	300	225	0	0	225	300	300	300	300	300	0	300	0	225	300	300	300	300	150	300	0	0	225	0	0	75
chr9_106695950_106696300	350	350	350	350	325	350	325	350	350	25	350	350	350	250	0	0	0	0	25	350	175	0	0	175	25	0	0	175	350	0	350	25	0	0	325	325	325	0	350	0	350	100	0	350	0	0	0	0	0
chr9_106704050_106704400	350	350	350	350	0	350	325	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	0	350	350	350	350	350	100	0	350	350	0	350	350	350	350	350	100	0	350	0	0	175	0	0
chr9_106743650_106744000	0	250	350	350	0	350	0	350	0	350	350	350	325	100	0	350	350	325	350	350	350	0	350	350	0	0	0	0	350	350	350	350	300	0	325	250	0	350	350	350	350	100	350	350	0	325	0	175	0
chr9_106769000_106769400	225	150	400	400	150	300	0	375	375	400	375	400	400	400	400	400	400	175	0	400	400	150	400	400	400	0	375	0	400	150	400	0	0	0	400	0	0	400	400	0	400	0	0	400	0	400	0	0	0
chr9_106921200_106921650	450	450	450	450	450	450	0	450	450	450	450	450	450	450	75	0	450	150	0	0	0	0	450	450	450	0	75	225	375	0	75	0	0	0	0	0	0	450	450	450	450	300	450	75	0	0	300	0	0
chr9_107375850_107376350	0	425	500	500	0	375	0	500	500	500	500	500	500	500	150	0	500	500	300	500	500	0	500	500	450	0	0	0	0	500	0	500	500	125	500	0	500	0	500	500	500	425	0	500	0	0	0	0	0
chr9_107386050_107386500	450	450	450	450	0	450	75	450	450	450	450	450	450	450	450	75	0	75	225	450	0	0	225	450	0	0	0	450	225	0	0	0	0	0	150	0	150	300	0	0	75	225	0	450	0	0	0	0	0
chr9_107444650_107444950	300	300	300	300	300	300	0	300	125	300	300	300	300	0	0	250	0	0	0	0	300	0	300	300	0	0	0	0	0	0	0	275	0	0	0	0	0	50	300	0	300	0	0	0	0	0	0	0	0
chr9_107447800_107448100	50	300	300	300	300	125	0	200	300	300	300	300	300	0	275	300	0	0	0	175	300	0	300	300	0	0	50	250	0	0	0	0	0	0	300	0	0	300	125	25	300	0	0	300	0	0	0	0	0
chr9_108084450_108084750	300	300	300	300	0	300	0	300	0	300	300	300	300	300	75	300	300	300	0	300	300	0	225	300	300	0	300	300	150	300	0	300	300	225	300	0	300	300	300	300	0	300	300	300	0	75	0	0	0
chr9_108471000_108471300	300	300	300	300	300	300	0	300	300	300	300	300	300	0	300	0	300	300	0	300	300	0	300	300	300	0	0	225	225	0	0	150	0	0	300	0	0	300	300	0	300	300	0	300	0	0	0	0	0
chr9_108602850_108603300	450	450	225	450	0	450	450	450	450	450	375	450	450	225	0	225	0	225	0	450	450	0	0	450	150	0	0	225	0	0	0	450	0	0	150	0	0	0	450	0	450	0	0	450	0	0	0	0	0
chr9_108621300_108621600	300	300	300	0	150	300	0	300	300	300	300	300	300	300	0	0	75	300	0	225	300	0	300	300	300	0	300	300	300	0	0	0	0	0	0	0	300	0	0	150	300	0	0	300	0	0	0	0	0
chr9_108668150_108668500	350	350	350	350	0	350	0	350	350	350	325	350	350	0	350	250	25	0	0	350	350	100	350	350	350	0	175	0	175	0	0	0	0	0	350	0	0	350	350	350	350	0	0	350	0	0	0	0	0
chr9_108680400_108680700	300	0	300	300	75	300	0	300	300	300	300	300	0	300	225	300	300	0	0	225	300	0	300	300	75	0	0	300	300	300	225	0	150	0	300	0	0	300	0	300	150	75	75	300	0	0	0	0	0
chr9_108693200_108693550	250	350	350	350	175	250	0	250	350	350	350	350	350	350	350	250	350	350	0	325	300	0	350	350	0	0	0	350	0	0	25	350	0	0	350	0	325	175	350	350	350	350	325	350	0	0	0	0	0
chr9_108791050_108791700	650	650	650	650	375	650	375	650	650	650	650	650	650	650	650	650	650	650	650	650	650	300	650	650	650	0	0	650	650	650	650	650	125	0	650	150	650	650	650	650	650	600	650	650	0	375	650	300	650
chr9_108794500_108794850	350	350	350	350	350	350	50	350	350	350	350	350	350	350	350	350	350	350	150	350	350	0	350	350	0	0	0	0	350	350	350	0	0	0	350	0	350	350	350	350	350	350	0	350	0	0	0	0	0
chr9_108839600_108840150	225	75	550	475	450	525	0	550	550	550	550	550	550	550	550	550	550	400	325	550	550	0	550	550	550	100	325	475	550	475	550	550	550	0	475	550	550	475	550	550	550	475	450	550	0	175	550	550	0
chr9_109190450_109191000	0	550	225	450	0	450	0	550	550	550	550	550	550	550	100	25	0	550	0	225	550	0	550	550	0	325	75	325	0	0	25	0	0	0	175	0	550	550	225	0	550	0	0	225	0	0	0	0	25
chr9_109261000_109261350	350	350	350	350	300	200	0	350	350	200	350	350	200	0	0	0	300	350	200	350	300	0	350	350	0	0	0	0	0	150	0	300	0	0	350	0	0	0	350	350	350	0	0	350	0	0	0	0	0
chr9_109262400_109262700	300	300	300	300	0	300	0	300	150	300	300	300	300	300	0	300	0	300	0	75	300	0	300	300	0	300	0	0	0	0	0	300	0	0	0	0	300	0	300	300	150	300	0	300	0	0	0	0	150
chr9_109269850_109270150	200	300	0	300	0	300	275	300	300	0	275	300	300	300	25	0	0	300	300	275	275	0	300	300	300	0	0	50	300	275	0	300	0	0	300	0	0	200	275	300	275	125	0	0	0	0	0	0	0
chr9_109277750_109278150	400	400	400	400	0	400	300	400	400	400	400	400	400	400	400	400	325	375	225	400	400	400	400	400	0	0	25	225	0	400	0	400	400	0	400	0	400	400	100	400	400	0	0	400	0	0	0	0	0
chr9_109292750_109293150	400	400	400	400	0	400	75	400	400	400	400	400	400	0	325	0	400	175	0	400	400	400	400	400	0	0	0	0	0	0	175	400	0	0	400	0	0	0	175	400	400	400	0	25	0	175	250	0	0
chr9_109299000_109299450	150	450	450	450	0	450	0	450	450	450	450	450	150	450	450	450	225	0	450	450	300	0	450	450	0	0	0	0	450	450	0	450	0	0	0	0	300	450	225	0	450	75	0	450	0	0	0	0	375
chr9_109313400_109313750	0	350	350	350	75	350	225	350	350	350	350	350	200	0	350	0	0	350	350	350	350	0	350	350	350	0	0	350	350	350	350	350	150	0	150	300	350	350	350	350	350	0	0	350	0	0	0	0	0
chr9_109315950_109316500	550	475	550	550	0	550	0	550	550	550	550	550	550	550	550	550	525	550	0	550	550	400	550	550	550	325	550	250	550	175	375	175	100	175	550	0	325	450	550	550	550	550	175	550	0	0	0	0	0
chr9_109329750_109330050	300	300	300	0	0	300	0	300	300	0	150	300	300	0	300	150	0	300	0	300	300	0	300	300	300	0	0	0	0	0	0	300	0	0	0	0	0	300	300	150	300	300	300	300	0	0	0	0	0
chr9_109384000_109384500	500	500	500	450	0	500	0	500	375	275	500	500	375	0	375	300	0	0	150	500	500	0	500	350	450	125	0	0	0	0	275	425	125	0	500	0	275	50	200	0	500	0	0	500	0	0	0	0	0
chr9_109386950_109387250	200	300	300	0	50	300	0	300	275	300	300	300	300	0	0	0	300	0	0	300	300	0	300	0	0	0	0	0	0	0	50	100	0	0	0	0	300	0	100	300	300	0	0	300	0	300	0	0	0
chr9_109388550_109389100	550	550	525	400	0	475	0	550	550	550	550	550	550	550	550	150	0	400	450	550	550	400	550	550	25	0	0	0	550	0	550	0	0	0	400	0	0	0	0	0	550	250	0	550	0	0	0	0	375
chr9_109405350_109406000	650	650	650	275	0	650	375	650	650	650	650	650	0	500	650	0	0	125	525	650	650	0	650	450	0	500	0	0	50	0	0	450	0	0	650	0	0	75	375	650	650	0	0	300	0	525	0	0	0
chr9_109415750_109416100	350	350	325	350	0	350	0	350	350	350	350	350	350	350	350	325	25	25	0	325	350	350	350	325	0	0	0	0	0	175	25	25	0	0	350	0	350	0	0	0	350	0	0	325	0	0	0	0	0
chr9_109443600_109444200	600	600	600	600	600	600	300	600	600	600	600	600	600	600	600	600	600	600	375	600	600	0	600	600	0	0	0	525	0	0	0	0	0	0	600	0	600	0	300	0	600	0	600	525	0	0	0	0	0
chr9_109447650_109447950	300	300	300	300	75	300	0	300	300	300	300	300	300	300	300	0	0	300	0	300	300	225	300	300	225	225	0	300	0	0	300	300	0	0	300	0	150	0	300	0	300	300	0	300	0	0	0	0	0
chr9_109456150_109456550	400	400	400	350	50	400	0	400	400	400	400	400	400	125	400	400	0	125	0	400	400	0	400	400	0	0	0	400	0	0	0	0	0	0	0	0	125	400	0	400	400	200	125	400	0	0	0	0	0
chr9_109480800_109481300	500	500	500	500	0	500	0	500	500	500	500	425	500	500	500	0	0	500	300	200	500	0	500	500	0	500	0	0	125	0	0	450	275	0	450	0	125	150	0	500	500	0	0	425	0	0	500	0	0
chr9_109493450_109494200	600	750	750	650	0	750	125	750	750	750	725	725	750	275	425	350	550	750	750	475	425	0	750	750	700	0	200	0	0	275	575	125	450	0	100	0	700	0	0	650	750	750	475	725	0	0	0	0	0
chr9_109495500_109496050	550	550	225	375	0	550	0	550	550	550	175	550	550	550	550	550	475	375	250	550	550	0	550	550	100	300	525	175	0	100	225	550	325	0	550	0	550	550	550	550	550	550	0	550	0	400	0	0	0
chr9_109502400_109502700	300	300	300	300	300	300	0	300	300	300	300	300	300	300	0	0	300	300	0	300	300	0	300	300	0	300	75	300	300	300	300	300	0	0	300	0	0	300	300	300	300	300	150	75	0	0	0	0	0
chr9_109518150_109518600	450	450	450	225	75	450	300	450	450	450	450	450	450	450	450	225	75	450	0	450	450	450	450	150	0	0	0	0	450	450	0	450	0	0	450	0	150	450	150	450	450	450	0	150	0	0	0	0	0
