A.dname	CLL_25.bed.combine.5mC.CpG.dname	CLL_26.bed.combine.5mC.CpG.dname	CLL_27.bed.combine.5mC.CpG.dname	CLL_28.bed.combine.5mC.CpG.dname	CLL_28.large.bed.combine.5mC.CpG.dname	CLL_28.small.bed.combine.5mC.CpG.dname	CLL_29.bed.combine.5mC.CpG.dname	CLL_30.bed.combine.5mC.CpG.dname	CLL_30.large.bed.combine.5mC.CpG.dname	CLL_30.small.bed.combine.5mC.CpG.dname	CLL_4.bed.combine.5mC.CpG.dname	CLL_5.bed.combine.5mC.CpG.dname	CLL_6.bed.combine.5mC.CpG.dname	CLL_94.bed.combine.5mC.CpG.dname	CLL_95.bed.combine.5mC.CpG.dname	CLL_96.bed.combine.5mC.CpG.dname	CLL_97.bed.combine.5mC.CpG.dname	EGAN00001095766:NBC.1:C003K9.bed.combine.5mC.CpG.dname	EGAN00001095769:NBC.2:C0068L.bed.combine.5mC.CpG.dname	EGAN00001096889:csMBC.2:C003JB.bed.combine.5mC.CpG.dname	EGAN00001096891:MBC.3:C003N3.bed.combine.5mC.CpG.dname	EGAN00001096949:NBC.3:S001JP.bed.combine.5mC.CpG.dname	EGAN00001170519:HMPC.1:F2012-2912.bed.combine.5mC.CpG.dname	EGAN00001170520:PreBC.1:F2012-2912.bed.combine.5mC.CpG.dname	EGAN00001170521:GCBC.1:T11_8.bed.combine.5mC.CpG.dname	EGAN00001170522:PBC.1:MO7071.bed.combine.5mC.CpG.dname	EGAN00001220205:csMBC.1:S004P1.bed.combine.5mC.CpG.dname	EGAN00001220214:NBC.4:S00DM8.bed.combine.5mC.CpG.dname	EGAN00001235812:MBC.2:csMBC.bed.combine.5mC.CpG.dname	EGAN00001266052:HMPC.2:F2012-2912.bed.combine.5mC.CpG.dname	EGAN00001266053:PreBC.2:F2012-2912.bed.combine.5mC.CpG.dname	EGAN00001266054:GCBC.2:T14_10.bed.combine.5mC.CpG.dname	EGAN00001266055:NBC.5:NC11_41.bed.combine.5mC.CpG.dname	EGAN00001266056:csMBC.3:NC11_41.bed.combine.5mC.CpG.dname	EGAN00001266057:PBC.2:V156.bed.combine.5mC.CpG.dname	EGAN00001280907:MBC.1:S017RE.bed.combine.5mC.CpG.dname	EGAN00001282097:GCBC.3:T14_11.bed.combine.5mC.CpG.dname	EGAN00001282098:PBC.3:T14_10.bed.combine.5mC.CpG.dname	EGAN00001282099:PBC.4:T12_20.bed.combine.5mC.CpG.dname	EGAN00001282100:PBC.5:T13_1.bed.combine.5mC.CpG.dname	EGAN00001286337:NBC.6:NC11_83.bed.combine.5mC.CpG.dname	EGAN00001343490:CLL.182:182CLL.bed.combine.5mC.CpG.dname	EGAN00001343492:CLL.12:12CLL.bed.combine.5mC.CpG.dname	EGAN00001343494:CLL.110:110CLL.bed.combine.5mC.CpG.dname	EGAN00001356805:NBC.7:NC15_72.bed.combine.5mC.CpG.dname	EGAN00001358479:CLL.1525:1525CLL.bed.combine.5mC.CpG.dname	EGAN00001358480:CLL.1532:1532CLL.bed.combine.5mC.CpG.dname	EGAN00001401801:CLL.1228:1228CLL.bed.combine.5mC.CpG.dname	GCBC_129.bed.combine.5mC.CpG.dname	GCBC_134.bed.combine.5mC.CpG.dname	GCBC_135.bed.combine.5mC.CpG.dname	GCBC_136.bed.combine.5mC.CpG.dname	GCBC_137.bed.combine.5mC.CpG.dname	GCBC_138.bed.combine.5mC.CpG.dname
chr3_196052000_196053150	0.761925	0.777116	0.453588	0.742819	0.769351	0.763251	0.337431	0.692263	0.668480	0.641250	0.649457	0.612139	0.587979	0.653603	0.504085	0.772700	0.697674	0.940873	0.951429	0.923729	0.879123	0.958860	0.945690	0.953399	0.885549	0.877774	0.907160	0.921442	NAN	0.958505	0.949484	0.893617	0.939499	0.918137	0.892076	0.908748	0.947025	0.907515	0.940415	0.867207	0.713882	0.599984	0.622196	0.824097	0.944742	0.705828	0.592647	0.703084	0.882494	0.896294	0.905394	0.908503	0.910247	0.923364
chr3_196093750_196094950	0.616869	0.560670	0.215096	0.599717	0.628268	0.555174	0.584264	0.358069	0.241611	0.328179	0.459307	0.357962	0.490449	0.362014	0.286905	0.320425	0.329811	0.887312	0.952713	0.897432	0.943232	0.941528	0.851388	0.891324	0.758409	0.834354	0.750582	0.886556	1.000000	0.907137	0.974086	0.811483	0.964603	0.913948	0.865264	0.825485	0.879127	0.798528	0.870682	0.693650	0.575553	0.334456	0.501825	0.566489	0.900066	0.622327	0.399562	0.503211	0.751060	0.759987	0.878047	0.836449	0.791230	0.885648
chr3_197665050_197665150	0.027778	0.000000	0.013889	-0.000000	-0.000000	0.000000	0.016667	-0.000000	0.000000	0.000000	0.000000	0.005000	0.004310	NAN	NAN	-0.000000	0.000000	-0.000000	0.002025	0.000517	0.002273	-0.000000	0.001406	0.001658	0.000880	-0.000000	0.002294	0.000828	-0.000000	0.001665	0.000514	0.000506	0.000000	0.000926	0.000772	0.002194	0.000753	0.000000	-0.000000	0.001894	-0.000000	0.005635	0.000000	0.001736	-0.000000	0.002193	0.001894	0.005830	0.010311	0.000000	0.002717	0.004310	0.003289	0.000000
chr3_197672550_197673050	0.952487	0.909014	0.912548	0.949878	0.986765	0.970807	0.904247	0.963034	0.952856	0.942848	0.919445	0.938267	0.971909	0.953494	0.935849	0.951680	0.906284	0.956949	0.950867	0.954172	0.951792	0.959957	0.964162	0.965854	0.949586	0.955691	0.954918	0.960442	NAN	0.963802	0.962761	0.955893	0.947609	0.942446	0.940545	0.963187	0.966361	0.956231	0.945754	0.894885	0.698597	0.945323	0.954044	0.949387	0.976828	0.956280	0.951289	0.958438	0.963589	0.900046	0.962631	0.912954	0.955807	0.952914
chr3_197676100_197676500	0.947480	0.876243	0.937740	0.966100	0.956808	0.945678	0.833308	0.907920	0.901581	0.930095	0.951331	0.918500	0.842208	0.858674	0.843706	0.917580	0.923754	0.949630	0.979344	0.915089	0.904887	0.945319	0.967979	0.959108	0.923203	0.899540	0.936086	0.939815	NAN	0.952716	0.957969	0.943082	0.954932	0.922322	0.924775	0.919050	0.927201	0.922395	0.935284	0.925036	0.586062	0.928698	0.878572	0.917747	0.956284	0.948665	0.856666	0.967021	0.920945	0.896726	0.911997	0.929821	0.922325	0.902998
chr4_1154750_1155200	0.598691	0.507231	0.111007	0.434649	0.451045	0.435970	-0.000000	0.441910	0.293135	0.249965	0.080088	0.293988	0.491602	0.346296	0.291699	0.453236	0.600244	0.728169	0.733111	0.622107	0.695997	0.785710	0.865132	0.843151	0.737887	0.573833	0.669726	0.790913	0.678571	0.871442	0.854441	0.690367	0.819597	0.673636	0.641185	0.757286	0.682039	0.673548	0.700920	0.629712	0.741172	0.273314	0.049259	0.451321	0.815567	0.576445	0.274017	0.130273	0.657910	0.760058	0.771348	0.716172	0.731484	0.697715
chr4_6916800_6917300	-0.000000	0.000000	0.046401	0.014452	-0.000000	0.006250	0.008333	0.005556	0.004348	0.006536	0.027692	0.009002	0.010025	0.000000	0.000000	0.012454	0.000000	0.773506	0.799685	0.552187	0.396638	0.850838	0.686220	0.776603	0.630587	0.506040	0.456213	0.643650	NAN	0.749920	0.815045	0.602723	0.747682	0.457771	0.477538	0.321848	0.586050	0.601689	0.633672	0.630167	0.589884	0.008054	0.018649	0.033701	0.702184	0.002222	0.030444	0.016630	0.392536	0.428953	0.466815	0.400177	0.529333	0.499150
chr4_6943150_6943500	0.613636	0.739347	0.442885	0.797131	0.828870	0.814770	0.015625	0.567606	0.537459	0.707051	0.585706	0.558740	0.885845	0.664583	0.568373	0.711247	0.730769	0.774650	0.708065	0.861705	0.857566	0.831251	0.627744	0.702220	0.815967	0.833771	0.797478	0.852088	NAN	0.543370	0.674749	0.837069	0.861100	0.863136	0.791374	0.880192	0.847953	0.867416	0.810861	0.686621	0.702855	0.378378	0.183469	0.771703	0.827680	0.771821	0.485695	0.694317	0.717119	0.744802	0.797683	0.858279	0.776814	0.866940
chr4_8392900_8393350	0.933013	0.888245	0.894634	0.876237	0.853368	0.902758	0.945793	0.852867	0.843626	0.818346	0.962050	0.967115	0.954375	0.923088	0.968950	0.933152	0.928051	0.867811	0.928563	0.892323	0.943705	0.926810	0.960969	0.967114	0.875479	0.893175	0.912567	0.906554	NAN	0.917780	0.903449	0.928251	0.936927	0.936000	0.925119	0.887426	0.912746	0.932986	0.927576	0.894964	0.831199	0.899187	0.862906	0.875756	0.939611	0.888723	0.894138	0.914001	0.883332	0.918095	0.871981	0.911352	0.888147	0.918448
chr4_10587650_10587950	0.429797	0.269780	0.286583	0.433662	0.609244	0.534246	0.354703	0.123377	0.090925	0.095238	0.111623	0.160274	0.304619	0.254814	0.113095	0.083729	0.121485	0.085985	0.013296	0.395878	0.250681	0.028343	0.045665	0.034014	0.197995	0.473025	0.342450	0.012491	NAN	0.064559	0.043541	0.146676	0.040289	0.375867	0.390168	0.351850	0.206363	0.055646	0.177480	0.116725	0.007855	0.158478	0.149020	0.126263	0.039440	0.079296	0.175872	0.410568	0.212655	0.234063	0.251933	0.220755	0.206354	0.414624
chr4_10598600_10598900	0.279412	0.494845	0.160000	0.182796	0.192308	0.138462	0.125000	0.048077	0.000000	0.016529	0.019418	0.025974	0.024691	0.043478	0.034884	0.818182	0.577465	0.808989	0.823529	0.551351	0.625668	0.646018	0.661290	0.793750	0.702381	0.462500	0.639344	0.691589	NAN	0.747748	0.828829	0.621622	0.651515	0.419580	0.534884	0.662420	0.695652	0.691176	0.467532	0.587500	0.444444	0.184211	0.023810	0.383333	0.714286	-0.000000	0.357143	0.750000	0.487805	0.500000	0.666667	0.803030	0.632653	0.482759
chr4_10600950_10601550	0.720028	0.848578	0.871759	0.513737	0.490357	0.526417	0.762012	0.880430	0.858269	0.874523	0.782301	0.704562	0.655472	0.950343	0.808341	0.849107	0.663728	0.946875	0.959112	0.757432	0.799986	0.951236	0.942502	0.975299	0.870288	0.710192	0.814320	0.956222	0.738095	0.959505	0.924468	0.900029	0.967777	0.780056	0.731140	0.903361	0.790902	0.839463	0.762203	0.674046	0.870525	0.823014	0.816008	0.541056	0.941990	0.642482	0.733412	0.944110	0.815333	0.838203	0.894086	0.839497	0.854745	0.835390
chr4_10601700_10602000	0.952381	0.782609	0.045455	-0.000000	0.055556	0.000000	0.058823	1.000000	0.937500	1.000000	0.928571	0.903226	0.882353	0.842105	0.521739	0.500000	1.000000	0.987654	0.962264	0.492424	0.642857	0.964286	0.950000	0.975904	0.633333	0.463415	0.602941	0.936709	NAN	0.950000	0.952756	0.855670	0.963415	0.558140	0.600000	0.779817	0.741379	0.733333	0.457627	0.600000	0.759259	0.186047	0.741379	0.046512	0.914894	0.048780	0.886364	0.476190	0.684211	0.823529	0.868421	0.756098	0.727273	0.666667
chr4_10608600_10609100	0.878497	0.694161	0.802877	0.713232	0.726226	0.718999	0.822447	0.855189	0.880365	0.876276	0.594749	0.609710	0.910014	0.740736	0.722895	0.891052	0.671041	0.734671	0.760655	0.834051	0.812462	0.806439	0.843744	0.753190	0.797041	0.744711	0.834835	0.817618	1.000000	0.830461	0.744400	0.784357	0.785565	0.802731	0.775630	0.870895	0.806493	0.693700	0.787370	0.733046	0.767002	0.642341	0.780080	0.647555	0.818036	0.663121	0.858237	0.938291	0.817409	0.804555	0.824518	0.841029	0.763737	0.827268
chr4_10613400_10613700	-0.000000	0.000000	0.500000	-0.000000	-0.000000	0.000000	0.466667	-0.000000	0.000000	0.000000	0.000000	0.386364	-0.000000	0.517241	0.000000	-0.000000	0.000000	0.436893	0.013889	0.085106	0.179724	0.009615	-0.000000	0.008130	0.243056	0.038835	0.188525	0.402985	NAN	0.000000	0.000000	0.000000	0.000000	0.000000	0.083333	-0.000000	0.009901	0.000000	0.472727	0.307692	0.581818	0.904762	0.406250	0.045454	0.404762	-0.000000	0.000000	0.375000	0.000000	0.437500	-0.000000	-0.000000	0.000000	0.000000
chr4_10619200_10619250	1.000000	1.000000	0.878788	0.971429	1.000000	0.961538	0.750000	1.000000	0.947368	1.000000	1.000000	1.000000	0.974359	0.000000	0.550000	0.961538	1.000000	0.916667	0.961538	0.884615	0.923077	0.734940	0.968992	0.936170	0.855856	0.919643	0.921875	0.854545	0.428571	0.929412	0.964706	0.864865	0.642857	0.853147	0.968085	0.707317	0.870690	0.925000	0.891304	0.711111	0.586207	0.950000	0.285714	1.000000	0.725490	0.902439	0.924528	0.886792	0.892857	0.760000	0.785714	0.909091	0.860000	0.937500
chr4_10625000_10625300	0.500000	0.500000	0.500000	0.500000	0.447368	0.465517	0.500000	0.464285	0.468750	0.447369	0.333334	0.478261	0.300000	0.500000	0.500000	0.368421	0.500000	0.470149	0.480392	0.768096	0.459184	0.481481	0.496197	0.493902	0.477272	0.415322	0.463236	0.446808	NAN	0.481982	0.469072	0.460177	0.473959	0.468750	0.411765	0.464706	0.467213	0.483051	0.463414	0.453846	0.423077	0.312500	0.455556	0.462264	0.500000	0.473684	0.500000	0.472222	0.500000	0.370371	0.470588	0.451219	0.500000	0.442857
chr4_10627050_10627550	0.551759	0.568182	0.531250	0.761156	0.781250	0.719499	0.903333	0.531250	0.548387	0.530612	0.550000	0.549783	0.498168	0.670034	0.683334	0.653846	0.500000	1.000000	0.959316	0.856943	0.955556	0.948529	0.987179	0.932131	0.930555	0.829710	0.785715	1.000000	NAN	0.965325	0.985075	0.986111	0.988637	0.770855	0.787701	0.952922	0.912280	0.894246	0.887510	0.770833	0.976190	0.531667	0.510741	0.559592	0.941132	0.649379	0.634722	0.511842	0.910556	0.875000	0.838636	0.914362	0.948798	0.956823
chr4_10627600_10630000	0.518339	0.358759	0.253697	0.515915	0.484443	0.494589	0.675443	0.362275	0.328748	0.273858	0.326956	0.403190	0.466148	0.522017	0.357301	0.442549	0.470997	0.757381	0.753547	0.732867	0.739698	0.776250	0.851928	0.751873	0.720589	0.638077	0.754932	0.776075	0.600000	0.822315	0.762476	0.729398	0.792684	0.675638	0.661392	0.768926	0.728333	0.677716	0.694502	0.657806	0.689221	0.182787	0.158993	0.430388	0.786778	0.542599	0.486905	0.516741	0.670798	0.714498	0.755533	0.704454	0.703535	0.678874
chr4_10640550_10641300	0.509563	0.339976	0.313647	0.398352	0.450758	0.435187	0.775300	0.395760	0.350013	0.356110	0.233836	0.227468	0.553468	0.224951	0.252910	0.628095	0.324623	0.281466	0.313757	0.447732	0.370352	0.148744	0.245438	0.352046	0.350338	0.551312	0.405917	0.242477	1.000000	0.230858	0.346052	0.222884	0.140078	0.468533	0.500916	0.414530	0.285084	0.277007	0.213481	0.223423	0.165319	0.173275	0.235212	0.178344	0.135241	0.342212	0.302291	0.720969	0.333273	0.343923	0.369395	0.402795	0.266169	0.475337
chr4_10658000_10659150	0.803974	0.818184	0.431758	0.666797	0.652693	0.595025	0.659570	0.537908	0.508874	0.517115	0.470098	0.571940	0.710636	0.706402	0.526562	0.676316	0.726741	0.903326	0.902337	0.754825	0.840997	0.847523	0.892859	0.895079	0.849899	0.784212	0.835015	0.951622	1.000000	0.840564	0.861043	0.849768	0.908847	0.788784	0.780835	0.856972	0.854278	0.842889	0.792229	0.821019	0.881958	0.529964	0.479363	0.688291	0.921448	0.669186	0.623586	0.702707	0.852842	0.873270	0.847837	0.836817	0.862968	0.851709
chr4_10664250_10665150	0.472023	0.448214	0.413441	0.526059	0.497522	0.463981	0.396861	0.457856	0.409065	0.427868	0.448412	0.421239	0.463453	0.439752	0.360481	0.555264	0.624024	0.561722	0.661664	0.596039	0.586907	0.601206	0.727100	0.743882	0.576516	0.470440	0.607225	0.604344	0.428571	0.634324	0.592375	0.527720	0.600027	0.562069	0.509347	0.619496	0.534639	0.476819	0.561382	0.538864	0.529492	0.351284	0.399041	0.459581	0.534742	0.518012	0.357437	0.567548	0.563924	0.553673	0.535581	0.593284	0.573994	0.480356
chr4_10665900_10666950	0.538896	0.556596	0.513934	0.410889	0.544916	0.403133	0.563476	0.668145	0.628348	0.637200	0.794402	0.575430	0.473682	0.600403	0.560165	0.417525	0.573809	0.837936	0.882035	0.538743	0.588187	0.790925	0.893784	0.875424	0.611763	0.538436	0.597469	0.829753	-0.000000	0.823637	0.807017	0.643813	0.820945	0.555958	0.545871	0.634014	0.615210	0.603652	0.621034	0.628484	0.628386	0.606114	0.575875	0.552185	0.823392	0.471224	0.484053	0.528416	0.531439	0.629237	0.554102	0.536226	0.650550	0.499232
chr4_10667400_10668000	0.441800	0.425642	0.202626	0.519702	0.505713	0.550003	0.163943	0.713359	0.698454	0.739887	0.457690	0.331970	0.097907	0.577321	0.170278	0.151902	0.313884	0.707452	0.758324	0.655573	0.489271	0.502251	0.748655	0.756440	0.587452	0.559582	0.556169	0.761472	0.888889	0.593415	0.663531	0.592637	0.696292	0.666973	0.575430	0.669969	0.569992	0.523599	0.529317	0.648153	0.483232	0.334158	0.117667	0.160721	0.610582	0.254070	0.393065	0.542560	0.698086	0.584577	0.534596	0.709708	0.658807	0.602643
chr4_10668250_10669000	0.907939	0.939462	0.723131	0.807321	0.773000	0.794584	0.588962	0.967610	0.954256	0.937711	0.884738	0.922398	0.724332	0.944264	0.840727	0.948967	0.965218	0.946464	0.978423	0.905583	0.868106	0.983710	0.974471	0.929394	0.921862	0.774762	0.944168	0.989515	1.000000	0.977001	0.938164	0.962294	0.962818	0.884131	0.870948	0.895280	0.849059	0.842489	0.853786	0.730409	0.807774	0.816765	0.563856	0.707656	0.984050	0.853139	0.785588	0.853923	0.896240	0.869897	0.966467	0.883227	0.923130	0.867543
chr4_10673450_10674050	0.438596	0.393939	0.354425	0.734921	0.705755	0.705164	0.360650	0.333333	0.341026	0.338772	0.209804	0.434005	0.580492	0.398148	0.339447	0.613636	0.626812	0.909738	0.929894	0.745824	0.744444	0.940000	0.930573	0.944567	0.732955	0.617748	0.754167	0.897295	1.000000	0.925546	0.925007	0.735624	0.865607	0.678689	0.655302	0.771456	0.726814	0.725427	0.716667	0.629911	0.793746	0.349294	0.338057	0.449990	0.948442	0.641277	0.460032	0.671600	0.693691	0.662103	0.785521	0.718193	0.642063	0.740482
chr4_10674300_10674450	0.333333	0.500000	0.000000	0.939394	1.000000	0.909091	0.068965	0.136364	0.047619	0.068966	0.292683	0.085714	0.896552	0.625000	0.090909	0.956522	1.000000	1.000000	0.979167	0.896552	0.981818	1.000000	0.968750	0.913580	0.890909	0.564103	0.964286	1.000000	1.000000	0.956044	0.972222	0.907407	1.000000	0.767442	0.750000	0.960000	1.000000	0.873016	0.816901	0.873016	0.900000	0.234043	0.600000	0.714286	0.968750	0.944444	0.270833	0.953488	0.921053	0.828571	1.000000	0.911765	0.976744	0.813953
chr4_10674600_10674850	0.741379	0.910715	0.528242	0.678030	0.626190	0.801448	0.471428	0.317857	0.438531	0.269231	0.480769	0.706168	0.923835	0.642857	0.501976	0.710526	0.770022	0.954545	0.956522	0.666667	1.000000	1.000000	0.928571	0.940476	0.909523	0.785581	0.923077	1.000000	1.000000	0.933818	0.991936	0.989796	1.000000	0.968750	0.915385	0.925189	0.958333	0.913745	0.944947	0.975610	0.894737	0.671212	0.639039	0.901764	0.962334	0.712987	0.712855	0.935898	0.829981	0.937974	0.957143	0.881944	0.914431	0.904923
chr4_10681350_10682300	0.379355	0.419534	0.112209	0.615565	0.648007	0.627421	0.176323	0.137758	0.070158	0.047644	0.250467	0.080361	0.269454	0.192921	0.120986	0.571286	0.549226	0.804216	0.849881	0.727548	0.767743	0.835650	0.831471	0.827373	0.840950	0.646031	0.799240	0.936591	0.600000	0.793173	0.791959	0.783216	0.805118	0.698101	0.677944	0.738565	0.757942	0.744431	0.760631	0.792299	0.681029	0.042984	0.091608	0.629515	0.907589	0.493286	0.277639	0.522112	0.785268	0.827880	0.712079	0.783319	0.774455	0.714971
chr4_10682750_10683700	0.037854	0.092525	0.099573	0.442073	0.503463	0.474363	0.037500	0.024717	0.034238	0.002525	0.000000	0.053230	0.011226	0.008429	0.024194	0.036828	0.189048	0.881239	0.916146	0.839655	0.932500	0.965181	0.967157	0.936873	0.931504	0.694997	0.927099	0.929110	NAN	0.943753	0.783472	0.940059	0.934390	0.873991	0.820695	0.941223	0.895833	0.946355	0.942933	0.875192	0.889964	0.061096	0.022578	0.484566	0.941468	0.476307	0.082434	0.153943	0.885340	0.904050	0.885745	0.878833	0.937918	0.880195
chr4_10685800_10686900	0.632540	0.381231	0.262735	0.497237	0.549074	0.474016	0.612436	0.226589	0.197778	0.199909	0.340278	0.561551	0.449346	0.319445	0.491936	0.576520	0.685065	0.777116	0.789102	0.621553	0.754479	0.876007	0.801023	0.819298	0.759894	0.597487	0.790026	0.827982	1.000000	0.761506	0.806883	0.739033	0.811606	0.715079	0.608559	0.764102	0.672577	0.700260	0.744308	0.732366	0.605135	0.354035	0.564992	0.643430	0.830961	0.602956	0.441336	0.506089	0.729877	0.697285	0.651687	0.676139	0.664714	0.703683
chr4_10687250_10687950	0.761141	0.635304	0.499122	0.766525	0.784205	0.767406	0.680289	0.497087	0.520796	0.489715	0.486773	0.667817	0.689245	0.680646	0.644902	0.738094	0.722589	0.832694	0.891084	0.941122	0.952215	0.887442	0.921138	0.938405	0.896465	0.824928	0.934740	0.883330	NAN	0.946534	0.924384	0.867926	0.825946	0.880040	0.864937	0.918321	0.828174	0.818244	0.912490	0.784946	0.563472	0.573018	0.620982	0.614844	0.857221	0.680152	0.603139	0.790150	0.938306	0.930870	0.827499	0.925956	0.940063	0.835642
chr4_10690800_10690900	0.608696	0.500000	0.230769	0.941176	0.684211	0.777778	0.137255	0.542857	0.406250	0.447368	0.131579	0.439024	0.423077	0.651163	0.500000	0.294118	0.121951	1.000000	0.934426	0.895349	0.887850	0.974026	0.959596	0.991667	0.810526	0.855670	0.893617	1.000000	NAN	0.966387	0.964286	0.913793	0.943925	0.854167	0.720930	0.910112	0.900000	0.888889	0.916667	0.779661	0.961538	0.351351	0.830189	0.918367	0.921053	0.577778	0.526316	0.500000	0.900000	0.970588	0.878788	0.846154	0.907407	0.919355
chr4_10693400_10693650	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
chr4_10695450_10695900	0.798838	0.901010	0.711704	0.789384	0.888754	0.893803	0.890256	0.738520	0.777177	0.684878	0.899764	0.671364	0.635990	0.852418	0.712622	0.798013	0.785238	0.920635	0.935043	0.731563	0.763262	0.907925	0.919023	0.969841	0.865850	0.668562	0.768399	0.970370	1.000000	0.906250	0.925854	0.907177	0.951945	0.747872	0.704841	0.863528	0.906669	0.883636	0.821465	0.765335	0.606301	0.606109	0.673116	0.746634	0.929087	0.785030	0.861011	0.844595	0.837897	0.865681	0.829167	0.784304	0.870563	0.840832
chr4_10716800_10717750	0.844842	0.850732	0.833700	0.808642	0.841573	0.796115	0.867538	0.765158	0.732282	0.794648	0.715743	0.763831	0.818047	0.778114	0.785073	0.871473	0.741190	0.944845	0.950440	0.919620	0.899668	0.964927	0.950698	0.964497	0.902694	0.827653	0.905660	0.951390	1.000000	0.947666	0.946632	0.938964	0.927297	0.864661	0.865190	0.924590	0.934643	0.897948	0.927267	0.873732	0.729684	0.776724	0.761114	0.841285	0.947833	0.775828	0.777019	0.862113	0.896353	0.944720	0.915563	0.890678	0.952732	0.919003
chr4_10721300_10723050	0.820006	0.609573	0.593790	0.780826	0.809209	0.799564	0.681857	0.609274	0.641382	0.640962	0.490824	0.607576	0.776418	0.683050	0.435169	0.725833	0.722663	0.897088	0.903238	0.808052	0.838940	0.883805	0.966858	0.956030	0.805025	0.718747	0.782483	0.884384	0.200000	0.948642	0.936332	0.830477	0.882532	0.808389	0.731843	0.838835	0.831572	0.810659	0.838886	0.804976	0.751870	0.599845	0.783759	0.778056	0.913538	0.766462	0.316612	0.633126	0.809301	0.797533	0.835951	0.794159	0.826824	0.770164
chr4_10724850_10726750	0.815054	0.766774	0.592513	0.751023	0.744629	0.747674	0.754361	0.678547	0.655693	0.639979	0.667558	0.722779	0.827099	0.697375	0.698399	0.767754	0.758724	0.877251	0.836103	0.864905	0.864179	0.857071	0.839227	0.845801	0.821070	0.763888	0.907050	0.811025	0.500000	0.846642	0.852960	0.837542	0.841742	0.818159	0.809088	0.826167	0.872229	0.813555	0.813487	0.769135	0.705598	0.641809	0.697606	0.760528	0.830827	0.761758	0.686315	0.753710	0.856289	0.851939	0.754417	0.765098	0.851324	0.809867
chr4_10728200_10729300	0.856426	0.732025	0.656094	0.716857	0.725017	0.759531	0.671201	0.420474	0.382165	0.442369	0.132238	0.489263	0.842697	0.407233	0.426788	0.813102	0.457706	0.950110	0.925829	0.885019	0.887646	0.938799	0.971314	0.937842	0.838365	0.830783	0.890235	0.928337	1.000000	0.950095	0.928915	0.863224	0.938178	0.858803	0.845942	0.878681	0.865146	0.871160	0.839789	0.814025	0.772673	0.607215	0.799033	0.815710	0.958072	0.842950	0.434113	0.658687	0.797796	0.797890	0.842196	0.824738	0.801615	0.868659
chr4_10729650_10730650	0.159568	0.149123	0.033836	0.175735	0.165346	0.163550	0.028018	0.079250	0.145468	0.092351	0.003876	0.025656	0.411760	0.113868	0.091155	0.033502	0.030030	0.947192	0.944699	0.288247	0.580724	0.827858	0.930435	0.960459	0.396948	0.245719	0.247095	0.779301	0.250000	0.962820	0.960433	0.255287	0.822445	0.340006	0.317688	0.527847	0.186971	0.309561	0.302219	0.290215	0.761481	0.070976	0.082013	0.236406	0.908153	0.290928	0.055987	0.184561	0.252314	0.306889	0.358054	0.300981	0.306724	0.263779
chr4_10730900_10732050	0.009524	0.022498	0.084693	0.125058	0.145471	0.117595	0.054895	0.045859	0.031126	0.008902	0.006536	0.014207	0.003640	0.001684	0.020793	0.007062	0.010969	0.891778	0.841581	0.303658	0.459681	0.873451	0.920171	0.867552	0.194008	0.161420	0.251036	0.760537	NAN	0.924278	0.862150	0.183582	0.796912	0.248436	0.272578	0.433113	0.114355	0.143739	0.191816	0.181197	0.701590	0.016583	0.031719	0.211126	0.857521	0.069732	0.063491	0.052441	0.160442	0.122579	0.157923	0.100809	0.184208	0.082444
chr4_10732350_10737750	0.443878	0.409621	0.397306	0.484457	0.476700	0.472862	0.498394	0.431970	0.403586	0.414899	0.339318	0.393070	0.475159	0.387226	0.433885	0.386684	0.398558	0.847236	0.828572	0.732060	0.782959	0.827582	0.847144	0.837302	0.733948	0.689855	0.746312	0.826950	0.714286	0.847763	0.851490	0.742321	0.807053	0.711999	0.692578	0.761275	0.751418	0.727834	0.724513	0.658583	0.680117	0.320359	0.343354	0.585138	0.825936	0.425604	0.383223	0.435370	0.727497	0.690375	0.731769	0.705391	0.740419	0.709660
chr4_10738950_10739700	0.581570	0.293931	0.219433	0.510442	0.429402	0.581324	0.268443	0.253994	0.260247	0.229705	0.177419	0.231478	0.490425	0.298611	0.110491	0.330243	0.151316	0.962500	0.944481	0.762238	0.972222	0.982143	0.981786	0.950163	0.933333	0.747794	0.836539	0.910985	0.642857	0.827613	0.847390	0.796885	0.964413	0.847689	0.755564	0.911209	0.898409	0.828723	0.858141	0.803327	0.786508	0.147162	0.119355	0.471957	0.925610	0.697149	0.268344	0.624202	0.814338	0.627108	0.719912	0.790621	0.795522	0.822535
